evaluation/Num Paths,exploration/Returns Std,trainer/Log Pis Max,evaluation/path length Min,exploration/path length Mean,trainer/Policy log std Mean,replay_buffer/size,trainer/Q Targets Std,trainer/Policy log std Max,trainer/Q Targets Max,time/exploration sampling (s),evaluation/Actions Max,exploration/path length Std,trainer/Q2 Predictions Min,exploration/Rewards Std,trainer/Q Targets Min,evaluation/Rewards Std,trainer/Alpha Loss,trainer/Policy mu Max,trainer/Policy log std Min,trainer/Policy Loss,evaluation/Returns Max,trainer/Policy mu Mean,time/logging (s),evaluation/Actions Mean,evaluation/path length Std,evaluation/Actions Std,exploration/Actions Max,exploration/Rewards Mean,trainer/Q1 Predictions Mean,evaluation/Returns Mean,exploration/Rewards Min,trainer/Q1 Predictions Max,trainer/Policy log std Std,trainer/Log Pis Mean,exploration/Returns Mean,trainer/Q1 Predictions Std,exploration/Returns Min,Epoch,trainer/Alpha,time/data storing (s),exploration/path length Max,exploration/num paths total,time/training (s),exploration/Actions Std,trainer/Q Targets Mean,time/evaluation sampling (s),exploration/Actions Mean,trainer/Q1 Predictions Min,trainer/Q2 Predictions Std,exploration/Returns Max,exploration/Actions Min,evaluation/Returns Min,exploration/num steps total,evaluation/Average Returns,exploration/Num Paths,trainer/Policy mu Min,trainer/Log Pis Min,exploration/path length Min,exploration/Average Returns,evaluation/path length Max,evaluation/Rewards Mean,evaluation/Returns Std,evaluation/num steps total,time/saving (s),time/epoch (s),trainer/Log Pis Std,trainer/QF1 Loss,evaluation/path length Mean,time/total (s),trainer/QF2 Loss,trainer/Q2 Predictions Max,evaluation/Rewards Max,trainer/Q2 Predictions Mean,evaluation/num paths total,evaluation/Actions Min,exploration/Rewards Max,evaluation/Rewards Min,trainer/Policy mu Std
10,7.864921800163071,6.826988,100,100.0,-2.1747057,31200,6.654029,-0.5783898,-0.03543182,0.07064266700763255,0.9972821,0.0,-62.648552,1.1138114499292002,-63.305004,1.298917466481532,-0.15127447247505188,3.2530966,-2.5490537,11.904574,-12.754031154170447,0.022696875,0.003765543980989605,0.025265992,0.0,0.21095106,0.99883586,-0.41161969823980643,-10.141035,-40.35351489267852,-8.391864865339022,-8.671271,0.36749053,1.9508113,-41.16196982398064,6.4772077,-49.026891624143715,154,0.04616997390985489,0.0011917730153072625,100,312,0.7892595570010599,0.24534614,-10.086252,0.23334407299989834,0.0030870885,-62.81285,6.4505467,-33.297048023817574,-0.99639183,-66.53796433744283,31200,-40.35351489267852,2,-1.4588069,-2.972931,100,-41.16196982398064,100,-0.40353514892678527,16.529261064894424,155000,0.0020256699935998768,1.1002292839984875,1.2036135,1.5805259,100.0,168.9907644772029,1.6061639,-8.663894,-0.09939686826404193,-10.131863,1550,-0.9949858,-0.017511890399282665,-10.267366484848466,0.56446445
10,5.44483506572004,5.8134704,100,100.0,-2.1239798,31400,6.92085,-0.45333546,-8.691058,0.0660745540226344,0.9972079,0.0,-63.041706,0.6268107573322467,-65.4128,1.0101814275245544,0.4221791923046112,3.2793725,-2.5463755,12.448137,-18.545568345222552,0.13287884,0.0033981369924731553,0.02935419,0.0,0.2045203,0.9961953,-0.2567504638684461,-10.503757,-27.943144525375054,-5.571502355718322,-8.618592,0.4370778,2.137794,-25.675046386844606,6.609974,-31.11988145256465,155,0.046703096479177475,0.00123683299170807,100,314,0.8853960269771051,0.22032613,-10.724257,0.2573090340010822,0.035925787,-63.24319,6.567881,-20.230211321124568,-0.4711311,-45.45912316534809,31400,-27.943144525375054,2,-1.8866196,-2.3389773,100,-25.675046386844606,100,-0.2794314452537506,9.396097779228995,156000,0.002820127992890775,1.2162347129778937,1.3617941,0.23803502,100.0,170.2110973391682,0.36467066,-8.661594,-0.02009331021556437,-10.52031,1560,-0.99573743,-0.013157255188548699,-9.16804587623185,0.6814602
10,2.9177935227695873,6.751136,100,100.0,-2.1750047,31600,4.29716,-0.48932195,-1.8399673,0.06879850901896134,0.99686646,0.0,-48.175083,0.5093002136669854,-47.96718,0.715172768448896,-0.4497305154800415,3.1037722,-2.5365264,11.082119,-6.8729764370337145,0.040418398,0.003071287996135652,0.01963602,0.0,0.16887844,0.9990329,-0.2159721663109259,-9.438915,-15.421377727300785,-4.459379534846806,-8.473388,0.37000084,1.8550193,-21.59721663109258,4.475669,-24.515010153862168,156,0.04495389759540558,0.0012144680076744407,100,316,0.7918376809975598,0.21132755,-9.526582,0.23868260098970495,0.02075973,-48.50962,4.4022574,-18.679423108322993,-0.91611433,-39.56835761314438,31600,-15.421377727300785,2,-1.7672412,-1.8232043,100,-21.59721663109258,100,-0.15421377727300786,9.785219124996946,157000,0.002073134994134307,1.1056776820041705,1.188436,1.1819563,100.0,171.32069403817877,1.1087962,-8.509774,-0.019015747283549593,-9.437514,1570,-0.9882834,-0.00791551716844666,-8.111860744160223,0.5125523
10,10.209122262953665,6.5927916,100,100.0,-2.1255727,31800,7.2611313,-0.58377206,-0.17749648,0.08181569198495708,0.99771637,0.0,-60.02501,0.7600988089616332,-61.981438,1.0337904396936721,-0.14359186589717865,3.092928,-2.498828,12.271397,-6.146494534690881,-0.01999494,0.003359171998454258,0.026584325,0.0,0.200828,0.9945534,-0.2740323469837857,-10.683849,-24.77340652275067,-6.616527398999071,-8.632959,0.43555868,1.9539218,-27.403234698378547,7.09573,-37.61235696133221,157,0.044324103742837906,0.0017733780259732157,100,318,0.7891603340103757,0.2201387,-10.636052,0.22914724101428874,0.026348693,-60.448006,7.045524,-17.19411243542488,-0.91001123,-51.335836750682105,31800,-24.77340652275067,2,-2.7217596,-2.9208348,100,-27.403234698378547,100,-0.2477340652275066,14.144533794458834,158000,0.001806250016670674,1.1070620670507196,1.4733175,0.9757619,100.0,172.4320496361761,0.98829997,-8.689949,-0.030800913311208298,-10.700825,1580,-0.9964654,-0.008902294278709753,-9.562660495123067,0.71849585
10,17.833462931853546,3.7619967,100,100.0,-2.1559772,32000,4.587403,-0.5360911,-8.622034,0.07673013102612458,0.9972349,0.0,-53.231888,1.3061407183456528,-54.3851,1.2617283430289625,-0.17020176351070404,3.0927305,-2.5118473,11.151904,-10.47661724590334,-0.024388332,0.0033753589959815145,0.023424698,0.0,0.20825759,0.99889046,-0.4501348091192769,-9.482837,-35.79720457853432,-9.423294651790027,-8.597995,0.34622106,1.9456987,-45.01348091192767,4.4819126,-62.84694384378122,158,0.0435219332575798,0.0013339350116439164,100,320,0.7685518439975567,0.24713358,-9.577202,0.23203868401469663,0.04961113,-53.14377,4.4934397,-27.18001798007413,-0.370307,-61.82019073117177,32000,-35.79720457853432,2,-2.2981222,-1.8818433,100,-45.01348091192767,100,-0.3579720457853432,16.56562122268959,159000,0.0020175169920548797,1.0840474700380582,0.96451485,0.037575275,100.0,173.52014046916156,0.041555073,-8.5872555,-0.06168310424823714,-9.484659,1590,-0.9952509,-0.021593770114439716,-10.37339827532525,0.47678638
10,0.07323424615249774,9.021553,100,100.0,-2.0230517,32200,7.965272,-0.5187775,-8.600739,0.06759290499030612,0.995824,0.0,-49.127243,0.1516726180895574,-47.246254,0.7329362865218799,0.9050131440162659,3.0374725,-2.5070448,13.558659,-6.183555556357632,0.04219324,0.003385733987670392,0.02091474,0.0,0.17347693,0.9990513,-0.15283461416554928,-11.742448,-15.886557268761777,-1.5195304979520108,-8.553437,0.52187216,2.2865572,-15.283461416554928,8.160379,-15.356695662707425,159,0.04250391945242882,0.0013051959977019578,100,322,0.7610607579990756,0.17552103,-11.737543,0.23362089900183491,0.0048732394,-49.227722,8.17353,-15.21022717040243,-0.9497997,-38.08801003646483,32200,-15.886557268761777,2,-3.133258,-1.0171413,100,-15.283461416554928,100,-0.15886557268761778,9.967484051804359,160000,0.001999411004362628,1.0689649029809516,1.633028,0.5825657,100.0,174.59324637812097,0.5669919,-8.549212,-0.02503921559150424,-11.718972,1600,-0.9933576,-0.008417141339564052,-8.738354446089716,0.93328834
10,13.51673830698448,5.78203,100,100.0,-2.1916108,32400,6.3054748,-0.57578343,-0.03914295,0.06503900999086909,0.9979545,0.0,-56.899784,0.9334747289953674,-57.34019,1.1126096736275264,-0.1464715152978897,3.1669476,-2.582195,11.638344,-2.107722847706491,0.08021088,0.0036048440088052303,0.022474475,0.0,0.17971236,0.99475515,-0.311494709174551,-9.954339,-23.61723992623461,-7.493569110332765,-8.478878,0.40895623,1.9533726,-31.14947091745509,6.1743655,-44.66620922443957,160,0.04323092848062515,0.0012178609904367477,100,324,0.7750358030025382,0.21453643,-10.027302,0.2261068620136939,0.020979328,-56.68496,6.2113795,-17.632732610470608,-0.9908563,-56.19260649045724,32400,-23.61723992623461,2,-1.5626869,-2.0065317,100,-31.14947091745509,100,-0.23617239926234618,20.809622915900665,161000,0.0020171130017843097,1.0730214930081274,1.1048975,0.75657475,100.0,175.670453135157,0.75737184,-8.501735,-0.011624423632280327,-9.975511,1610,-0.9941878,-0.009510593048914627,-9.862160075285436,0.5697216
10,7.147582026866586,7.737984,100,100.0,-2.1502492,32600,6.3529334,-0.5264037,-0.5474458,0.06528637901647016,0.99597055,0.0,-54.636242,0.533744897072161,-54.189274,1.0962967962715373,0.5318804979324341,3.0852945,-2.5226896,12.007129,-2.911143305892606,0.0646081,0.0034008430084213614,0.021457162,0.0,0.18685511,0.9953146,-0.20117535302578865,-10.127323,-24.584782733549375,-5.5415402467027866,-8.593348,0.4150252,2.1689465,-20.117535302578872,6.4185796,-27.26511732944546,161,0.04293444752693176,0.001219388999743387,100,326,0.7637296350148972,0.20406547,-9.97406,0.22746056100004353,0.027462434,-54.772926,6.3838453,-12.969953275712287,-0.51414424,-50.39347874401875,32600,-24.584782733549375,2,-2.2605383,-3.5773845,100,-20.117535302578872,100,-0.2458478273354938,18.560760597569804,162000,0.001953452010639012,1.0630502590502147,1.2916397,0.8010686,100.0,176.73789870823384,0.81603956,-8.580487,-0.011250969210610686,-10.128765,1620,-0.99523705,-0.013423594064795959,-9.224725013929435,0.6271264
10,21.616731786512833,6.5920296,100,100.0,-2.1478631,32800,6.907745,-0.4423085,-8.477309,0.06580645398935303,0.9981392,0.0,-58.272114,1.2928776130241746,-59.87799,1.192283914554734,-0.13108189404010773,3.0732837,-2.5167546,11.632328,-8.971884984327822,0.06595675,0.0033641729969531298,0.038401145,0.0,0.20174626,0.9983103,-0.3901910306966576,-10.033926,-30.30103693627845,-10.263005326250402,-8.393026,0.4212964,1.9582692,-39.01910306966576,6.6330724,-60.6358348561786,162,0.04323253780603409,0.0012434879899956286,100,328,0.7694546009879559,0.24793567,-10.267918,0.22477958901436068,0.01862397,-57.835644,6.709832,-17.40237128315293,-0.9823903,-61.22891701298313,32800,-30.30103693627845,2,-3.0811527,-1.549501,100,-39.01910306966576,100,-0.30301036936278447,17.350073884169213,163000,0.0016863370256032795,1.0663346420042217,1.0309404,0.1722693,100.0,177.80818061422906,0.13449483,-8.429728,-0.029958720648153147,-10.081051,1630,-0.99382246,-0.01020840036797241,-10.917192710501583,0.6220888
10,16.179865057534236,6.984612,100,100.0,-2.1328256,33000,5.026841,-0.6397674,-0.10754111,0.07165447398438118,0.99848425,0.0,-44.16654,0.9244556397176863,-43.627968,1.5600592267193092,-0.008069505915045738,2.9980493,-2.493716,11.544419,-11.542756744760561,-0.0010862923,0.003362054005265236,0.03153867,0.0,0.23002532,0.9988722,-0.300460593727726,-9.9470415,-40.88929961140119,-7.756921406073031,-8.436017,0.42128232,1.9974135,-30.046059372772604,5.028581,-46.22592443030684,163,0.04417124018073082,0.0012800430122297257,100,330,0.775645772984717,0.20987843,-9.804774,0.23067487400840037,0.021584135,-44.199635,5.00968,-13.866194315238367,-0.87192357,-60.06060788541943,33000,-40.88929961140119,2,-2.7655776,-4.6251087,100,-30.046059372772604,100,-0.4088929961140119,19.102083435068135,164000,0.0019535710162017494,1.0845707890111953,1.4898533,1.5747389,100.0,178.89654694322962,1.5454524,-8.482039,-0.004870807829669214,-9.9712515,1640,-0.99741006,-0.014304047099702453,-10.860830163763692,0.6860684
10,5.253784815690123,7.3979464,100,100.0,-2.220334,33200,3.4656913,-0.37102064,-0.91660905,0.07501751399831846,0.9962989,0.0,-30.307259,0.6010835673358217,-32.72229,0.9588342736830122,0.21483974158763885,2.860897,-2.5182974,11.302157,-7.3175144113168225,0.008649099,0.0033774150069803,0.04211952,0.0,0.19017488,0.98715013,-0.23107895995051728,-9.517291,-23.799449868588898,-5.358196478419739,-8.430614,0.39899126,2.0693252,-23.107895995051734,3.2744641,-28.361680810741856,164,0.04509991034865379,0.0013269349874462932,100,332,0.7549440759757999,0.20679978,-9.443003,0.23210142098832875,0.012098418,-30.168234,3.292638,-17.85411117936161,-0.99081624,-50.94285425322222,33200,-23.799449868588898,2,-3.094958,-1.777085,100,-23.107895995051734,100,-0.23799449868588898,12.551307230492649,165000,0.002127921994542703,1.0688952829514164,1.23223,0.87337506,100.0,179.96902203719947,0.89809096,-8.438451,-0.01771687567947877,-9.520477,1650,-0.70391136,-0.009816588505502632,-9.170268948015984,0.6101567
10,3.6393564183416363,6.2027802,100,100.0,-2.087411,33400,6.4114413,-0.6185319,-0.090728946,0.07239279602072202,0.99768186,0.0,-59.060658,0.7045255708967036,-59.812294,1.0895251033959275,-0.6050260663032532,3.1492834,-2.428546,11.365673,-10.80876547072021,0.11567903,0.0034492010017856956,0.030445023,0.0,0.193584,0.98874897,-0.3087461969532262,-9.950101,-32.635099609070004,-6.107609108373532,-8.395508,0.35915068,1.8030157,-30.87461969532263,6.230535,-34.51397611366426,165,0.0463520810008049,0.0013383810000959784,100,334,0.7657508490083274,0.23986548,-9.948143,0.22897964401636273,-0.0055066156,-58.79648,6.2447696,-27.23526327698099,-0.99839795,-62.023817870215744,33400,-32.635099609070004,2,-2.2794666,-1.2876799,100,-30.87461969532263,100,-0.32635099609069995,17.044848124556353,166000,0.001970501005416736,1.0738813720527105,1.0473051,0.74711543,100.0,181.04701184428995,0.76186657,-8.413024,-0.03279829890732194,-9.928304,1660,-0.9951133,-0.004467030271379593,-9.838088373826148,0.5772001
10,3.384741109509153,5.0561895,100,100.0,-2.1641335,33600,3.6468036,-0.56850827,-8.341603,0.06639093399280682,0.99633384,0.0,-34.88932,0.4275631924658171,-36.465458,1.040274486208234,0.2619790732860565,2.9352212,-2.532181,11.319732,-1.8907793791270815,0.05672235,0.0033133109973277897,0.022182357,0.0,0.1831629,0.9983965,-0.18172782503067922,-9.501971,-23.110751717599786,-4.290547011465781,-8.236779,0.44596785,2.0856066,-18.172782503067936,3.6257048,-21.55752361257709,166,0.046882256865501404,0.001200811006128788,100,336,0.7757925910118502,0.1998918,-9.659293,0.22973915800685063,0.009414038,-34.909286,3.6304271,-14.788041393558784,-0.9771893,-49.53615952784275,33600,-23.110751717599786,2,-2.8593132,-0.20654607,100,-18.172782503067936,100,-0.23110751717599778,15.932561860846022,167000,0.002145881997421384,1.0785826870123856,1.0147914,0.13933036,100.0,182.1297384473146,0.14479133,-8.284269,-0.01600560577016286,-9.530802,1670,-0.98473394,-0.00776781221960782,-9.21526853739347,0.6661655
10,1.287023885576442,5.8313446,100,100.0,-2.2171154,33800,3.5266254,-0.39257208,-0.0485654,0.0668448009819258,0.99619436,0.0,-32.03034,1.1211755282866345,-33.13733,0.8671441914076978,0.3696684241294861,2.9163046,-2.4634128,11.099737,-5.7069643635699405,0.03700536,0.0036008820170536637,0.022339595,0.0,0.18695818,0.99731785,-0.39716754140524574,-9.269756,-19.94252145858394,-7.555344141334546,-8.414613,0.33433172,2.1213126,-39.716754140524586,3.2427473,-41.003778026101024,167,0.04749809205532074,0.0012785819999407977,100,338,0.770689823984867,0.24108796,-9.096821,0.2291295790055301,0.04452431,-32.71206,3.1926877,-38.42973025494814,-0.7324344,-41.88237418796956,33800,-19.94252145858394,2,-2.0201774,-0.9753046,100,-39.716754140524586,100,-0.1994252145858394,10.948309354917775,168000,0.0016930399870034307,1.0732367079763208,0.953716,1.4405054,100.0,183.20705290028127,1.4508176,-8.414447,-0.026930661742863862,-9.251647,1680,-0.992374,-0.02346112322112625,-8.307302175044772,0.49926418
10,17.903907746389496,8.103499,100,100.0,-2.1400118,34000,8.096984,-0.24003968,-0.20077977,0.06455477498820983,0.9939973,0.0,-74.30362,1.305677191388819,-76.44379,0.7151570396135732,0.0871744453907013,3.1790402,-2.5121632,11.880873,-5.92158074470073,0.059130434,0.003435847000218928,0.019924745,0.0,0.16768578,0.99926674,-0.4287889167842793,-10.298905,-19.219605046927175,-9.658756948308085,-8.24121,0.47514158,2.0285988,-42.878891678427934,7.7971015,-60.78279942481743,168,0.0474485382437706,0.0012048270145896822,100,340,0.785822580975946,0.23439074,-10.207966,0.22246183300740086,0.053326663,-73.95078,7.8219266,-24.974983932038437,-0.3501611,-36.45521305447483,34000,-19.219605046927175,2,-2.974023,-5.0831876,100,-42.878891678427934,100,-0.1921960504692717,8.76314196022071,169000,0.001975258986931294,1.0794551219732966,1.5928903,1.5110811,100.0,184.29036761328462,1.5773041,-8.302724,-0.02201745214460376,-10.363935,1690,-0.9947546,-0.013175902440111872,-7.2676459673314,0.7255519
10,23.607292641975818,7.339239,100,100.0,-2.1707613,34200,6.2805114,-0.5419097,-8.269626,0.07352189801167697,0.99643445,0.0,-61.968964,1.3191381230986305,-62.335793,1.109296327538658,-0.06898707151412964,3.214632,-2.5049164,11.619953,-8.145907005078746,0.11251263,0.0025368810165673494,0.023671608,0.0,0.18384671,0.9994785,-0.42430336138944613,-9.907197,-26.830791603424746,-9.721685836247811,-8.239867,0.41016224,1.9773341,-42.43033613894464,6.3168755,-66.03762878092046,169,0.04766151309013367,0.0014220219745766371,100,342,0.7779244119883515,0.24131253,-9.969413,0.2300908099859953,0.008627639,-62.12491,6.324124,-18.823043496968822,-0.9956476,-58.27933969069628,34200,-26.830791603424746,2,-2.1602437,-5.278243,100,-42.43033613894464,100,-0.2683079160342475,17.868596447971992,170000,0.001915052009280771,1.0874110749864485,1.4643253,0.073985904,100.0,185.38228144927416,0.09394324,-8.278859,-0.029689278328189104,-9.924974,1700,-0.99547863,-0.00037116213137875057,-9.982122908168073,0.65019745
10,1.7753083921302544,4.364605,100,100.0,-2.2128534,34400,4.263567,-0.5752194,-0.6944674,0.06932641501771286,0.9971535,0.0,-38.973057,0.7253766360273931,-39.01219,0.9562511146350048,-0.14708486199378967,2.9715202,-2.5582745,11.131608,-5.972901481442573,0.05930947,0.0033779930090531707,0.0150390845,0.0,0.17531623,0.9975468,-0.2872177950421712,-9.323584,-22.572967046093858,-5.205581518860923,-8.189598,0.39285535,1.9516269,-28.721779504217125,4.251948,-30.49708789634738,170,0.047807708382606506,0.0013401799951680005,100,344,0.7734576579823624,0.21498202,-9.344914,0.23186844598967582,0.026216859,-39.327465,4.239512,-26.946471112086872,-0.9818688,-58.307009977734985,34400,-22.572967046093858,2,-2.0088277,-3.2847471,100,-28.721779504217125,100,-0.22572967046093856,18.48215696921389,171000,0.001954410021426156,1.0813251020153984,1.1307683,0.73334557,100.0,186.4679316363181,0.7458716,-8.200455,-0.050278355006514744,-9.30896,1710,-0.9950956,-0.007123518831755093,-10.531898421718752,0.5779864
10,18.19344380368026,7.1824303,100,100.0,-2.145411,34600,6.526276,-0.5138697,-0.07644575,0.06903121402137913,0.9955681,0.0,-61.534355,1.100467913141112,-62.49833,0.9667226655335694,-0.5005359053611755,3.0468204,-2.4341817,11.048575,-7.505890068461432,0.03000949,0.00334013401879929,0.024862444,0.0,0.17166042,0.996911,-0.3719461254199837,-9.468609,-25.68746889676679,-8.956217346307326,-8.073715,0.36680034,1.8351632,-37.194612541998374,6.334176,-55.388056345678635,171,0.047995876520872116,0.0012507560022640973,100,346,0.7488516409939621,0.24027759,-9.559489,0.23052927100798115,0.025851045,-61.739567,6.299979,-19.001168738318114,-0.995689,-56.90926840000524,34600,-25.68746889676679,2,-2.26436,-3.8461277,100,-37.194612541998374,100,-0.25687468896766796,17.67897396035012,172000,0.0019610460149124265,1.0549640620592982,1.4066509,1.4006073,100.0,187.52725122735137,1.4519916,-8.1222,-0.04282305572754117,-9.48333,1720,-0.9900243,-0.021356653683559497,-9.408243259971055,0.5440419
10,4.0096602339196235,7.01035,100,100.0,-2.2236326,34800,2.8360298,-0.56331533,-0.28531474,0.06549951501074247,0.99785084,0.0,-29.818224,0.38672722754999883,-30.339262,0.9938810575630701,0.3298410177230835,2.8981638,-2.4985926,10.997556,-10.93990895260113,0.032968268,0.00338234897935763,0.031235151,0.0,0.18803252,0.9759205,-0.20542412884889225,-9.057005,-29.150728471717475,-3.932114245416286,-8.327125,0.3526563,2.1085296,-20.542412884889238,2.6121318,-24.55207311880886,172,0.04787509888410568,0.001468425994971767,100,348,0.7713740009930916,0.19041929,-8.9557905,0.22822988202096894,4.4246615e-05,-29.77283,2.5947306,-16.532752650969613,-0.98455065,-58.14543809309485,34800,-29.150728471717475,2,-2.419216,-1.9600663,100,-20.542412884889238,100,-0.29150728471717474,15.469992208381964,173000,0.0019636469951365143,1.071917819994269,1.121839,0.7026498,100.0,188.6037646352779,0.7442533,-8.357929,-0.04001744495428859,-9.076019,1730,-0.984462,-0.011922005241591005,-9.861167313782875,0.5284267
10,22.361810992182996,8.5626545,100,100.0,-2.1551607,35000,10.436174,-0.5314576,-8.180704,0.06760515199857764,0.99771744,0.0,-73.58804,1.4787243289544723,-72.831276,1.0976187375276234,1.0249580144882202,3.2231033,-2.5613906,13.20307,-1.5023672224343998,0.09977936,0.003364328993484378,0.029458879,0.0,0.1886672,0.99969625,-0.4622199406877716,-11.525412,-23.384120947057564,-11.101852163703445,-8.158351,0.4985285,2.338861,-46.22199406877718,11.720989,-68.58380506096017,173,0.048577919602394104,0.0012379279942251742,100,350,0.7639634730003309,0.25223762,-11.089372,0.22345949601731263,0.062367044,-73.89309,11.668858,-23.860183076594183,-0.30201778,-49.73894638833731,35000,-23.384120947057564,2,-2.7326198,-2.8002589,100,-46.22199406877718,100,-0.23384120947057563,18.529441033174347,174000,0.0019326400069985539,1.0615630180109292,1.4729257,29.421906,100.0,189.67000753327738,28.837244,-8.205761,-0.008548248896818586,-11.542284,1740,-0.987607,-0.004742137098966335,-9.92359145228551,0.7758335
10,8.599050799854055,7.033698,100,100.0,-2.260556,35200,5.878078,-0.42161736,-0.1889099,0.06913364099455066,0.99765867,0.0,-48.76639,0.7346282240141357,-50.157436,1.1008303063394997,-0.1386914700269699,3.0005171,-2.5674396,11.307041,-6.036638993298375,-0.03496327,0.003344633005326614,0.028937731,0.0,0.18997678,0.9951048,-0.2630703217207012,-9.573555,-27.982438278482693,-6.671498857343058,-8.134541,0.4312825,1.9537884,-26.307032172070123,5.4543204,-34.90608297192418,174,0.04973120242357254,0.001450529001886025,100,352,0.7805700339959003,0.221249,-9.663738,0.22718119400087744,0.03152433,-48.25492,5.506889,-17.707981372216068,-0.94027793,-64.2032526530341,35200,-27.982438278482693,2,-3.149346,-4.1884756,100,-26.307032172070123,100,-0.27982438278482696,18.843564118235097,175000,0.001984264003112912,1.083664295001654,1.5037681,0.9292276,100.0,190.7581858652993,0.89776117,-8.122273,-0.010638965149386044,-9.562798,1750,-0.9904907,-0.010318646795949639,-10.627048883292929,0.6232515
10,5.485038932356193,7.398017,100,100.0,-2.2739213,35400,2.4414575,-0.640605,-0.018723156,0.07354835100704804,0.9973847,0.0,-29.639765,0.619804074732259,-29.143635,1.055975253501852,0.6885258555412292,2.569929,-2.5549107,10.721949,-6.6922684449537355,-0.025690984,0.003430001001106575,0.029113464,0.0,0.18846898,0.9914966,-0.22392233282151444,-8.650616,-27.3197874795365,-6.023490218249949,-8.092092,0.33564416,2.230832,-22.39223328215145,2.1612496,-27.877272214507645,175,0.050661489367485046,0.0013930700079072267,100,354,0.7766908899939153,0.21384473,-8.5767765,0.2274685970041901,0.030409228,-29.417515,2.1814334,-16.907194349795258,-0.85388833,-55.566507507051135,35400,-27.3197874795365,2,-2.5367732,-0.793388,100,-22.39223328215145,100,-0.273197874795365,17.85931099262612,176000,0.001983254012884572,1.0845141630270518,0.9459903,1.3338332,100.0,191.8471363253484,1.3404651,-8.132771,-0.024963582007122932,-8.67081,1760,-0.9925573,-0.011691100127582364,-10.051803079834011,0.45924693
10,2.365246610331308,7.5343084,100,100.0,-2.2537858,35600,3.6487076,-0.5394064,-8.06359,0.07033126399619505,0.9963157,0.0,-52.81149,1.363468618244841,-39.52585,0.93143931151911,-0.03510070592164993,3.0127923,-2.552631,11.080574,-3.7139295777072805,0.040017813,0.003262113983510062,0.012416896,0.0,0.18359621,0.997872,-0.48494978518698334,-9.258877,-21.17890634889039,-8.223142850440082,-7.968162,0.39364523,1.9881276,-48.494978518698346,5.763604,-50.86022512902965,176,0.05201035737991333,0.001277780014788732,100,356,0.7754521699971519,0.23924492,-9.008956,0.22565234900685027,0.04233323,-52.5578,5.812244,-46.129731908367035,-0.6821243,-60.90748562601935,35600,-21.17890634889039,2,-2.4829085,-1.9835635,100,-48.494978518698346,100,-0.2117890634889039,15.523363524874258,177000,0.002053755975794047,1.07802943297429,1.2817413,18.231104,100.0,192.92955936328508,18.461504,-7.9889703,-0.028436891898356242,-9.280911,1770,-0.9951408,-0.010073119515352329,-10.353573998198291,0.5727028
10,9.833207611236844,6.6689777,100,100.0,-2.0927932,35800,2.857515,-0.45808196,-0.22010757,0.0677008309867233,0.99630773,0.0,-25.752014,0.703891368045619,-25.115908,0.7827168664761073,-0.49474799633026123,2.8088357,-2.442458,10.7188425,-6.517478776048402,0.03008622,0.0033384809794370085,0.018691236,0.0,0.1789398,0.99220544,-0.24612243060021846,-9.075308,-21.537128468253506,-6.840005456655217,-8.070207,0.40091228,1.8325682,-24.612243060021846,2.7794456,-34.44545067125869,177,0.05208081007003784,0.0012667070259340107,100,358,0.7698110660130624,0.21196558,-9.064482,0.23203169798944145,0.005272912,-25.573284,2.767738,-14.779035448785,-0.9946525,-35.15380127106937,35800,-21.537128468253506,2,-2.5373397,-3.6533208,100,-24.612243060021846,100,-0.21537128468253502,8.759356114671768,178000,0.0019730820204131305,1.0761218650150113,1.3031652,0.69295144,100.0,194.01020628228434,0.7002378,-8.109708,-0.06226370931175822,-9.075399,1780,-0.9927878,-0.019766209140792374,-8.107714705547494,0.59924024
10,10.601377483393856,3.336237,100,100.0,-2.103784,36000,2.050943,-0.53844815,-8.038997,0.06689519798965193,0.9949506,0.0,-25.509436,0.7639221087429771,-24.725601,0.9161133263337888,-1.251062273979187,2.9366503,-2.395979,10.134797,-5.380958843629285,-0.016820753,0.0035047820128966123,0.019279389,0.0,0.16929308,0.99789506,-0.27572524924613445,-8.667799,-22.63909525770877,-6.988593645049855,-8.037548,0.35160062,1.5776448,-27.57252492461344,2.075599,-38.173902408007294,178,0.05169783532619476,0.0014021139941178262,100,360,0.775497622002149,0.23087192,-8.719693,0.23023054000805132,0.029686688,-25.334108,2.1044846,-16.971147441219582,-0.8691237,-52.300259536670886,36000,-22.63909525770877,2,-1.9116135,-1.8316951,100,-27.57252492461344,100,-0.22639095257708775,15.679804135278921,179000,0.002151655004126951,1.0796819110109936,0.98111075,0.021312876,100.0,195.09423795633484,0.039315544,-8.011969,-0.0496925045617606,-8.6199875,1790,-0.9940675,-0.011984608742611905,-9.152020174008443,0.5003551
