evaluation/Actions Min,time/evaluation sampling (s),trainer/Alpha Loss,Epoch,exploration/Average Returns,time/data storing (s),evaluation/Rewards Mean,time/saving (s),evaluation/Rewards Std,time/training (s),evaluation/path length Max,trainer/Q2 Predictions Max,trainer/Log Pis Min,exploration/Rewards Min,trainer/Q2 Predictions Min,time/total (s),trainer/Policy log std Std,trainer/Q Targets Mean,exploration/path length Std,trainer/Policy mu Max,evaluation/path length Min,trainer/Q1 Predictions Std,evaluation/Rewards Max,exploration/Rewards Max,evaluation/Rewards Min,trainer/Q Targets Std,time/epoch (s),trainer/Q Targets Max,trainer/Q2 Predictions Mean,evaluation/Returns Min,evaluation/Returns Mean,replay_buffer/size,trainer/Policy log std Min,exploration/Actions Std,evaluation/path length Std,trainer/Log Pis Std,time/logging (s),trainer/Policy log std Mean,exploration/Actions Max,evaluation/Actions Mean,evaluation/num steps total,evaluation/num paths total,evaluation/Actions Max,evaluation/Returns Max,exploration/Returns Std,exploration/num paths total,trainer/Q2 Predictions Std,exploration/num steps total,trainer/Log Pis Mean,exploration/Rewards Mean,evaluation/Average Returns,evaluation/Returns Std,evaluation/Num Paths,trainer/QF2 Loss,trainer/Q1 Predictions Max,exploration/Returns Min,time/exploration sampling (s),trainer/Q1 Predictions Min,exploration/path length Max,trainer/Policy mu Min,trainer/Policy mu Std,trainer/Q Targets Min,exploration/path length Mean,evaluation/Actions Std,exploration/Actions Min,trainer/Policy mu Mean,evaluation/path length Mean,exploration/Returns Mean,trainer/QF1 Loss,exploration/path length Min,trainer/Q1 Predictions Mean,exploration/Rewards Std,exploration/Returns Max,trainer/Policy log std Max,trainer/Log Pis Max,trainer/Policy Loss,trainer/Alpha,exploration/Actions Mean,exploration/Num Paths
-0.9993457,0.3322681130084675,0.4847281277179718,24,-100.74317822441341,0.0029253909888211638,-0.7670056844699702,0.001955704006832093,1.06120960339741,1.9372758319950663,100,-20.034332,-2.482426,-9.357285612255128,-105.9422,61.145050537685165,0.46910977,-45.731083,0.0,3.0505846,100,24.973139,-0.19496632156118043,-0.012755079332358903,-11.26456627836267,25.339605,2.4226389529940207,-20.162058,-45.22707,-204.90999919171347,-76.70056844699702,12700,-2.2556632,0.28771946,0.0,2.1442075,0.004826124000828713,-1.5275083,0.99948263,-0.008848234,37500,375,0.99651045,-23.76525558436802,57.96984563169522,127,24.9956,12700,2.1732328,-1.0074317822441339,-76.70056844699702,54.36754575330239,15,0.7367493,-19.977806,-179.07367484840105,0.14338778899400495,-106.01634,100,-3.262185,1.2061094,-106.836296,100.0,0.19547135,-0.99847,0.011376333,100.0,-100.74317822441341,0.79241806,100,-45.214306,1.1079331740071863,-47.87301673300441,-0.41022372,9.520961,46.090157,0.060918595641851425,0.0032858886,5
-0.99777824,0.32942446001106873,-0.25393053889274597,25,-68.65396661718546,0.0028984450036659837,-0.8890515920588515,0.001977184001589194,0.9410597082818539,1.944775562005816,100,-19.845318,-1.6538768,-9.905083476878742,-89.100296,63.58177178466576,0.40554696,-41.376705,0.0,2.90616,100,22.252777,-0.021629799581642177,-0.01939903472026361,-9.074141209975718,22.380249,2.43234898801893,-19.928493,-40.940388,-149.40302285002505,-88.90515920588516,13200,-2.430385,0.26259354,0.0,1.3457819,0.004826584976399317,-1.6575433,0.997977,-0.004198816,39000,390,0.9970468,-10.947221585535491,46.441054795015695,132,22.274754,13200,1.9106957,-0.6865396661718547,-88.90515920588516,45.450070746041796,15,0.5262264,-19.740768,-156.4768675119028,0.1484467520203907,-89.33782,100,-2.5658455,0.9246462,-88.975,100.0,0.18144655,-0.99976206,-0.05904048,100.0,-68.65396661718546,0.52149314,100,-40.92188,1.168962294463495,-33.32961352753549,-0.38764608,6.738106,41.808662,0.05822028964757919,-0.0055581336,5
-0.99853384,0.33303054099087603,-0.13326236605644226,26,-53.29524611811142,0.002920329017797485,-0.6806392449499139,0.001970760989934206,0.9832012000954091,1.9478209929948207,100,-19.71202,-5.9513245,-9.724668195166675,-86.73509,66.02251291568973,0.50873053,-44.313248,0.0,2.965095,100,23.672869,-0.0856846550516814,-0.024265532568032506,-9.342846089772609,24.679564,2.436371207004413,-0.2971361,-44.11174,-137.30319316272437,-68.06392449499138,13700,-2.3967702,0.2576875,0.0,1.925499,0.0048475569928996265,-1.5556612,0.9968411,0.0026553713,40500,405,0.9978864,-23.87618955323968,18.336938065698266,137,23.73424,13700,1.9538853,-0.5329524611811142,-68.06392449499138,41.49668923360898,15,10.398337,-19.5498,-78.89634001366785,0.14578102601808496,-86.573364,100,-3.2628388,1.1467367,-87.83271,100.0,0.18134932,-0.9990012,-0.077828415,100.0,-53.29524611811142,10.516932,100,-44.106003,1.0262799068839614,-35.6667916762191,-0.35822314,6.6776905,44.909477,0.05558871477842331,0.019714743,5
-0.99274015,0.3343883040070068,0.15017543733119965,27,-78.99050919950047,0.0029901240195613354,-0.5720176982825893,0.021253833983791992,0.8509477470082112,1.9345259240071755,100,-19.08076,-4.2905917,-6.24176701293958,-109.03622,68.47373120771954,0.51319265,-43.142056,0.0,3.1819413,100,24.519857,-0.0947526411643216,-0.023260446093585053,-9.260790889856198,24.450386,2.4468879860069137,-19.190722,-43.20714,-167.57729118144968,-57.20176982825892,14200,-2.3944294,0.24624555,0.0,1.6091219,0.004945143999066204,-1.6251913,0.97558796,0.01701058,42000,420,0.99814785,-20.296993016463848,46.18145011625066,142,24.511591,14200,2.0520034,-0.7899050919950048,-57.20176982825892,50.85353513251336,15,0.32230514,-18.964714,-142.64705891273627,0.14878465599031188,-108.31805,100,-3.620746,1.0901937,-110.304276,100.0,0.15736659,-0.99755013,-0.08382897,100.0,-78.99050919950047,0.38008606,100,-43.226933,0.7257344751170826,-29.922443029341686,-0.36323267,6.424692,44.475494,0.05569905415177345,-0.014443489,5
-0.997985,0.3279408589878585,-0.008297891356050968,28,-88.5982441660504,0.002904312015743926,-0.8093082741616873,0.0019546890107449144,0.9486558842740517,1.9407247159979306,100,-19.007048,-3.3492937,-9.4770146994526,-110.093056,70.90123028770904,0.50777465,-47.229904,0.0,3.3221211,100,25.668985,-0.03927045418739172,-0.02603408488289506,-10.254258941833424,26.298548,2.422966269979952,-2.0581775,-47.27159,-138.8663669516679,-80.93082741616873,14700,-2.4193227,0.26504785,0.0,2.199516,0.004845544986892492,-1.5601349,0.9927367,-0.0051085996,43500,435,0.99585676,-19.023167260880125,32.75783033717321,147,25.527992,14700,1.9971535,-0.885982441660504,-80.93082741616873,41.70829519128303,15,62.815292,-18.776363,-135.0805983013285,0.14459614898078144,-113.31973,100,-3.6598656,1.1716099,-115.52788,100.0,0.17646961,-0.999939,-0.10685927,100.0,-88.5982441660504,62.67683,100,-47.283077,0.9432368072879885,-37.369298422134634,-0.2612676,8.076702,48.437397,0.05420079082250595,-0.010009273,5
-0.99928725,0.33230307800113223,-0.001386613235808909,29,-86.02847359702469,0.003048535989364609,-0.8103703993350581,0.0019681010162457824,0.9843560368010331,1.9587807189964224,100,-18.316448,-2.8254676,-7.027204285385427,-92.6525,73.351922840724,0.45002037,-37.020443,0.0,3.4165256,100,21.49988,-0.0548737191351087,-0.014862044742687562,-9.556713447704867,22.203798,2.4461246530117933,-0.21967728,-37.1363,-149.64184159011072,-81.03703993350581,15200,-2.411428,0.24823377,0.0,1.631219,0.0048506580060347915,-1.8020669,0.99955106,-0.0102777835,45000,450,0.9975393,-20.921084963655293,43.64689752925689,152,21.491524,15200,1.9995279,-0.8602847359702469,-81.03703993350581,39.35016579223576,15,21.441017,-18.06065,-146.0618825625271,0.1451735610025935,-92.49819,100,-3.111539,0.9081101,-92.61388,100.0,0.19363363,-0.9602241,-0.04242114,100.0,-86.02847359702469,21.242386,100,-37.14077,0.9054931127824316,-48.81727065189622,-0.38563454,9.361814,38.32969,0.05301041901111603,0.022358375,5
-0.9959609,0.3304580800177064,0.21054628491401672,30,-99.29629934242182,0.0028971230203751475,-0.647259365229226,0.0019608019792940468,1.0144913170879095,1.9518696310115047,100,-17.975039,-0.99812126,-8.841589308203833,-104.09089,75.79797224071808,0.529303,-40.106064,0.0,3.6571064,100,23.381317,-0.06378842750566285,-0.030563520108781345,-10.589165644199872,23.757103,2.4415032580145635,-0.7800656,-40.704872,-141.37113757775865,-64.72593652292261,15700,-2.3527985,0.2981014,0.0,1.6788857,0.004852356010815129,-1.6284903,0.9984569,0.0075998693,46500,465,0.9995284,-7.5063973789649,49.6262332650084,157,23.347418,15700,2.0709124,-0.992962993424218,-64.72593652292261,43.69330915111875,15,61.717327,-17.805193,-156.9228713654026,0.1494652659748681,-104.128456,100,-3.5756648,1.1282595,-103.91695,100.0,0.17985126,-0.99825966,-0.08270336,100.0,-99.29629934242182,61.59465,100,-40.71787,0.8863023584839148,-30.26032611841213,-0.11001375,7.083234,41.695953,0.05134488642215729,-0.0067053386,5
-0.9993691,0.32958187599433586,0.26285263895988464,31,-67.33040974331757,0.002985444007208571,-0.8057095891417488,0.0019434510031715035,0.8383691035396784,1.9498954539885744,100,-17.711546,-2.376056,-10.898034219501632,-91.216255,78.23257578568882,0.48351324,-39.346798,0.0,3.0070407,100,21.221226,-0.1266858423048557,-0.019566647295165523,-10.412376989215334,21.462517,2.430151498003397,-17.671331,-38.91313,-137.94153791858318,-80.5709589141749,16200,-2.3139815,0.25340024,0.0,1.9256206,0.004516504006460309,-1.6435122,0.9991862,-0.008570169,48000,480,0.9966216,-27.763174892530184,35.120911298305394,162,21.210014,16200,2.0871522,-0.6733040974331754,-80.5709589141749,40.464283524013894,15,0.4929203,-17.486488,-125.62299059498794,0.14122876900364645,-91.0279,100,-3.6027286,1.0812697,-92.609146,100.0,0.17670548,-0.9968616,-0.122590035,100.0,-67.33040974331757,0.46174774,100,-38.939037,1.0896254118093984,-27.34101682057697,-0.32907504,7.5480766,39.96973,0.048991814255714417,0.009447342,5
-0.9992219,0.33479218400316313,-0.8088034987449646,32,-65.28762758805058,0.0030362060060724616,-0.7628328961733974,0.0019501229980960488,0.8841707454994789,1.9248375289898831,100,-17.251604,-2.400397,-8.061907194296692,-84.957886,80.65146055663354,0.4495805,-35.400883,0.0,3.1915426,100,18.842342,-0.09739678600709807,-0.023056335062017732,-9.761362624162398,18.726355,2.415433899004711,-17.454361,-35.335297,-115.22428427075124,-76.28328961733975,16700,-2.4619675,0.22845851,0.0,1.488074,0.003647895995527506,-1.7533243,0.9574718,0.006100675,49500,495,0.9990536,-13.904441420269357,30.57117066918249,167,18.818748,16700,1.7366184,-0.652876275880506,-76.28328961733975,24.95113864565965,15,0.44884092,-17.082317,-104.88062228812475,0.14716996101196855,-84.38474,100,-2.904623,0.89772934,-80.18332,100.0,0.1809222,-0.99870086,-0.07835311,100.0,-65.28762758805058,0.36130527,100,-35.291626,0.7852509014405702,-22.606591155978382,-0.46107835,7.4216423,36.348236,0.04637782648205757,-0.009509924,5
-0.9986743,0.3254331770003773,0.003502581035718322,33,-87.7444447940112,0.0031561210053041577,-0.7833693094313179,0.0015711659798398614,0.9644649403266046,1.9643831519933883,100,-16.670216,-2.4749181,-6.5791896586167296,-103.90994,83.10194224864244,0.4412094,-36.85237,0.0,2.9380229,100,20.758005,-0.10577401635736781,-0.04081923591215107,-10.565515771573775,21.087091,2.446537971001817,-0.67016846,-36.78311,-145.24859610566074,-78.33693094313179,17200,-2.485299,0.23474938,0.0,1.5103184,0.004865724011324346,-1.8464499,0.99924576,0.0024126305,51000,510,0.9995768,-22.299186538737022,46.40941902909865,172,20.786816,17200,2.0011344,-0.8774444479401118,-78.33693094313179,44.62980795075619,15,3.8589387,-16.56631,-132.6426523420638,0.1471286310115829,-103.44508,100,-3.6745954,0.86477935,-105.93547,100.0,0.18135874,-0.9992194,0.07520646,100.0,-87.7444447940112,3.8117096,100,-36.80128,0.6975342929983667,-26.35762519390523,-0.48100552,7.11112,38.05095,0.04563256725668907,0.013132219,5
-0.99586105,0.33347854000749066,0.5251282453536987,34,-49.64451010416404,0.003049235005164519,-0.70348177920744,0.0019851950055453926,0.8838550961793421,1.9848901279910933,100,-16.648436,-1.6300354,-6.940883632937041,-94.61013,85.58126252764487,0.55241984,-38.20108,0.0,3.0842488,100,21.002758,-0.15802081558627798,-0.01654714068861828,-8.967900995420175,21.899649,2.474877481989097,-0.35997662,-38.510223,-125.22051680603845,-70.348177920744,17700,-2.7123215,0.23047759,0.0,1.8040931,0.004849360993830487,-1.7273391,0.999546,0.004780373,52500,525,0.9987943,-28.142321599813435,9.626292867745388,177,21.032484,17700,2.169636,-0.4964451010416405,-70.348177920744,36.2561169050807,15,25.943338,-16.60376,-59.96629065558379,0.14662502298597246,-94.760864,100,-3.463752,1.0818402,-95.89657,100.0,0.17704439,-0.999444,-0.16402084,100.0,-49.64451010416404,26.174526,100,-38.52346,0.8854072828947626,-33.668014140058666,-0.19452292,7.829774,39.47866,0.04525410756468773,-0.022226041,5
-0.9996188,0.3395606999984011,0.8025935888290405,35,-49.79476611831458,0.0029673620010726154,-0.5006142975617116,0.0019566320115700364,1.063051152545334,1.9523761809978168,100,-16.179468,-3.1951275,-8.765005338989555,-89.8517,88.03073028865037,0.52497196,-39.555504,0.0,3.5451255,100,21.623571,-0.015951068543935503,-0.004015923275563921,-10.203341447560074,22.214605,2.4454865730076563,-0.39412615,-39.66583,-118.51806828919325,-50.06142975617117,18200,-2.4899378,0.2447433,0.0,1.9630841,0.004872716002864763,-1.6764826,0.9973374,0.0006459516,54000,540,0.99896145,-6.186267935660665,25.46078742453067,182,21.612223,18200,2.2571056,-0.4979476611831459,-50.06142975617117,33.6660676044512,15,13.543131,-16.09973,-89.32186039328407,0.1437529819959309,-90.17662,100,-3.3088515,1.1722641,-91.96164,100.0,0.17816027,-0.99691504,-0.13434803,100.0,-49.79476611831458,13.641299,100,-39.667656,0.8718483867583002,-18.345145702140247,-0.2956195,9.545639,40.84204,0.044080186635255814,0.008418179,5
-0.99851555,0.32586534300935455,-0.24279609322547913,36,-63.86129781563985,0.0030605969950556755,-0.7301556728751275,0.0019493989821057767,0.7985741926467764,1.9513037409924436,100,-16.126188,-2.0696278,-9.170883660877301,-81.406784,90.46973519958556,0.460017,-34.101704,0.0,2.960424,100,20.460703,-0.006252806827760971,-0.012325763973762956,-8.838304926087574,21.122505,2.4344786039728206,-0.5817776,-33.69706,-130.991863009144,-73.01556728751275,18700,-2.4631739,0.25684038,0.0,1.4408139,0.004869368014624342,-1.8017731,0.99979,-0.003622801,55500,555,0.9980105,-17.74274945851159,47.50446514815168,187,20.439667,18700,1.9234188,-0.6386129781563982,-73.01556728751275,45.29275501391301,15,3.1982684,-16.075623,-156.35133116792016,0.1474301559792366,-80.614456,100,-3.9483318,0.9007624,-82.44468,100.0,0.16610631,-0.998125,-0.021077218,100.0,-63.86129781563985,3.2678478,100,-33.683575,1.0759833714348674,-27.06751486188876,-0.2872225,7.253191,35.07873,0.041984762996435165,0.010210974,5
-0.99919313,0.3322083440143615,0.3216229975223541,37,-56.33398502675541,0.003089947975240648,-0.5700346896155628,0.001961684989510104,0.9372905701137648,1.9494491879886482,100,-15.838854,-1.2129573,-9.57702214050735,-93.64405,92.91294210546766,0.4960222,-32.062645,0.0,3.081228,100,19.383553,-0.040864512996788636,-0.004680306656902328,-10.05125640323092,19.603168,2.4387257129419595,-0.4643017,-32.861145,-140.40528302780226,-57.003468961556266,19200,-2.5452409,0.22186463,0.0,1.3493114,0.004851221980061382,-1.8063803,0.9967058,-0.00024662464,57000,570,0.99804884,-10.175658976421497,30.623044274127178,192,19.38581,19200,2.101234,-0.5633398502675541,-57.003468961556266,39.19594579972983,15,59.736214,-15.748483,-106.46660882069193,0.14716532599413767,-93.594284,100,-3.5957031,0.9621222,-93.86026,100.0,0.18759766,-0.9982052,-0.16423962,100.0,-56.33398502675541,60.25957,100,-32.852905,0.8477738895991389,-28.260799856123647,-0.37406427,7.5301504,34.176544,0.04171066731214523,-0.018238511,5
-0.99876785,0.3288492010033224,0.33741313219070435,38,-52.38234157516079,0.0029568350000772625,-0.5574591956046668,0.0019454860012046993,0.7333203559808884,1.9364207700127736,100,-15.663833,-1.4031948,-8.741053280339557,-84.48862,95.33670206551324,0.4898966,-35.59531,0.0,3.8365123,100,20.985838,-0.04811624791765827,-0.012933504640133006,-10.087125304395547,21.189707,2.4191854640375823,-15.570196,-35.26396,-129.54061658758854,-55.745919560466696,19700,-2.6148336,0.21175425,0.0,1.4289933,0.004915563011309132,-1.855156,0.9888899,-0.00020320353,58500,585,0.9981083,-14.519565186675788,39.27053348714815,197,20.96052,19700,2.1062515,-0.5238234157516077,-55.745919560466696,30.87204238166017,15,0.35760608,-15.674325,-124.69824177362013,0.14409760900889523,-84.62478,100,-2.9326115,0.95162094,-86.41347,100.0,0.16937016,-0.99988884,-0.027117915,100.0,-52.38234157516079,0.38174856,100,-35.237038,0.9759330903538589,-23.44510312582337,-0.29091924,6.1863155,36.151665,0.041773755103349686,-0.027955364,5
-0.99725336,0.33160322200274095,0.7614255547523499,39,-52.43724797475695,0.003142654022667557,-0.58935151535715,0.007218670012662187,1.0330203700433669,1.9294015250052325,100,-15.2892475,-3.1030068,-3.754994234671368,-99.07111,97.76215068853344,0.53937286,-36.835194,0.0,2.9364765,100,22.750616,-0.032572896442706084,-0.03142360254308478,-10.143550101938388,23.507446,2.4210012150288094,-0.20176426,-37.171852,-103.02588456109153,-58.935151535714986,20200,-2.4618378,0.18350953,0.0,1.848853,0.004842349997488782,-1.7675979,0.9832144,0.002037453,60000,600,0.99901927,-21.23954660450945,19.49770201237575,202,22.735622,20200,2.240845,-0.5243724797475695,-58.935151535714986,23.030517251691947,15,8.396989,-15.314513,-76.135512070514,0.14479279398801737,-98.62438,100,-3.824915,1.0614051,-101.396355,100.0,0.20398182,-0.97999454,-0.20439473,100.0,-52.43724797475695,8.598998,100,-37.184704,0.3299906829199431,-23.514935603445213,-0.121125996,8.699741,38.407547,0.04236232489347458,-0.0012590586,5
-0.99940383,0.32707665298948996,-0.18004539608955383,40,-72.79557727153714,0.003048251004656777,-0.6450455564780576,0.0019397220166865736,1.070873057791556,1.9389003659889568,100,-14.789443,-4.138481,-10.044613408237138,-96.011284,100.18582102056826,0.54327804,-36.444813,0.0,3.6722057,100,21.75283,-0.1154482007871089,-0.013865228624058541,-10.671923625184048,21.753695,2.419236804009415,-0.060661886,-36.735836,-113.11944915237122,-64.50455564780576,20700,-2.533959,0.26096618,0.0,1.9600772,0.004765599005622789,-1.8039572,0.9997445,-0.002869934,61500,615,0.9995505,-21.878707919340382,39.89620985466411,207,21.688705,20700,1.9431119,-0.7279557727153716,-64.50455564780576,31.274057131948314,15,72.804886,-14.832248,-121.54272228462773,0.14350621300400235,-97.31743,100,-3.1996744,1.0150799,-90.233284,100.0,0.19297491,-0.99825346,0.031877268,100.0,-72.79557727153714,74.89875,100,-36.761135,1.1602395767448255,-19.302183214182108,-0.15654194,9.530084,37.906536,0.04221850261092186,-0.012866335,5
-0.999425,0.32785684999544173,-0.14433330297470093,41,-88.31440359782451,0.002932665986008942,-0.49661649934410285,0.0015513089892920107,0.8720618017372986,1.955916682985844,100,-14.842183,-4.602951,-8.862637952763532,-81.92877,102.63240777954343,0.48675004,-36.40927,0.0,3.5002823,100,18.810402,-0.11260032103407777,-0.08653039888783816,-9.06115510404435,19.004946,2.442224022001028,-14.992127,-36.130512,-116.779555989832,-49.661649934410285,21200,-2.41466,0.23871541,0.0,1.8167077,0.004874393023783341,-1.7623105,0.9717631,-0.00438727,63000,630,0.99744016,-20.68965333265819,26.320016809767004,212,18.862926,21200,1.954289,-0.8831440359782452,-49.661649934410285,24.035232379537913,15,0.29514927,-14.860579,-119.86016968235617,0.14909212102065794,-81.87546,100,-2.7883894,1.0334888,-82.73752,100.0,0.19257647,-0.9992383,-0.033894178,100.0,-88.31440359782451,0.3675754,100,-36.12948,1.0209843452315517,-42.99727871031798,-0.32058188,6.7983513,37.414356,0.04252855107188225,-0.026897302,5
-0.9998612,0.3306353210064117,-0.04705459997057915,42,-77.15244605755984,0.0030747179989703,-0.6585953522786882,0.0019855540012940764,1.17637246699708,1.9397844769991934,100,-14.412074,-3.4697971,-11.274300294795822,-75.16949,105.06037168754847,0.48687798,-36.18269,0.0,3.529773,100,21.354862,-0.03767276003327527,-0.011129689504757592,-10.855744295635917,21.37686,2.423549405008089,-14.551189,-35.942047,-129.89991778168712,-65.8595352278688,21700,-2.501273,0.24684519,0.0,1.6433843,0.00425620999885723,-1.9414749,0.9998132,-0.007921953,64500,645,0.9991278,-15.154421823380696,30.015281444167478,217,21.400661,21700,1.9850175,-0.7715244605755983,-65.8595352278688,37.371411840918526,15,0.2445714,-14.394172,-108.78447323644409,0.14381312500336207,-74.25476,100,-3.147669,0.8978467,-74.03401,100.0,0.20992598,-0.9997052,0.006700933,100.0,-77.15244605755984,0.30608082,100,-35.872147,1.2730191736671943,-27.248637670734254,-0.2935549,6.79817,37.22621,0.043258704245090485,-0.027224319,5
-0.99737793,0.3272847039916087,0.45413604378700256,43,-37.3589555396033,0.0029584089934360236,-0.5660584634106421,0.0019518669869285077,0.8677341073312429,1.954312026995467,100,-14.6568775,-2.395893,-7.782966119705475,-96.34137,107.50030321546365,0.49843076,-33.722984,0.0,3.9163043,100,20.941568,-0.028524375548766003,-0.00412733436242122,-9.711660597400678,21.14993,2.4355873679742217,-14.37728,-33.610023,-101.28914567737158,-56.605846341064215,22200,-2.3595893,0.22803868,0.0,1.6231881,0.004867162992013618,-1.8904806,0.9998385,0.006668544,66000,660,0.99947673,-16.930675869643714,16.821248436579147,222,20.899817,22200,2.1473184,-0.373589555396033,-56.605846341064215,28.347593584979546,15,0.33372298,-14.663916,-65.29846918765202,0.14421319801476784,-97.565056,100,-4.0245814,0.9780987,-98.74559,100.0,0.17604633,-0.9968735,0.028624287,100.0,-37.3589555396033,0.29775235,100,-33.61633,0.8277184214388584,-16.427197248532917,-0.17282708,8.427498,35.140656,0.04584584757685661,0.012153567,5
