replay_buffer/size,trainer/Q1 Predictions Max,evaluation/Actions Mean,exploration/Returns Min,evaluation/num paths total,trainer/Log Pis Mean,trainer/Alpha,trainer/Q1 Predictions Std,time/epoch (s),trainer/Policy log std Mean,time/evaluation sampling (s),exploration/path length Mean,exploration/path length Std,exploration/Actions Min,exploration/Returns Mean,trainer/Log Pis Max,evaluation/Rewards Std,trainer/Q1 Predictions Min,time/training (s),time/exploration sampling (s),trainer/Policy mu Min,evaluation/Returns Max,trainer/Policy mu Std,trainer/Q2 Predictions Min,evaluation/path length Max,trainer/Q1 Predictions Mean,exploration/Actions Std,exploration/Rewards Max,exploration/Num Paths,trainer/QF1 Loss,exploration/Returns Std,trainer/Policy log std Std,trainer/Policy log std Max,exploration/Actions Mean,evaluation/num steps total,evaluation/Rewards Mean,exploration/num steps total,exploration/Returns Max,evaluation/Rewards Min,exploration/Rewards Min,evaluation/Rewards Max,trainer/Q2 Predictions Mean,exploration/path length Max,exploration/Actions Max,evaluation/Num Paths,Epoch,evaluation/Average Returns,time/total (s),exploration/Average Returns,evaluation/path length Mean,trainer/Q2 Predictions Max,trainer/Policy mu Mean,trainer/Q Targets Mean,evaluation/Actions Std,evaluation/Returns Min,trainer/Alpha Loss,evaluation/Returns Std,trainer/Policy log std Min,exploration/Rewards Mean,exploration/path length Min,evaluation/Returns Mean,trainer/Policy mu Max,exploration/Rewards Std,trainer/Policy Loss,time/saving (s),time/logging (s),trainer/Q2 Predictions Std,evaluation/Actions Max,trainer/Log Pis Min,time/data storing (s),evaluation/Actions Min,evaluation/path length Std,trainer/Q Targets Min,trainer/Q Targets Max,trainer/Log Pis Std,exploration/num paths total,trainer/Q Targets Std,evaluation/path length Min,trainer/QF2 Loss
100000,-7.3048215,0.0008812625,-140.83499380527485,3750,2.0347047,0.06295394897460938,30.215065,2.401552181050647,-2.1386945,0.3325207110028714,100.0,0.0,-0.9915022,-49.6385148131847,5.0035267,0.9622518941403739,-113.00582,1.9246400819974951,0.13624154700664803,-2.6400135,-13.055827811968975,0.59222686,-113.09466,100,-38.791553,0.18021299,-0.0036552173483824385,5,121.80906,45.73892998111354,0.49412605,-0.17427513,-0.0011916767,375000,-0.7132402250702956,125200,-20.401622055580724,-10.246507257099076,-4.597418206269612,-0.03608129015117448,-38.74586,100,0.9930286,15,249,-71.32402250702957,608.856285216636,-49.6385148131847,100.0,-7.139991,0.041406944,-38.312157,0.17472413,-168.2769479007182,0.09596817940473557,56.90391156447022,-2.8430135,-0.49638514813184714,100,-71.32402250702957,3.3528404,0.5800225870746056,40.57042,0.0019971260335296392,0.0035156229860149324,30.211056,0.9986012,-1.991868,0.002637092024087906,-0.99813026,0.0,-115.323166,-2.8793523,1.0718744,1252,30.077902,100,121.677055
100000,-7.1480484,-0.008397022,-155.6950249902172,3765,2.1779814,0.06194295734167099,35.26413,2.430617583973799,-2.1467,0.32827912201173604,100.0,0.0,-0.994946,-101.61642633762932,7.507365,0.8451080279683745,-124.100815,1.9539184489985928,0.13969580800039694,-3.4610686,-6.78345026178015,0.7257039,-124.23224,100,-45.96957,0.22627065,-0.007242069899614504,5,0.17571267,51.2361408132132,0.55258685,-0.062023863,0.013631019,376500,-0.5200691785591423,125700,-39.45496623222814,-8.414930147177802,-8.946838381699783,-0.02659797928565624,-45.985764,100,0.998507,15,250,-52.00691785591423,611.2915133945644,-101.61642633762932,100.0,-7.225827,0.008958136,-46.206787,0.15881526,-167.72365098662596,0.49510619044303894,51.07557046633463,-2.9127088,-1.0161642633762935,100,-52.00691785591423,3.5370343,0.9778468359674608,47.931828,0.001956047024577856,0.004138937976676971,35.28059,0.99079996,-1.7370447,0.0026292199618183076,-0.9995808,0.0,-123.743965,-7.3273816,1.1387722,1257,35.293053,100,0.19814843
100000,-7.2685533,-0.006080611,-72.47739684143761,3780,1.9928718,0.06395561993122101,33.3122,2.414748483977746,-2.0146265,0.325685721996706,100.0,0.0,-0.99821347,-38.59841567627386,7.177126,1.1821863032577717,-125.22937,1.9426003609551117,0.13860886497423053,-2.7498188,-10.468309141710316,0.71730745,-125.20679,100,-41.480026,0.19605044,-0.0025309870522900115,5,124.55805,23.1731735397728,0.5643529,-0.49774447,-0.008940365,378000,-0.9423403315383151,126200,-12.942752952197674,-10.35831126451946,-7.840917522196826,-0.06873100089867382,-41.52335,100,0.9996295,15,251,-94.2340331538315,613.7107515205862,-38.59841567627386,100.0,-7.4321694,-0.0004184419,-40.45672,0.19149838,-270.825271738247,-0.019600670784711838,75.26717302229873,-2.8220582,-0.3859841567627385,100,-94.2340331538315,2.4575493,0.7762029997606376,43.182285,0.0015853680088184774,0.0035476370248943567,33.3032,0.9988727,-4.6788387,0.002720531017985195,-0.9996628,0.0,-125.822464,-2.440928,1.4099818,1262,32.883297,100,124.716194
100000,-7.3190203,-0.0062818527,-140.06903508697297,3795,1.776557,0.06435984373092651,31.574844,2.3978707210044377,-2.1590786,0.3247144559863955,100.0,0.0,-0.9993647,-67.97799304977676,5.8688865,0.9265722025442839,-114.135735,1.9268844750477,0.13700474199140444,-2.410434,-15.872069791557175,0.5050703,-114.01569,100,-39.200787,0.25058168,-0.014496859086311396,5,0.34994125,39.63063520670411,0.4414071,-0.54318124,0.006058178,379500,-0.8146053029229529,126700,-27.46846423712985,-8.622046338727476,-10.048032780032816,-0.05856726001907986,-39.226986,100,0.9999583,15,252,-81.46053029229527,616.1131471065455,-67.97799304977676,100.0,-7.373005,-0.062160634,-39.571022,0.17079884,-238.40905609573315,-0.6129511594772339,63.143382628261264,-2.764362,-0.6797799304977677,100,-81.46053029229527,3.5318944,1.3055759876230457,40.82098,0.0018650860292837024,0.004799334972631186,31.589415,0.997922,-1.9124271,0.0026026269770227373,-0.99964917,0.0,-115.56064,-7.382128,1.1987733,1267,31.949177,100,0.3038009
100000,-7.0157375,-0.0010667159,-136.9228671016025,3810,2.0906143,0.06489385664463043,34.22083,2.4352936720242724,-2.0743918,0.32627470401348546,100.0,0.0,-0.9989582,-70.86708939673302,5.8229103,1.3128468079460769,-112.9291,1.960055347008165,0.1394870899966918,-3.0580895,-15.648285746101491,0.64912677,-113.10057,100,-46.213642,0.2141995,-0.017599187797617166,5,53.741825,41.020025121232806,0.507327,-0.5578285,0.005214891,381000,-0.8332713380171075,127200,-25.328867077282688,-11.131846650029496,-7.941288849073814,-0.056065045508867276,-46.258556,100,0.9978795,15,253,-83.32713380171076,618.5528802025947,-70.86708939673302,100.0,-7.046699,-0.06510848,-46.359474,0.20832,-253.02260730583262,0.24782294034957886,63.40625651903325,-2.946398,-0.7086708939673303,100,-83.32713380171076,2.8612852,0.7789974972828897,48.13775,0.001959813991561532,0.004796008986886591,34.28266,0.9989886,-2.1580439,0.0027207080274820328,-0.999452,0.0,-116.44934,-1.433551,1.1937505,1272,35.222317,100,53.6584
100000,-7.2915735,-0.010952281,-156.533822002075,3825,2.2486901,0.06550467014312744,31.486164,2.404228709929157,-2.2437212,0.3335876379860565,100.0,0.0,-0.99184173,-62.433129651565295,8.886637,1.160009108916943,-116.24789,1.926609676971566,0.1344974180101417,-2.6806471,-26.580081746851835,0.6491974,-116.50449,100,-38.054646,0.2129331,-0.008048433319174047,5,41.566895,49.640715635105266,0.47166207,-0.2358055,0.008891768,382500,-0.8984442746524295,127700,-16.987870316098764,-10.834505636794725,-8.790426322977941,-0.07362254422564278,-38.01198,100,0.9975738,15,254,-89.84442746524294,620.9615504654357,-62.433129651565295,100.0,-7.314264,-0.073445536,-37.49717,0.18866116,-259.68824120884955,0.6778604388237,73.64984308799127,-3.085589,-0.6243312965156529,100,-89.84442746524294,3.5884485,0.9878560343154468,39.98688,0.0019798779976554215,0.004798937996383756,31.430027,0.9958094,-1.6777297,0.0027551609673537314,-0.99977505,0.0,-116.66704,-1.2983027,1.3436046,1277,31.578074,100,41.266994
100000,-7.0433187,-0.0013199915,-76.8695625739763,3840,2.0470257,0.0660623237490654,29.663603,2.442116226069629,-2.1061907,0.3279883610084653,100.0,0.0,-0.9997095,-51.41872007889903,7.7129426,1.0217778615333204,-115.68779,1.9576162020093761,0.13868548499885947,-3.145369,-7.617829688575568,0.6558388,-115.93213,100,-35.837383,0.23613746,-0.01517247727435999,5,0.59729075,23.366840846722475,0.5349691,-0.58521706,0.007280645,384000,-0.7135042598855107,128200,-13.71984727746814,-8.779589891043885,-9.858141929615368,-0.07229012235326424,-35.81513,100,0.9984298,15,255,-71.35042598855107,623.4075261266553,-51.41872007889903,100.0,-6.944135,0.0065950705,-36.443363,0.19045469,-239.57881919672204,0.12777885794639587,60.946453993904214,-2.9427497,-0.5141872007889903,100,-71.35042598855107,2.2430882,1.3002770027494308,37.601944,0.010290572012308985,0.004794200009200722,29.682549,0.9978591,-1.8437519,0.0027414060314185917,-0.9984729,0.0,-117.15017,-7.307332,1.276627,1282,30.060665,100,0.61970526
100000,-7.365101,0.011599993,-247.0414758512296,3855,1.912992,0.06739052385091782,31.7617,2.405897906050086,-2.0970674,0.3282144289696589,100.0,0.0,-0.99129003,-111.03492276559591,4.381441,1.104989146811179,-116.702644,1.9282459540409036,0.1410302360309288,-2.478591,-10.46294766308857,0.54088247,-117.74085,100,-39.36437,0.21012902,-0.002524916840437822,5,3.6892219,109.89754490291564,0.50773793,-0.32442534,-0.0071903677,385500,-0.7655146169392889,128700,-14.75324915128718,-9.912444517956063,-7.104771703105781,-0.02238297332853406,-39.351,100,0.998674,15,256,-76.55146169392887,625.8173865847057,-111.03492276559591,100.0,-7.3933396,-0.076118864,-39.494083,0.1903945,-231.31200182570862,-0.23466411232948303,62.797353879527144,-3.200282,-1.110349227655959,100,-76.55146169392887,2.058808,1.229342518767238,40.990425,0.002050586976110935,0.0036496230168268085,31.8181,0.99943256,-1.5991894,0.002707077015656978,-0.9987697,0.0,-117.94123,-0.21699275,1.0351589,1287,32.19804,100,3.6318765
100000,-7.2108865,-0.011839185,-214.87506548533628,3870,2.174659,0.06756438314914703,40.13782,2.3912470130017027,-2.1277905,0.33210872497875243,100.0,0.0,-0.9933385,-96.52130145184917,7.37434,1.018119633328683,-125.34543,1.9141071190242656,0.13580413995077834,-2.6937134,-7.247517498444819,0.6318351,-125.9273,100,-46.0621,0.22913158,-0.02281860195769689,5,4.185547,78.54339203639734,0.55543685,-0.27086228,-0.008769228,387000,-0.4172949351161332,129200,-23.463691114049983,-10.036024497271724,-7.343210354595002,-0.017133131510080005,-46.073143,100,0.9954774,15,257,-41.72949351161331,628.2131546417368,-96.52130145184917,100.0,-7.2953415,0.027325716,-46.366924,0.17883945,-149.1925224231012,0.4706569314002991,34.548710093944095,-3.127208,-0.9652130145184917,100,-41.72949351161331,2.527639,1.0281934724098138,47.85809,0.001606673002243042,0.004792488995008171,40.13925,0.999307,-1.5461335,0.002827867050655186,-0.9991728,0.0,-122.47801,-1.2348344,1.1613507,1292,40.67834,100,4.216914
100000,-7.237081,-0.008147714,-239.71631705378968,3885,2.068786,0.06705176830291748,27.245977,2.4056546190404333,-2.2112246,0.3233089220011607,100.0,0.0,-0.9992436,-91.92914221410203,5.070853,1.081337755951902,-115.41607,1.9364217359689064,0.13640112400753424,-1.4196118,-15.047196907062533,0.46402055,-115.511185,100,-34.152287,0.2127073,-0.04973769601869676,5,2.9725118,74.85273148045694,0.46400693,-0.53409094,-0.005607628,388500,-0.8777422438802357,129700,-33.49383612316489,-9.68949967466111,-6.769893332276121,-0.03820276411939561,-34.172665,100,0.98799753,15,258,-87.77422438802357,630.6224861748051,-91.92914221410203,100.0,-7.1614604,-0.032282677,-34.70134,0.17934091,-235.11257844046108,0.18588247895240784,56.709510412924516,-3.0690403,-0.9192914221410203,100,-87.77422438802357,2.616924,1.015465832242409,35.930904,0.0019622280378825963,0.004780393035616726,27.282248,0.99872893,-3.1773784,0.002780215989332646,-0.9987271,0.0,-117.127174,-0.12532562,1.0511471,1297,27.715057,100,2.946457
100000,-7.3855114,0.009579063,-181.27718892785052,3900,1.9127656,0.067582868039608,33.454468,2.434913220931776,-2.1212382,0.3276913029840216,100.0,0.0,-0.99546224,-94.93454931182168,6.533286,1.027693481653712,-115.3412,1.9609654719824903,0.13726836099522188,-2.3333895,-4.484008483733572,0.5742686,-115.49794,100,-38.323917,0.28573382,-0.0037075973138339497,5,0.46698698,63.783410346440625,0.51813227,-0.5741123,0.012861623,390000,-0.600457076316741,130200,-30.38054858891117,-9.830446971841853,-9.266861707667246,-0.015129188655802747,-38.255997,100,0.9997137,15,259,-60.045707631674105,633.0618738837074,-94.93454931182168,100.0,-7.3042336,-0.062057983,-38.646957,0.17737569,-227.78899512769527,-0.2350407838821411,59.37353221552638,-3.1234853,-0.949345493118217,100,-60.045707631674105,2.7319,1.2929204057157024,40.02802,0.0015769490273669362,0.004779828945174813,33.47529,0.99887,-1.1097157,0.00263130699750036,-0.9982842,0.0,-117.21366,-7.3285236,1.2262661,1302,33.8794,100,0.43813273
100000,-7.189512,0.015797181,-57.70145184302238,3915,2.1105037,0.0705152302980423,32.109512,2.406630960002076,-2.1333544,0.324117281998042,100.0,0.0,-0.9993518,-41.89043579000644,5.866611,0.9824535871036693,-136.1882,1.9357556810136884,0.1371953469933942,-2.7188442,-7.997604253591642,0.609596,-137.20386,100,-35.33763,0.21873085,-0.010027720266601224,5,3.5042782,11.60125914507398,0.5589123,-0.6216401,0.00896681,391500,-1.030618496286083,130700,-25.594652764697,-7.716377552335809,-7.418613128151766,-0.010407148455173345,-35.304726,100,0.99961674,15,260,-103.0618496286083,635.4727650245768,-41.89043579000644,100.0,-7.1273417,-0.024940548,-35.216732,0.15906812,-219.84073343138326,0.2930571734905243,75.55807218347536,-2.86519,-0.41890435790006436,100,-103.0618496286083,2.3949401,0.7546176995860988,37.22056,0.0019818010041490197,0.004769239982124418,32.13783,0.99896437,-1.2284105,0.0028116090106777847,-0.9972351,0.0,-135.8627,-0.28369108,1.0891081,1307,32.35533,100,3.526642
100000,-7.4155836,-0.008413815,-182.2228981240495,3930,2.0098946,0.06909514963626862,30.461184,2.4136791490600444,-2.153531,0.32937630300875753,100.0,0.0,-0.99894524,-72.58401938106803,4.9264917,1.108420328587799,-115.48354,1.9356548400246538,0.13965299603296444,-2.4896693,-18.564469270065494,0.59987754,-115.43367,100,-40.669113,0.21696852,-0.014789163435090453,5,8.211578,58.018540040918566,0.5608906,-0.4066289,0.005709995,393000,-1.126146886543464,131200,-24.466247427796368,-9.026987256939691,-8.904419616124187,-0.050950634594329636,-40.729004,100,0.99816525,15,261,-112.6146886543464,637.8906294546323,-72.58401938106803,100.0,-7.3745117,-0.0006652808,-40.554688,0.18014462,-252.4447657107454,0.026441656053066254,84.18312414669572,-2.946198,-0.7258401938106801,100,-112.6146886543464,2.7785356,0.940615699295537,42.408558,0.0015909139765426517,0.004819957015570253,30.485441,0.99581367,-3.0133882,0.002584139001555741,-0.9985475,0.0,-116.835236,-0.20272353,1.1647986,1312,31.096601,100,8.302525
100000,-7.463143,-0.004232405,-155.45627556005078,3945,1.9490099,0.0719282254576683,30.86544,2.443038788100239,-2.1090832,0.3263587030232884,100.0,0.0,-0.9869403,-77.16799811903215,6.7953534,1.0297082124373003,-126.687325,1.9587655960349366,0.1471354200039059,-2.7469203,-12.494213778697487,0.61461025,-126.289764,100,-38.874805,0.2052831,-0.013015824394872956,5,21.963703,61.50459908816557,0.4973007,-0.06196569,0.00067607546,394500,-0.7473506512483067,131700,-15.107980965133738,-10.675303508881907,-8.271535508641675,-0.019421394946983375,-38.863617,100,0.99940556,15,262,-74.73506512483067,640.3381476207287,-77.16799811903215,100.0,-7.435118,-0.056185566,-38.8941,0.18718112,-243.87464570479096,-0.13420231640338898,61.17052943023856,-2.9336045,-0.7716799811903213,100,-74.73506512483067,3.415478,0.8600825983079421,40.596764,0.002003422996494919,0.004630159004591405,30.847382,0.998684,-1.7855988,0.004145487037021667,-0.9994873,0.0,-126.7217,-0.824854,1.1773744,1317,31.325052,100,22.145649
100000,-7.2597704,0.011771787,-241.43664170767204,3960,1.9455742,0.07155308127403259,32.001247,2.4294977060053498,-2.171223,0.32380532898241654,100.0,0.0,-0.99857754,-86.77188586445692,4.524365,1.0767442056165255,-115.550865,1.9584842289914377,0.13748447800753638,-2.3744352,-10.439651556885291,0.48545837,-115.60189,100,-39.645084,0.22789958,-0.012406468335903234,5,0.44256142,78.00298786306026,0.46778,-0.37086385,-0.024847144,396000,-0.6200512571223623,132200,-33.26620465836022,-10.509079466614736,-9.58881164760148,-0.027412520855601183,-39.632362,100,0.9983652,15,263,-62.00512571223625,642.7718788486673,-86.77188586445692,100.0,-7.209718,0.008407443,-40.170048,0.16869646,-233.88364517830183,-0.14352817833423615,66.34605322983757,-2.8541758,-0.8677188586445695,100,-62.00512571223625,2.3323958,1.3698773625824174,41.349697,0.0019928429974243045,0.004962689999956638,31.982998,0.998975,-1.826505,0.002768137026578188,-0.99549115,0.0,-116.45648,-7.281368,1.0364051,1322,32.26517,100,0.4547785
100000,-7.052676,-0.008386848,-223.66039347402003,3975,2.0574698,0.07059548795223236,32.708916,2.408536722010467,-2.176406,0.3280559399863705,100.0,0.0,-0.9909079,-128.77402674213607,5.6679277,1.157745191867085,-114.241135,1.935189043986611,0.13628323801094666,-2.2863927,-9.804253380235998,0.45842087,-114.36585,100,-40.945168,0.20242546,-0.009787783423396876,5,0.41517657,85.67673268808673,0.41970113,-0.746142,0.010619713,397500,-1.1576632145127177,132700,-28.696108002267803,-9.69597015482786,-5.7751433664841,-0.07683154032328032,-40.953815,100,0.9970461,15,264,-115.76632145127179,645.1846406377153,-128.77402674213607,100.0,-7.1146984,-0.011008238,-41.30174,0.18005319,-241.03462065192934,0.15234442055225372,87.41057678088461,-3.0186613,-1.287740267421361,100,-115.76632145127179,1.9709692,0.9951680176875299,42.691273,0.0016343570314347744,0.004762488999404013,32.72183,0.99004257,-0.7182838,0.0026116539957001805,-0.99930805,0.0,-115.96777,-7.1967773,0.94771963,1327,33.154,100,0.41021657
100000,-7.1679473,0.0018850712,-48.03578557549226,3990,2.147265,0.07091403007507324,37.059708,2.4336269949562848,-2.0962505,0.3312975649605505,100.0,0.0,-0.99500465,-37.01460057257952,7.164977,1.2001858970086363,-137.63177,1.9531550499959849,0.13944948796415702,-2.8237817,-8.22265094055369,0.7281327,-139.30801,100,-46.400944,0.21874611,-0.011105282124168555,5,4.725889,8.736011208299429,0.5764364,-0.3052873,0.004673976,399000,-1.2295334474226556,133200,-26.727370241150552,-11.012721241103232,-7.651835335398096,-0.08092682009552214,-46.405655,100,0.9989434,15,265,-122.95334474226556,647.6225234486046,-37.01460057257952,100.0,-7.155727,-0.045893684,-46.597733,0.1809817,-265.1197217847997,0.3897325098514557,91.01018080879795,-3.202704,-0.3701460057257952,100,-122.95334474226556,3.1901338,0.8961377312341366,48.318844,0.00196384999435395,0.004842674999963492,37.07437,0.99957013,-2.444069,0.002918367041274905,-0.9991937,0.0,-140.0097,-0.3035393,1.3654846,1332,37.56602,100,4.759128
100000,-7.533937,0.0039859544,-237.0039168418716,4005,2.0669904,0.07102145254611969,32.58651,2.3898887310060672,-2.162903,0.32726692099822685,100.0,0.0,-0.9999996,-115.77113026240447,7.136549,1.215678012227682,-115.24327,1.914783896994777,0.1382430840167217,-3.0237947,-19.099162179275595,0.6359868,-115.29109,100,-35.330368,0.24561714,-0.012022065919196072,5,4.8681026,70.62664750128019,0.5164653,-0.3733459,0.035265945,400500,-1.204142895837763,133700,-52.78149326580741,-11.160743470599344,-8.198313869562538,-0.00968747456869172,-35.336018,100,0.9997743,15,266,-120.41428958377628,650.0165767516592,-115.77113026240447,100.0,-7.5433793,-0.010348778,-35.31743,0.19787624,-260.8652693502638,0.1771741807460785,62.61886538813468,-3.2069592,-1.1577113026240444,100,-120.41428958377628,3.2817128,1.306194664703219,37.204826,0.0019756010151468217,0.0048010399914346635,32.607647,0.99968565,-0.93758845,0.0028181879897601902,-0.9991862,0.0,-116.74646,-0.23262033,1.2435122,1337,33.20755,100,4.820256
100000,-7.0845227,-0.003915828,-260.69129066661225,4020,2.0346596,0.06939782202243805,35.799664,2.4469215370481834,-2.225488,0.33432733704103157,100.0,0.0,-0.9987087,-119.01133799383804,5.713953,1.0248433566677035,-114.83463,1.9535689280019142,0.13986285898135975,-2.9175768,-15.732739020695744,0.52866983,-114.41517,100,-42.889015,0.2512033,-0.03285758247298561,5,0.7386827,79.8627063524936,0.49980515,-0.58337915,-0.016951103,402000,-0.9202831811097019,134200,-51.21111776116222,-10.172252007327721,-10.916530275027775,-0.07213348824611586,-42.873817,100,0.9985355,15,267,-92.02831811097015,652.4677387716365,-119.01133799383804,100.0,-6.9590344,-0.021392774,-43.508076,0.17989065,-240.97259152203657,0.09246862679719925,59.98601903541825,-3.2461987,-1.19011337993838,100,-92.02831811097015,3.3835678,1.361977496077027,44.688282,0.011542325024493039,0.00484158901963383,35.77234,0.9996489,-2.6702688,0.0027784989797510207,-0.99950093,0.0,-116.35714,-7.2816586,1.2073892,1342,36.220486,100,0.8159617
100000,-6.9363513,0.0013130376,-66.17335300910115,4035,1.8628687,0.06796111166477203,32.36606,2.4321966890711337,-2.1436508,0.32677879399852827,100.0,0.0,-0.9994168,-43.05304911778927,5.0210223,1.1604058478284884,-114.5128,1.9550145299872383,0.14060799404978752,-1.6336025,-27.383541679937217,0.42951298,-114.50089,100,-39.771385,0.2132516,-0.0052782072516490966,5,51.75442,20.347862792994103,0.47584605,-0.6336247,-0.004076694,403500,-0.7564288545584783,134700,-17.728558922839323,-10.989611180211405,-9.672025725287368,-0.13911728181171598,-39.765438,100,0.9913684,15,268,-75.64288545584783,654.904479786579,-43.05304911778927,100.0,-6.861334,0.0015796662,-39.903248,0.19471058,-232.34008805568234,-0.36870670318603516,58.52799592661995,-3.0929184,-0.4305304911778928,100,-75.64288545584783,2.6784022,1.0589068529740162,41.43419,0.001994480029679835,0.005099379981402308,32.3813,0.9992725,-1.4139493,0.0027015110244974494,-0.9988899,0.0,-116.945404,-1.348791,1.1292709,1347,32.995953,100,51.637913
100000,-6.97457,0.012636307,-231.0538966576722,4050,2.2143722,0.06715501099824905,35.538307,2.4339067869004793,-2.1801412,0.321340374997817,100.0,0.0,-0.9989242,-148.5508008889741,6.9932218,1.1782437536224597,-145.01068,1.9567989599891007,0.14064427296398208,-3.1676135,-9.78568504659212,0.5772476,-144.1797,100,-39.550266,0.22849919,-0.16554462215292667,5,4.411265,74.08662663247415,0.50885487,-0.29566565,-0.0012719106,405000,-0.7614362488949746,135200,-52.230150897216205,-9.350547353490034,-9.543347454456342,-0.028120553531621524,-39.498894,100,0.99859357,15,269,-76.14362488949746,657.3425587284728,-148.5508008889741,100.0,-6.927192,-0.09132136,-40.045513,0.199292,-227.1622985793649,0.5789668560028076,64.78513531700854,-3.0888338,-1.4855080088897408,100,-76.14362488949746,2.320338,1.1761088126336816,41.49217,0.0074748999904841185,0.004792808962520212,35.522423,0.9967792,-2.243857,0.002855469996575266,-0.9958484,0.0,-146.67538,-0.75719494,1.083936,1352,36.265907,100,4.2746515
