replay_buffer/size,time/training (s),trainer/Q1 Predictions Max,trainer/Q Targets Max,evaluation/Rewards Min,evaluation/Rewards Max,exploration/Returns Max,trainer/Q Targets Mean,evaluation/Returns Mean,trainer/QF2 Loss,evaluation/path length Mean,trainer/Policy mu Min,evaluation/Average Returns,exploration/num steps total,evaluation/num paths total,evaluation/path length Min,exploration/Actions Std,exploration/Returns Mean,trainer/Log Pis Max,time/data storing (s),trainer/Policy mu Std,exploration/num paths total,trainer/Policy log std Mean,trainer/Q2 Predictions Min,trainer/Log Pis Mean,trainer/Policy log std Max,trainer/Policy log std Std,evaluation/Actions Max,evaluation/Returns Max,exploration/Rewards Std,trainer/Q Targets Min,time/total (s),evaluation/Actions Std,exploration/Returns Std,evaluation/Returns Min,trainer/Policy log std Min,exploration/Actions Mean,exploration/path length Max,exploration/path length Min,trainer/Log Pis Min,time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),trainer/Q2 Predictions Std,exploration/Actions Max,trainer/Log Pis Std,trainer/Policy mu Mean,trainer/Alpha,evaluation/Rewards Mean,exploration/path length Mean,trainer/Q1 Predictions Std,trainer/Alpha Loss,trainer/Q1 Predictions Min,exploration/Actions Min,evaluation/Rewards Std,Epoch,evaluation/Returns Std,trainer/Q2 Predictions Mean,evaluation/Num Paths,exploration/Rewards Max,trainer/Q Targets Std,exploration/Num Paths,trainer/Policy Loss,exploration/Rewards Mean,time/logging (s),evaluation/num steps total,trainer/Q1 Predictions Mean,evaluation/Actions Mean,evaluation/path length Std,exploration/path length Std,trainer/Policy mu Max,exploration/Rewards Min,evaluation/Actions Min,exploration/Returns Min,evaluation/path length Max,time/saving (s),trainer/Q2 Predictions Max,exploration/Average Returns,trainer/QF1 Loss
61700,1.9719058820046484,-19.731401,-19.854593,-9.207312499585068,-0.26578303932746455,-42.865778339061514,-106.13835,-224.50127824161032,2.253539,100.0,-3.1325576,-224.50127824161032,61700,1845,100,0.24991149,-148.39387204150395,6.0914564,0.002962609054520726,0.6029734,617,-2.0759883,-280.84442,1.9805874,-0.343058,0.592444,0.9818591,-37.13209590824297,1.0943110588013352,-284.55167,300.7002073311014,0.23571746,86.33274647088886,-584.8479780424173,-2.8808994,-0.05733226,100,100,-2.3697796,2.4529063880909234,0.3349166090483777,0.1374753229902126,78.439,0.99789846,1.2034894,-0.19913076,0.061610884964466095,-2.245012782416103,100.0,78.44987,-0.054103463888168335,-280.68707,-0.993985,1.6625559808382013,122,156.03204854992782,-105.19168,15,-0.16621948260147895,79.27815,5,106.76206,-1.4839387204150396,0.0037240739911794662,184500,-105.12703,-0.06532358,0.0,0.0,1.967379,-7.369256316616611,-0.9980787,-295.03915210397,100,0.001921891001984477,-19.763798,-148.39387204150395,2.4614253
62200,1.9739157860167325,-20.3683,-0.12928762,-8.81485074660354,-0.035045470152497836,-47.83906964998187,-114.05486,-176.61570126228554,7.1033387,100.0,-2.2392063,-176.61570126228554,62200,1860,100,0.19614448,-108.40189621315994,3.9078135,0.002820772002451122,0.50280964,622,-2.0859623,-279.84003,1.8634607,0.06821835,0.60880274,0.995457,-19.181578495876803,0.8858379185756303,-281.9362,303.1558544540894,0.16071148,52.98733028968076,-531.5901184300835,-2.9162073,0.017432567,100,100,-1.0139718,2.4511841130442917,0.33016068302094936,0.1375151709653437,81.04352,0.9992077,1.1028744,0.021217065,0.06086094677448273,-1.7661570126228556,100.0,81.01431,-0.3821828067302704,-279.38434,-0.9465362,1.8363260766571416,123,174.17179212378585,-113.10581,15,-0.013240939475671905,82.04937,5,114.708954,-1.0840189621315992,0.004809189005754888,186000,-113.11782,0.017308082,0.0,0.0,1.8948978,-8.092203577554713,-0.98246115,-180.5312459379603,100,0.001962512033060193,-20.254868,-108.40189621315994,7.148952
62700,1.9714898469974287,-19.920263,-19.624846,-10.009176248664561,-0.06953606260167486,-43.318015132079466,-95.07777,-128.78519591634617,1.705947,100.0,-2.9158163,-128.78519591634617,62700,1875,100,0.22807464,-150.29980328408917,7.41922,0.00281981797888875,0.720597,627,-2.1616716,-281.42535,2.1129797,-0.21693803,0.58795166,0.9986152,-30.921841587931244,2.1083495828118393,-283.6068,305.60561624198454,0.16735585,191.86765813006872,-487.8894796881347,-2.9926102,0.009516879,100,100,-11.127752,2.4447587239556015,0.3262009709724225,0.13747370697092265,73.26391,0.9975208,1.9130868,0.008977393,0.06242760643362999,-1.2878519591634618,100.0,73.16698,0.31339770555496216,-280.6781,-0.98586607,1.4814886499408941,124,123.08594088736665,-94.29209,15,-0.02962961179782028,73.9705,5,95.74743,-1.5029980328408914,0.004815938009414822,187500,-94.22266,0.013328047,0.0,0.0,3.5208051,-10.356815682420308,-0.99679524,-533.0674330361569,100,0.001958443026524037,-19.879408,-150.29980328408917,1.9437784
63200,1.9727665060199797,-19.790491,-19.882004,-9.634141765240924,-0.3269994993816465,-96.43156746134848,-113.200745,-207.04321978308943,3.2586899,100.0,-3.4129758,-207.04321978308943,63200,1890,100,0.29180142,-216.08209272067953,6.4623604,0.002813166007399559,0.7899897,632,-2.0037072,-283.45813,2.0469909,-0.07966022,0.7246305,0.9961829,-37.755819096480174,1.3963377153066716,-284.55298,308.0623297330458,0.17741543,79.58129447997648,-468.6463088677744,-3.0558453,-0.045151502,100,100,-4.047228,2.452223838015925,0.32687242899555713,0.1430632559931837,85.04238,0.9981608,1.5563668,-0.27905166,0.0643702819943428,-2.070432197830894,100.0,85.053055,0.12890495359897614,-283.37473,-0.9996088,1.670790259417816,125,147.6690032990105,-112.00035,15,-0.1386470118351791,85.78376,5,113.314766,-2.1608209272067946,0.004782843985594809,189000,-112.04097,-0.011727451,0.0,0.0,2.4079292,-10.634677129336565,-0.99946165,-345.5681445947621,100,0.0019256370142102242,-19.710302,-216.08209272067953,3.0503232
63700,1.9565382109722123,-19.287611,-1.3253658,-9.660196105623973,-0.02950278653337602,-68.41380330311785,-103.819115,-198.9590584184853,230.59938,100.0,-2.1484334,-198.9590584184853,63700,1905,100,0.2280533,-201.44020622898333,6.0728793,0.002779965987429023,0.6271946,637,-2.0243826,-278.6267,1.7332274,-0.23832586,0.53562635,0.9884991,-19.52234820493442,1.4065498996353094,-284.7272,310.5048653020058,0.14361413,110.92184190289748,-615.6837146750528,-2.8902326,-0.014025122,100,100,-2.6423345,2.4379198699607514,0.3332369750132784,0.1387568399659358,77.58876,0.9924678,1.3357172,-0.06677488,0.06628113240003586,-1.9895905841848531,100.0,77.685036,-0.7239487171173096,-278.8523,-0.99927336,2.0203736059397777,126,190.44297775050998,-103.44176,15,-0.05002200705023821,80.45016,5,104.80351,-2.0144020622898338,0.004649627022445202,190500,-103.497345,-0.008209149,0.0,0.0,3.2383432,-9.038702544059747,-0.9994631,-360.3989050186731,100,0.0019582509994506836,-19.35747,-201.44020622898333,230.57686
64200,1.9369038419681601,-19.453625,-0.7348006,-11.671230244051731,-0.2677931791176643,-33.00912023599769,-102.11763,-217.72932001653547,10.195823,100.0,-1.7255656,-217.72932001653547,64200,1920,100,0.20976058,-126.54382651494412,4.8689947,0.003802183025982231,0.64055216,642,-2.08054,-279.42267,1.7146889,-0.19392169,0.553559,0.9986281,-36.565404393016024,1.5400692375328635,-284.89417,312.9768839778844,0.17578922,133.12364860729747,-563.0070009043802,-2.9974232,0.030879322,100,100,-2.8104763,2.4675128649687394,0.33116136700846255,0.18089296796824783,82.52053,0.9992106,1.2568653,0.045189418,0.06432965397834778,-2.1772932001653547,100.0,82.585785,-0.7828176021575928,-279.79028,-0.99741423,1.7819416375573158,127,155.18117484586443,-100.5406,15,-0.04447670762968798,84.23358,5,101.99954,-1.2654382651494416,0.004788435995578766,192000,-100.581726,-0.0054983813,0.0,0.0,4.790064,-8.907916888203806,-0.99872243,-390.62873453668965,100,0.009964069002307951,-19.5373,-126.54382651494412,9.72563
64700,1.9560695789987221,-19.339453,-0.4325324,-10.78261310913153,-0.3401516030841082,-64.1656116315019,-109.02975,-237.77338175207512,25.107336,100.0,-3.6811943,-237.77338175207512,64700,1935,100,0.21362998,-223.70455195666779,7.668825,0.0029871310107409954,0.67907625,647,-2.033685,-279.7726,1.9451009,-0.25957394,0.59619594,0.99809474,-53.68059461733956,1.1300580616845286,-283.6007,315.42443406087114,0.2349729,87.79354893061664,-573.5719582223527,-3.0366395,-0.023609506,100,100,-2.9684873,2.4428319500293583,0.33589685801416636,0.14104865299304947,78.133064,0.9998701,1.3058548,-0.2562738,0.06425728648900986,-2.3777338175207525,100.0,78.14837,-0.15069350600242615,-279.4162,-0.9986283,1.9884584740253237,128,186.76599644552778,-107.80935,15,-0.06621554448036732,79.73657,5,109.20267,-2.2370455195666783,0.004830203019082546,193500,-107.84702,-0.069744624,0.0,0.0,2.377314,-9.595747436247485,-0.99978447,-325.727098868911,100,0.0019995259935967624,-19.532957,-223.70455195666779,24.759167
65200,1.9419649940100498,-19.363836,-1.2473059,-9.004687531115314,-0.03235750656738839,-59.827154587197796,-101.05848,-204.84572741899365,43.493275,100.0,-2.6317623,-204.84572741899365,65200,1950,100,0.2117764,-184.82393700143726,5.2292957,0.0030027799657545984,0.67490363,652,-2.0694985,-279.06607,2.067273,-0.40174508,0.6003489,0.9970034,-12.963123411605329,1.778581248109722,-282.27737,317.8546238358831,0.2106491,158.10942812246492,-586.9980250791493,-3.0094705,-0.030954594,100,100,-1.348098,2.4263068339787424,0.33813606802141294,0.13750845799222589,71.517105,0.9921762,1.1480079,-0.21364626,0.06418417394161224,-2.0484572741899365,100.0,71.52822,0.18473146855831146,-279.08545,-0.99878263,1.788452465219805,129,164.05778418828413,-100.46663,15,-0.3191966855272122,72.99189,5,101.97155,-1.8482393700143718,0.003741358988918364,195000,-100.5074,-0.028961316,0.0,0.0,2.747356,-9.642877749580299,-0.9985217,-486.15783343086605,100,0.0019531750003807247,-19.324015,-184.82393700143726,43.313427
65700,1.9710878490004689,-19.898026,-3.601576,-11.545562269404515,-0.2541170097651917,-59.79877704198522,-110.20364,-210.07994420997986,193.58229,100.0,-3.2890127,-210.07994420997986,65700,1965,100,0.23847471,-140.78249867923722,6.803132,0.0029770589899271727,0.68586004,657,-2.019823,-282.7091,1.9658229,-0.40744913,0.5232353,0.99917305,-53.255451601784884,1.144794673185962,-283.65253,320.31044970685616,0.18076071,86.13920619033422,-654.1376851601411,-2.9367757,0.0027444696,100,100,-1.5382152,2.451091117982287,0.33303777500987053,0.13763123197713867,78.5242,0.9969808,1.2571476,-0.06722119,0.06288514286279678,-2.1007994420997997,100.0,78.499405,-0.09454523026943207,-282.19153,-0.8637408,1.8963164856296273,130,172.64550706901437,-111.0368,15,-0.06198626104183502,79.68488,5,112.45737,-1.4078249867923722,0.004779978014994413,196500,-111.017815,-0.023597255,0.0,0.0,3.090456,-8.984557691276981,-0.99877244,-265.9014653264258,100,0.001577224989887327,-19.933912,-140.78249867923722,194.05598
66200,1.9574102539918385,-19.434368,-19.54306,-10.370223891908262,-0.3270924379003457,-85.22933366403996,-115.41697,-213.46417171736292,2.7373676,100.0,-2.917638,-213.46417171736292,66200,1980,100,0.2755054,-219.44194508573474,4.2640285,0.002999213000293821,0.6668652,662,-1.9749457,-281.50745,1.9193367,-0.27086854,0.6361066,0.9912415,-61.817411686567375,1.746396281842912,-283.79565,322.74695995880757,0.1717839,139.81438950346478,-496.2847974391029,-3.0192964,0.00015646243,100,100,-3.6108606,2.432446207967587,0.3284834150108509,0.13683181896340102,79.622826,0.9991332,1.2701724,-0.15944208,0.06352710723876953,-2.1346417171736283,100.0,79.617714,-0.2223220020532608,-281.03998,-0.9991755,1.4513279518300328,131,125.58216471864448,-114.19133,15,-0.058128404892146684,80.45779,5,115.473885,-2.1944194508573474,0.004769442020915449,198000,-114.1554,0.007193113,0.0,0.0,1.8694237,-9.857039526199625,-0.9998701,-435.30887323535865,100,0.0019520649802871048,-19.404058,-219.44194508573474,2.8372293
66700,1.957662143977359,-19.111917,-19.455843,-9.968149674455908,-0.08165225866769711,-28.46868463834543,-104.60243,-144.26993704579002,1.8249863,100.0,-2.8124342,-144.26993704579002,66700,1995,100,0.2743247,-195.45685896408554,6.721173,0.0029018319910392165,0.76079994,667,-1.9808422,-277.44583,2.1852005,-0.5008996,0.5962735,0.99821466,-25.5902353919202,1.5673374286498902,-279.82144,325.18822571181227,0.19610783,125.51208750717326,-602.4434618869432,-2.8786302,-0.077264026,100,100,-0.5746645,2.4369020109879784,0.3334444030188024,0.1367001699982211,73.64156,0.95422095,1.1883318,-0.25058687,0.06461630016565323,-1.4426993704579008,100.0,73.710655,0.5073103904724121,-277.4119,-0.99937266,1.5983113793717083,132,148.07097265686724,-104.0449,15,-0.013358289120761813,74.142654,5,105.44762,-1.9545685896408562,0.004208002996165305,199500,-104.13591,-0.048473705,0.0,0.0,2.6274307,-10.445160973350095,-0.99528855,-374.16321700625406,100,0.0019854590063914657,-18.982586,-195.45685896408554,1.6620932
67200,1.9495918020256795,-19.17821,-1.0098629,-11.20934172348411,-0.27742385222551197,-37.81117484579709,-98.36224,-212.89433473854217,289.2701,100.0,-3.8215199,-212.89433473854217,67200,2010,100,0.22384168,-117.98541312541867,7.2466984,0.0028967869584448636,0.65428555,672,-2.0892477,-278.28625,1.9660891,-0.27115792,0.54893094,0.99911,-45.31669567287977,1.7469757414759561,-279.31415,327.62419362779474,0.23161153,121.81347639836996,-581.6143729998962,-3.031664,0.011752529,100,100,-2.7271097,2.431739147985354,0.33719446702161804,0.13535676896572113,72.63135,0.997015,1.2981452,-0.177464,0.06508287787437439,-2.128943347385422,100.0,72.66485,-0.09264744073152542,-278.7297,-0.99379337,2.0807530687095435,133,183.23037085227895,-100.19744,15,-0.026290799909754928,74.62184,5,101.49853,-1.179854131254187,0.0047881840146146715,201000,-100.18293,-0.04224729,0.0,0.0,2.1427915,-11.65262712527314,-0.99719477,-358.4618968580285,100,0.0019111389992758632,-19.234142,-117.98541312541867,290.65112
67700,1.9724292589817196,-18.84212,-18.899935,-9.959524870783486,-0.09615971214749441,-47.736951977117556,-101.76687,-116.02497599099867,4.203459,100.0,-3.4568014,-116.02497599099867,67700,2025,100,0.1655588,-70.58012458471494,7.6154475,0.002878496015910059,0.8031414,677,-2.0302448,-275.31448,2.0669372,-0.22487846,0.6577585,0.99793684,-20.272654310209052,0.9366582638897855,-278.89294,330.0720605069073,0.17932501,24.964073718689516,-296.2574902727459,-3.0351546,0.0038310103,100,100,-2.9069295,2.443821437074803,0.32246479601599276,0.1393646360374987,76.400955,0.9918918,1.5716693,-0.091267794,0.06328509747982025,-1.1602497599099868,100.0,76.42854,0.18476071953773499,-275.31503,-0.96133673,1.2595974437633848,134,91.690653719329,-100.31142,15,-0.0875534064108121,77.47587,5,101.8778,-0.7058012458471494,0.004751508997287601,202500,-100.32156,0.004294863,0.0,0.0,3.2722895,-11.47595676171487,-0.99963605,-119.00926070720364,100,0.0019327410263940692,-18.943644,-70.58012458471494,4.1044164
68200,1.957245204015635,-18.971981,-4.183636,-10.885124300448432,-0.08594564209873545,-36.922241041524366,-111.57831,-128.50669075013357,407.2769,100.0,-2.4692678,-128.50669075013357,68200,2040,100,0.27393013,-249.0542785669721,6.4124355,0.003430853015743196,0.7602748,682,-2.0289466,-277.26978,2.1741595,-0.5262524,0.62688535,0.99956137,-17.6599554872752,2.2578767807548545,-278.69736,332.51307217607973,0.18651743,213.65781495210038,-473.2250989690229,-3.0925202,0.022292271,100,100,-0.71995115,2.4368256419547834,0.3293559699668549,0.14022258500335738,76.754616,0.99398434,1.241048,-0.12647901,0.06439670920372009,-1.285066907501336,100.0,76.77489,0.4776734411716461,-277.29294,-0.9987076,1.5964586660396807,135,121.70498620706215,-113.293884,15,-0.01460456102240644,77.31115,5,114.85962,-2.49054278566972,0.004664874984882772,204000,-113.30783,0.011048744,0.0,0.0,2.7810888,-6.524692136858761,-0.9986508,-519.8147224935645,100,0.0019061549683101475,-19.015465,-249.0542785669721,404.9317
68700,1.9600599890109152,-18.529894,-0.3230374,-10.16878005545231,-0.12481698209976153,-35.751298515389344,-98.70578,-175.97980369355687,25.777534,100.0,-3.6614175,-175.97980369355687,68700,2055,100,0.21082696,-137.0265240794198,8.036552,0.0029413269949145615,0.74480605,687,-2.0484421,-280.0581,2.1192994,-0.13152264,0.5775149,0.9924542,-22.50248728052309,1.422538397374407,-281.69733,334.95370021497365,0.15964612,91.8956808406581,-540.107446461416,-3.0272102,0.009647681,100,100,-2.6614215,2.4363005040213466,0.330115590011701,0.13691076100803912,77.37946,0.9998795,1.1526369,-0.025259009,0.06361336261034012,-1.7597980369355695,100.0,77.41396,0.328664094209671,-279.90005,-0.9370244,1.7042397522741415,136,155.13448199492694,-98.69544,15,-0.042143231330400543,78.65504,5,100.33375,-1.3702652407941982,0.0047399759641848505,205500,-98.74701,-0.00570173,0.0,0.0,3.5529346,-10.4827717215625,-0.99924135,-273.63797244494856,100,0.0015328610315918922,-18.473469,-137.0265240794198,25.977316
69200,1.966454514011275,-18.835245,-0.11745477,-8.54675139846875,-0.08777689296195394,-42.11999003183655,-94.18166,-147.28474014526773,690.58246,100.0,-2.5895195,-147.28474014526773,69200,2070,100,0.1820556,-256.27030940864,7.3247204,0.0029262870084494352,0.7289319,692,-2.0382142,-280.37796,2.2088642,-0.18008016,0.61725634,0.9994866,-19.591320447846662,2.1997780279555292,-280.967,337.4029169669375,0.16322011,214.90305638550748,-552.293275488062,-3.005563,-0.007996799,100,100,-2.3741224,2.444995288969949,0.33144385798368603,0.13748416997259483,76.09512,0.99872667,1.266655,0.004748926,0.0630185529589653,-1.4728474014526771,100.0,76.041626,0.5773898363113403,-280.1707,-0.995237,1.562664187048132,137,139.8148205824763,-97.57833,15,-0.03498602705238226,77.334564,5,99.2636,-2.5627030940863995,0.004757574992254376,207000,-97.61726,0.0021623846,0.0,0.0,3.1962795,-9.870322151246967,-0.9962726,-526.5042833948155,100,0.0019288850016891956,-18.913807,-256.27030940864,693.267
69700,1.9436087220092304,-18.242899,-0.3334173,-9.38894857655774,-0.13495729812568988,-18.788934101743248,-97.57515,-258.7697425309663,4.10853,100.0,-2.9201145,-258.7697425309663,69700,2085,100,0.19711857,-89.0285377386736,8.064123,0.0029111659969203174,0.6886482,697,-2.0634315,-279.1222,1.9512416,-0.10555537,0.59168094,0.99894303,-51.56427739183204,0.8550805226341124,-280.18713,339.82847384898923,0.1698479,64.70717418811736,-508.4407035980041,-2.968166,0.012891691,100,100,-4.6643257,2.421219493029639,0.3306143120280467,0.13741891301469877,72.820625,0.9905528,1.398435,-0.06490173,0.0660986602306366,-2.5876974253096634,100.0,72.853325,-0.13245391845703125,-278.68262,-0.99875945,1.9209651900090394,138,181.51305114087228,-97.16078,15,-0.010149269857332648,73.177734,5,98.664734,-0.8902853773867364,0.004718821030110121,208500,-97.14252,0.001151102,0.0,0.0,3.1844215,-5.946373536910566,-0.9953237,-177.5610322472538,100,0.0019475589506328106,-18.306644,-89.0285377386736,4.130096
70200,1.9805976179777645,-18.633362,-3.089693,-9.499268252166093,-0.22269843754526095,-55.488787425134355,-92.31797,-163.63234458706762,580.73846,100.0,-2.0434651,-163.63234458706762,70200,2100,100,0.19749995,-214.24788682028597,5.580248,0.002933276991825551,0.66776204,702,-2.0645173,-276.0793,1.866768,-0.44462514,0.510408,0.9998445,-23.330439602121064,1.6885822850883312,-278.70575,342.30198009999003,0.15998566,146.34307211893992,-571.3653854523163,-2.9133544,-0.013067679,100,100,-2.8699858,2.4692267948994413,0.3300788049818948,0.14105438895057887,71.449646,0.99395007,1.288814,0.022429802,0.06420555710792542,-1.6363234458706764,100.0,71.47526,-0.36582711338996887,-276.03366,-0.9986836,1.7493986454440353,139,159.73055155152878,-95.728485,15,-0.035114488922512996,72.92554,5,97.014084,-2.14247886820286,0.004767091013491154,210000,-95.67986,0.011319607,0.0,0.0,2.9918466,-10.357642481728137,-0.9963723,-391.66526460980543,100,0.00979561498388648,-18.728811,-214.24788682028597,578.40967
70700,1.9836671930388547,-18.428194,-18.458069,-9.639470449282634,-0.09724080558473813,-46.817679996808124,-102.083244,-227.29816201482524,1.6591839,100.0,-2.1360404,-227.29816201482524,70700,2115,100,0.19903846,-148.18782544892403,5.488515,0.003046759986318648,0.653796,707,-2.0448084,-276.24042,1.943265,-0.3447871,0.49073198,0.9991892,-36.254788693249786,0.9981294847393456,-280.40094,344.7678064589272,0.17122075,81.40572057869689,-526.5390138137437,-2.725527,0.008320237,100,100,-1.548801,2.461494988994673,0.3285504970117472,0.1395452679716982,74.33384,0.9971071,0.98336786,0.007862471,0.06617216765880585,-2.2729816201482524,100.0,74.44358,-0.15406930446624756,-277.1876,-0.98489124,1.8797791698017203,140,171.89086139894752,-101.61859,15,-0.060442239244506785,75.06657,5,103.01646,-1.4818782544892402,0.004751870990730822,211500,-101.69274,0.01749539,0.0,0.0,2.8784692,-7.268353346133213,-0.99706876,-271.183235380535,100,0.0019333999953232706,-18.527594,-148.18782544892403,1.2997437
71200,1.9689385070232674,-18.641457,-2.6251297,-11.506952228532167,-0.07734719349235805,-24.997658286643325,-99.00251,-208.1593995130632,90.61208,100.0,-3.3484554,-208.1593995130632,71200,2130,100,0.2053607,-180.39149669831238,6.398211,0.002833388978615403,0.72765034,712,-2.0977614,-277.36804,2.0602217,-0.24335174,0.59252787,0.99577403,-12.16548192193834,1.9162534859017035,-280.07898,347.22032036597375,0.18083765,174.6591034251378,-533.1544222709265,-2.9974756,-0.03522228,100,100,-2.9443247,2.4482398279360496,0.3291663739946671,0.14102996798465028,75.6606,0.9985124,1.4516685,-0.13273813,0.06802549958229065,-2.0815939951306315,100.0,75.70097,0.16187618672847748,-277.94376,-0.9984315,2.0207710219061403,141,184.1728262662875,-99.21917,15,-0.03500185978794792,77.25244,5,100.90301,-1.803914966983124,0.004335429985076189,213000,-99.23402,0.005216013,0.0,0.0,3.8801818,-10.350425777207235,-0.999576,-510.9267329510234,100,0.0019361599697731435,-18.452158,-180.39149669831238,90.87862
71700,1.9738477930077352,-18.604197,-0.9280865,-7.973145704465909,-0.10757334444335903,-57.12585805555799,-107.285,-278.94207719590395,6.118024,100.0,-2.499702,-278.94207719590395,71700,2145,100,0.20247705,-188.84057894722432,4.7152567,0.00281298701884225,0.7028936,717,-2.022009,-283.46655,1.9750488,-0.4032649,0.566678,0.9973604,-13.14871151224093,1.8594702381077421,-285.04123,349.68257487990195,0.15142392,168.34675391677033,-579.6940310110365,-3.059822,0.0102926865,100,100,-2.3980312,2.458016325952485,0.33281394495861605,0.14185129100224003,80.32931,0.99997663,1.1923571,0.024476351,0.06954939663410187,-2.78942077195904,100.0,80.37387,-0.06651349365711212,-282.98425,-0.9899779,2.2546438546039567,142,217.37336868405646,-106.64036,15,-0.010435708601684749,81.255135,5,108.07345,-1.888405789472243,0.004756457987241447,214500,-106.60333,0.015140803,0.0,0.0,2.1650023,-7.710469134287208,-0.99237055,-484.6167064980748,100,0.0019338519778102636,-18.839237,-188.84057894722432,6.0995317
