Epoch,exploration/Returns Max,exploration/Returns Std,evaluation/Returns Max,trainer/Q2 Predictions Min,time/epoch (s),exploration/Num Paths,trainer/QF2 Loss,exploration/path length Max,trainer/Log Pis Max,time/total (s),trainer/Q1 Predictions Mean,evaluation/Actions Std,replay_buffer/size,exploration/path length Std,trainer/Log Pis Std,evaluation/Returns Mean,time/evaluation sampling (s),exploration/Returns Min,trainer/Policy mu Std,exploration/Actions Std,trainer/Q1 Predictions Std,exploration/Actions Mean,exploration/path length Min,trainer/Q Targets Mean,trainer/Policy mu Min,trainer/Q Targets Std,trainer/Policy mu Max,trainer/Alpha Loss,evaluation/Rewards Mean,evaluation/Average Returns,trainer/Policy mu Mean,trainer/Q2 Predictions Std,exploration/Actions Max,evaluation/Rewards Min,exploration/Rewards Std,evaluation/path length Std,exploration/Average Returns,evaluation/path length Mean,trainer/Q2 Predictions Mean,exploration/Rewards Mean,exploration/Actions Min,evaluation/path length Max,exploration/Returns Mean,trainer/Policy log std Mean,evaluation/Rewards Std,trainer/Log Pis Min,trainer/Policy Loss,time/exploration sampling (s),exploration/Rewards Min,evaluation/Actions Min,evaluation/Returns Min,exploration/path length Mean,trainer/Log Pis Mean,evaluation/Actions Max,time/training (s),time/logging (s),time/data storing (s),evaluation/num steps total,exploration/num paths total,trainer/Q2 Predictions Max,trainer/QF1 Loss,trainer/Policy log std Min,trainer/Alpha,evaluation/Num Paths,trainer/Q1 Predictions Max,evaluation/Actions Mean,evaluation/path length Min,trainer/Q1 Predictions Min,exploration/num steps total,evaluation/num paths total,trainer/Q Targets Min,evaluation/Rewards Max,trainer/Policy log std Std,exploration/Rewards Max,evaluation/Returns Std,trainer/Policy log std Max,trainer/Q Targets Max,time/saving (s)
20,-42.227750189955266,3.9166867898539017,-2.4353131375888126,-15.756027,1.3439904660335742,2,0.09007673,100,1.7029858,28.43569871672662,-9.224806,0.16364948,4400,0.0,0.8881185,-8.773833526561127,0.27488981300848536,-50.06112376966307,0.5313687,0.5643767,3.065724,0.05654798,100,-9.272042,-1.2223961,3.0406942,1.3326142,-3.2590172290802,-0.08773833526561127,-8.773833526561127,0.11604494,3.0481083,0.9829981,-1.0,0.2861442214194782,0.0,-46.14443697980917,100.0,-9.227054,-0.4614443697980917,-0.9764274,100,-46.14443697980917,-0.36085334,0.24139904634696693,-3.0467868,8.238353,0.06826758899842389,-1.0,-0.83626544,-14.80497842659396,100.0,-0.77403533,0.91242516,0.9939634150068741,0.0033417570230085403,0.0011545529996510595,21000,44,-6.74567,0.09077097,-0.48665214,0.3087846636772156,10,-6.679757,0.025279457,100,-15.684036,4400,210,-15.949761,-0.010216292046488388,0.071570806,-0.009307827848743818,4.623004378740393,-0.24130426,-6.618624,0.0023733389971312135
21,-38.04795881445181,0.8205185284336096,-7.859630716330953,-15.375246,1.3622341479931492,2,1.5776936,100,1.6563432,29.80254337171209,-9.207167,0.16610754,4600,0.0,0.9697586,-11.785644292214453,0.26861103798728436,-39.68899587131903,0.5348281,0.56085545,2.8093915,0.023600541,100,-9.153083,-1.18663,2.9701993,1.5494641,-3.4323198795318604,-0.11785644292214453,-11.785644292214453,0.13823222,2.8001316,0.98714375,-1.0,0.2527471489862483,0.0,-38.86847734288542,100.0,-9.205969,-0.3886847734288542,-0.9922945,100,-38.86847734288542,-0.38787648,0.21680400820046286,-3.8822844,8.175628,0.07124510200810619,-1.0,-0.7931522,-17.4047461671748,100.0,-0.78697014,0.90986526,1.0151850340189412,0.003426342998864129,0.0013242809800431132,22000,46,-7.038065,1.5579648,-0.59726095,0.2917552590370178,10,-7.0151496,0.02712024,100,-15.3932705,4600,220,-15.715012,-0.04875231078416067,0.091503076,-0.0128328858658899,2.7615831820576178,-0.24129675,-1.0,0.0024423499999102205
22,-37.38766997714782,0.4558060191202671,-7.145992735073807,-17.384092,1.3603374970552977,2,0.5517362,100,1.5602033,31.166892965818988,-9.532497,0.15557283,4800,0.0,1.175786,-11.240985926972947,0.27362796899979,-38.29928201538836,0.56155634,0.56596124,3.166013,0.026654627,100,-9.562435,-1.0297093,3.1917605,1.6006607,-3.662863254547119,-0.11240985926972948,-11.240985926972947,0.16414185,3.1682808,0.98951393,-1.0,0.24334061887771202,0.0,-37.84347599626809,100.0,-9.526158,-0.37843475996268083,-0.9776871,100,-37.84347599626809,-0.38746688,0.18134086127717938,-5.324765,8.376744,0.0699188880098518,-1.0,-0.8238028,-14.438490299911303,100.0,-0.8435688,0.8770735,1.0097901970148087,0.0033844209974631667,0.0012051610101480037,23000,48,-6.97671,0.5600531,-0.56156176,0.2757117748260498,10,-6.911906,0.020210076,100,-17.207098,4800,230,-17.023901,-0.0038094091293349045,0.06899917,-0.023821250657373984,1.8621771978392452,-0.25762513,-0.54824835,0.002410861023236066
23,-30.045877584724046,4.336237003647803,-0.9953884908509302,-17.188007,1.3802181720093358,2,0.12342305,100,1.0271587,32.55140106781619,-9.732029,0.15269686,5000,0.0,1.0464079,-5.632279547899175,0.2734286900085863,-38.71835159201965,0.5793557,0.554308,3.165984,0.04138109,100,-9.9177475,-1.0224466,3.1832986,1.5854882,-3.9558355808258057,-0.056322795478991765,-5.632279547899175,0.17116566,3.1689682,0.9888652,-1.0,0.2196405939589518,0.0,-34.38211458837185,100.0,-9.7421665,-0.3438211458837185,-0.975216,100,-34.38211458837185,-0.41325247,0.19612380822435616,-3.770943,8.57179,0.06846807099645957,-1.0,-0.78228533,-8.731486697191757,100.0,-0.94287455,0.9191905,1.0312402010022197,0.003426543000387028,0.001309693994699046,24000,50,-7.2194314,0.1201528,-0.56434506,0.2606726884841919,10,-7.2020297,0.019771434,100,-17.208456,5000,240,-17.450005,-0.00615536149829741,0.07203661,-0.03250299211997658,2.209097186311027,-0.29203463,-7.1959524,0.002344973006984219
24,-32.85405586723639,0.4996957431144615,-7.196716892430839,-19.150515,1.4039528319844976,2,1.692936,100,2.0855558,33.95934722581296,-9.490079,0.16460566,5200,0.0,1.0873786,-10.866475881588588,0.2859702089917846,-33.85344735346531,0.56311756,0.5316683,3.0303776,0.027822636,100,-9.321778,-1.2115164,3.3988874,1.4240668,-3.9850962162017822,-0.10866475881588587,-10.866475881588588,0.10105399,3.030809,0.9837387,-1.0,0.2219668858777973,0.0,-33.353751610350855,100.0,-9.495166,-0.33353751610350857,-0.97872126,100,-33.353751610350855,-0.42532313,0.2099422832928097,-4.8709145,8.492145,0.07297659400501288,-1.0,-0.77296144,-16.265037460264814,100.0,-0.84614503,0.9228313,1.0381519940274302,0.003349243983393535,0.0012509759981185198,25000,52,-7.3869705,1.6982429,-0.5967445,0.24648517370224,10,-7.355087,0.0298747,100,-19.069447,5200,250,-19.043976,-0.05031018922002546,0.08913088,-0.03408914874113077,2.605806237274707,-0.27902004,-0.28789356,0.002253814978757873
25,-27.617023280478435,4.968851249535163,-1.7607243363416611,-17.722906,1.3854873289528769,2,0.1339583,100,1.8179159,35.349128319794545,-10.162454,0.1420978,5400,0.0,1.0560747,-4.941156734157609,0.2832208960026037,-37.55472577954876,0.6626168,0.5323422,3.230947,0.025793232,100,-10.390539,-1.2242358,3.265383,1.6841497,-3.7845118045806885,-0.04941156734157608,-4.941156734157609,0.21288158,3.235815,0.9847195,-1.0,0.21519258843574077,0.0,-32.5858745300136,100.0,-10.161991,-0.3258587453001359,-0.9753472,100,-32.5858745300136,-0.4232961,0.1682920832953091,-3.434205,9.316515,0.06943802497698925,-1.0,-0.77327394,-10.232459063290746,100.0,-0.5988928,0.9309175,1.025532033003401,0.0035875409957952797,0.001258198986761272,26000,54,-7.453558,0.12793882,-0.6240865,0.2330554872751236,10,-7.397834,0.028138794,100,-17.78001,5400,260,-18.234018,-0.012129708662360874,0.0704609,-0.02306532150318217,3.0841782953641834,-0.30219826,-7.474292,0.002450634987326339
26,-32.58411507496803,0.09913901930383062,-12.04953175715437,-17.491684,1.4216200130467769,2,0.07396576,100,1.9008691,36.77466978080338,-9.616049,0.15081075,5600,0.0,1.0146353,-15.878087481900025,0.291305156017188,-32.782393113575694,0.5906594,0.5221319,2.765977,-0.009015195,100,-9.635621,-1.141427,2.7426288,1.5095668,-4.000333786010742,-0.1587808748190002,-15.878087481900025,0.023084216,2.766078,0.9799931,-1.0,0.1863718528893689,0.0,-32.68325409427186,100.0,-9.615494,-0.3268325409427187,-0.9455875,100,-32.68325409427186,-0.46585262,0.17921170853540597,-3.431779,8.683586,0.07310529402457178,-1.0,-0.8304536,-21.333859811921872,100.0,-0.6456415,0.92325616,1.0315106330090202,0.003416092018596828,0.0013992119929753244,27000,56,-7.667911,0.07454471,-0.6074004,0.22039678692817688,10,-7.63285,0.026438734,100,-17.505754,5600,270,-17.450617,-0.11392669231993577,0.07882023,-0.002134309376868099,2.7083478171361612,-0.31089574,-7.559031,0.020883625984424725
27,-32.79383697980797,1.9870027166284991,-1.4877830248607857,-17.385338,1.3927211830450688,2,0.0509009,100,1.6961827,38.171946173824836,-9.655484,0.16800165,5800,0.0,1.0189285,-7.113429448334554,0.28010872000595555,-36.76784241306497,0.62333214,0.54552454,2.6658046,0.049178153,100,-9.706503,-1.1845198,2.6952257,1.5411495,-4.276324272155762,-0.07113429448334554,-7.113429448334554,0.043994427,2.6671076,0.98637193,-1.0,0.22577379404566666,0.0,-34.78083969643647,100.0,-9.640947,-0.3478083969643647,-0.94429505,100,-34.78083969643647,-0.46817142,0.21442184188275962,-3.933673,8.667972,0.07060272499802522,-1.0,-0.56969833,-11.237842184007128,100.0,-0.7278407,0.93581843,1.0342712490237318,0.0037777020188514143,0.0013042970094829798,28000,58,-7.8256283,0.048822988,-0.60191655,0.20847442746162415,10,-7.7926297,0.034119867,100,-17.388817,5800,280,-17.574228,-0.0071726017700217875,0.080227874,-0.018487818818515637,3.9862316965743503,-0.3107136,-7.820364,0.002656489989021793
28,-28.330212709420866,2.79260960076242,-3.698739268327465,-17.313286,1.440675472957082,2,0.72162306,100,2.107728,39.6174443117925,-10.023111,0.17207643,6000,0.0,1.0261792,-7.783061170896687,0.2789003159850836,-33.915431910945706,0.6868234,0.5310059,2.8087502,0.037980627,100,-10.149273,-1.2560382,3.015265,1.7137287,-3.9626245498657227,-0.07783061170896684,-7.783061170896687,0.12432229,2.800234,0.96625924,-1.0,0.237147007335726,0.0,-31.122822310183288,100.0,-10.021069,-0.3112282231018329,-0.9695828,100,-31.122822310183288,-0.4991982,0.21306501381779852,-3.4237738,9.27142,0.06848154199542478,-1.0,-0.80866706,-11.50741007445054,100.0,-0.44060028,0.93727994,1.0863819619989954,0.003154831996653229,0.0012697399943135679,29000,60,-7.793925,0.7144996,-0.66917896,0.19712752103805542,10,-7.777515,0.030769391,100,-17.347118,6000,290,-17.84993,-0.02085529827272387,0.090667084,-0.01651900094441517,2.5220302645036727,-0.30713505,-0.27872112,0.002487080986611545
29,-23.666813316353036,4.168323449889378,-4.267934445579165,-17.165037,1.779479246964911,2,0.06535,100,1.9004216,41.40175709876348,-9.738358,0.18093823,6200,0.0,1.0770804,-9.335597709182313,0.28781946399249136,-32.00346021613179,0.6188262,0.5021464,2.5759802,0.01056941,100,-9.81371,-1.1788131,2.5229673,1.6125005,-4.1471357345581055,-0.09335597709182313,-9.335597709182313,0.16365458,2.5706468,0.9837278,-1.0,0.18280611762594587,0.0,-27.835136766242414,100.0,-9.738409,-0.2783513676624241,-0.9617152,100,-27.835136766242414,-0.5617951,0.21765848457436593,-3.5218143,9.010198,0.07279206797829829,-1.0,-0.7967857,-13.669328787647663,100.0,-0.46953452,0.9387822,1.4112776979745831,0.003498297999612987,0.001256260002264753,30000,62,-7.9639955,0.070282444,-0.7631243,0.1864485889673233,10,-7.9413195,0.022674434,100,-17.121187,6200,300,-17.04586,-0.021212820564155133,0.11142339,-0.022835337084899154,3.361405124832547,-0.32065552,-7.926061,0.002835459017660469
30,-24.873661565877892,4.275648030592803,-5.405423550235514,-17.666737,1.4598986450000666,2,0.8186271,100,1.8101952,42.86712998879375,-10.17803,0.14715932,6400,0.0,1.1155517,-8.503095282327111,0.29310832399642095,-33.4249576270635,0.6757261,0.49032497,2.556678,0.037137803,100,-10.010208,-1.3636212,2.8403862,1.7615076,-4.2603559494018555,-0.0850309528232711,-8.503095282327111,0.09085907,2.5609522,0.97696096,-1.0,0.18838047795321605,0.0,-29.149309596470694,100.0,-10.193024,-0.2914930959647071,-0.9316891,100,-29.149309596470694,-0.56100404,0.17215693909198557,-3.8991976,9.498205,0.07416373200248927,-1.0,-0.8772917,-15.027406118651992,100.0,-0.45576677,0.941759,1.085106276004808,0.0036338259815238416,0.001353556028334424,31000,64,-8.290896,0.7997537,-0.7931334,0.17638033628463745,10,-8.259787,0.0050617876,100,-17.58059,6400,310,-17.74475,-0.04666249016830234,0.10778255,-0.01234590739277359,2.5459473173059246,-0.3241659,-0.49770063,0.0025329309864901006
31,-30.547556779673243,0.2710577988771501,-5.259188169681129,-17.427452,2.049029821966542,2,0.70901066,100,2.2048512,44.9216445707134,-9.785787,0.19093978,6600,0.0,1.0463761,-9.932608333468975,0.3349789259955287,-31.089672377427544,0.654784,0.5190176,2.334852,0.043940816,100,-9.776303,-1.2937933,2.5681784,1.5584413,-4.178714752197266,-0.09932608333468974,-9.932608333468975,0.11240992,2.3567755,0.99304736,-1.0,0.22567623030156148,0.0,-30.818614578550395,100.0,-9.793001,-0.30818614578550396,-0.92396426,100,-30.818614578550395,-0.58296806,0.22592986176815882,-3.236446,9.134568,0.1465764039894566,-1.0,-0.8607659,-13.437132818779197,100.0,-0.3338626,0.9444576,1.5589916610042565,0.00391907399171032,0.0018319299852009863,32000,66,-8.157216,0.6962949,-0.79844755,0.16683518886566162,10,-8.139331,0.044470437,100,-17.321032,6600,320,-17.620914,-0.016052898425680848,0.11644036,-0.010824590616860785,2.620992737064865,-0.28731066,-0.3777268,0.0027318270003888756
32,-25.84575206900466,1.7229328021797237,-6.795792712177158,-17.454718,2.0333337180200033,2,0.077639855,100,1.8063427,46.96051938275923,-9.823723,0.15686855,6800,0.0,0.9781592,-10.786389113965273,0.3374790200032294,-29.291617673364108,0.67578673,0.51638913,2.5328782,0.039243728,100,-10.019029,-1.3674092,2.578807,1.6309893,-4.4028730392456055,-0.10786389113965271,-10.786389113965273,0.032670993,2.540282,0.9656609,-1.0,0.1986038714497785,0.0,-27.568684871184384,100.0,-9.823684,-0.2756868487118438,-0.9334982,100,-27.568684871184384,-0.5703844,0.18012049492033505,-3.9616704,9.20458,0.09385006199590862,-1.0,-0.70383215,-13.628533407716777,100.0,-0.3850447,0.9335888,1.5932732679939363,0.004428381012985483,0.0013961300137452781,33000,68,-8.124475,0.07819291,-0.8256143,0.157817542552948,10,-8.073233,0.028701672,100,-17.3763,6800,330,-17.969997,-0.06561048359855906,0.1320186,-0.0018050284499301413,2.4652626774611224,-0.27983752,-8.175389,0.0029068570001982152
33,-23.320329529857084,3.940762679171195,-4.303257141466286,-18.048409,1.6338375149935018,2,0.7012416,100,1.7009914,48.59974081773544,-10.110384,0.15994729,7000,0.0,0.9857593,-8.372961407650312,0.32809705802355893,-31.201854888199474,0.6916536,0.47732162,2.815822,0.0063836025,100,-10.112023,-1.4278549,2.871524,1.6542791,-4.635719299316406,-0.08372961407650313,-8.372961407650312,0.13422255,2.7880366,0.96340066,-1.0,0.20614946657137043,0.0,-27.261092209028277,100.0,-10.095395,-0.2726109220902828,-0.9714204,100,-27.261092209028277,-0.6083845,0.1803394652881591,-4.0801296,9.421734,0.09150351301650517,-1.0,-0.83146447,-13.498408410596841,100.0,-0.4371932,0.9283002,1.2054839560005348,0.004311049997340888,0.001917256973683834,34000,70,-8.23205,0.69322586,-0.8675455,0.14921733736991882,10,-8.200679,0.015457521,100,-18.043327,7000,340,-18.163715,-0.007917301666437032,0.12886044,-0.02542085750496654,3.5271414558505914,-0.34043014,-0.3777268,0.0025246809818781912
34,-22.374714339410207,0.47623292454603217,-8.401154595946384,-17.802366,1.6261760590132326,2,0.7395329,100,2.1807003,50.23059633868979,-10.155008,0.1838481,7200,0.0,1.0660968,-12.180811097722358,0.31679248201544397,-23.327180188502272,0.68363893,0.47622892,2.6710746,0.017168427,100,-10.203985,-1.3804761,2.8330767,1.5589942,-4.5738067626953125,-0.12180811097722363,-12.180811097722358,0.0062507344,2.6788335,0.9841273,-1.0,0.1561981616047739,0.0,-22.85094726395624,100.0,-10.140905,-0.22850947263956234,-0.9228395,100,-22.85094726395624,-0.62195855,0.2191144578700539,-3.2696152,9.53116,0.07811400399077684,-1.0,-0.8903253,-15.908905646694336,100.0,-0.33656067,0.9371527,1.2239575660205446,0.0035966169962193817,0.001300353993428871,35000,72,-8.283074,0.73209924,-0.87388796,0.14117282629013062,10,-8.286066,0.023849236,100,-17.720903,7200,350,-17.647524,-0.05987322193570357,0.12324266,-0.005420817411188864,2.8930113745813224,-0.34395325,-0.39325458,0.002415035996818915
35,-24.352039134441526,2.0083619177370267,-1.5886358528098952,-18.18764,1.6029386919690296,2,0.7131086,100,2.4656162,51.83795016966178,-10.214847,0.15184437,7400,0.0,1.2120148,-4.8916038811437925,0.3226872689847369,-28.36876296991558,0.6684468,0.4791833,2.9337425,0.061039504,100,-10.152692,-1.4883286,3.0377498,1.7839835,-4.51638650894165,-0.048916038811437926,-4.8916038811437925,0.14574951,2.94133,0.9697625,-1.0,0.22893330212466395,0.0,-26.360401052178553,100.0,-10.212678,-0.2636040105217855,-0.90515715,100,-26.360401052178553,-0.68130934,0.16905546513508668,-4.557371,9.735714,0.08664129598764703,-1.0,-0.8893328,-10.282834581268819,100.0,-0.24395904,0.94591147,1.1850920339929871,0.004106211999896914,0.0015776600048411638,36000,74,-8.380481,0.7117923,-0.94541,0.13359247148036957,10,-8.324018,0.013644204,100,-18.208618,7400,360,-18.050093,-0.006417240948904131,0.14468925,-0.018355480500990548,2.3839689650415585,-0.352728,-0.3836873,0.0028342209989205003
36,-25.51761706204434,0.1189486595832907,-2.096999014942315,-17.493269,1.5795055389462505,2,2.2639525,100,2.7785015,53.42352756863693,-9.889142,0.20047821,7600,0.0,1.152792,-8.098382007501318,0.31593047399655916,-25.755514381210922,0.6495255,0.4652345,2.458711,0.051382322,100,-9.690235,-1.3987646,2.766006,1.7047864,-4.887257099151611,-0.08098382007501319,-8.098382007501318,0.063967355,2.449512,0.97427934,-1.0,0.22894178349653396,0.0,-25.636565721627633,100.0,-9.879209,-0.25636565721627635,-0.9322286,100,-25.636565721627633,-0.66995865,0.23114736330203012,-4.2956686,9.321937,0.08090051700128242,-1.0,-0.8907392,-12.012829509291931,100.0,-0.36308083,0.9521854,1.1749416620004922,0.0036176529829390347,0.0013791629753541201,37000,76,-8.481821,2.24428,-0.9215618,0.12638115882873535,10,-8.481481,0.024496717,100,-17.603947,7600,370,-17.626585,-0.004754551695294911,0.116727546,-0.01368047797509477,3.246204960024114,-0.38624,-0.45207125,0.002736069989623502
37,-26.314081160117972,1.3754597704668612,-5.130582965838943,-16.598288,1.5479894989402965,2,0.039688017,100,1.8281833,54.97604230459547,-9.804345,0.17282408,7800,0.0,1.0094851,-9.870359313771012,0.30965785597800277,-29.065000701051694,0.6820171,0.4836288,2.160635,0.03525151,100,-9.793485,-1.4941207,2.1982365,1.8187774,-4.786048889160156,-0.0987035931377101,-9.870359313771012,0.06496919,2.1457853,0.98499,-1.0,0.21506134827410828,0.0,-27.689540930584833,100.0,-9.7999735,-0.2768954093058484,-0.9654039,100,-27.689540930584833,-0.70274824,0.19909268183539097,-2.747573,9.374127,0.07931150597869419,-1.0,-0.7938918,-13.943336873115456,100.0,-0.25378895,0.9502223,1.1506141699792352,0.003823498002020642,0.0018418380059301853,38000,78,-8.550947,0.040205117,-0.97038996,0.11957314610481262,10,-8.520267,0.034043755,100,-16.779875,7800,380,-16.751286,-0.039158815657048145,0.13334844,-0.028279344279655155,3.115540213596838,-0.376737,-8.407744,0.002740630996413529
38,-25.8244777665392,0.7899738066030579,-1.8383073387860025,-17.731464,1.6043027150153648,2,0.83541715,100,2.9965892,56.58550284663215,-9.906744,0.16556701,8000,0.0,1.1579628,-5.573517923848685,0.2991330550285056,-27.404425379745316,0.7333066,0.4757268,2.2898006,0.037422728,100,-9.923461,-1.6009887,2.449149,1.706769,-4.90224552154541,-0.05573517923848685,-5.573517923848685,0.017847206,2.2838717,0.9761317,-1.0,0.199307979769171,0.0,-26.614451573142258,100.0,-9.920459,-0.26614451573142256,-0.9165034,100,-26.614451573142258,-0.6895752,0.18279285127440914,-3.387147,9.46157,0.07351411200943403,-1.0,-0.91032684,-8.769660784844486,100.0,-0.24995227,0.9512203,1.2238746189977974,0.003714336984558031,0.0013218279927968979,39000,80,-8.505733,0.84327096,-0.9895762,0.11314312368631363,10,-8.481536,0.017965645,100,-17.552963,8000,390,-17.540943,-0.011999271258828128,0.14067748,-0.005281124400840156,1.9889393826957418,-0.4001518,-0.67843187,0.002744764002272859
39,-19.934225154161286,0.15497474094966712,-3.0364717572378215,-16.809683,1.4716733430104796,2,0.05141581,100,3.273441,58.061687013629125,-10.195575,0.19797161,8200,0.0,1.2120836,-7.137246183149202,0.2849384869914502,-20.24417463606062,0.7408528,0.44519055,2.4100862,0.0064972625,100,-10.140613,-1.6071025,2.340189,1.7873429,-4.642314910888672,-0.07137246183149201,-7.137246183149202,0.16798931,2.415752,0.9354467,-1.0,0.10423675761182148,0.0,-20.08919989511095,100.0,-10.198189,-0.20089199895110954,-0.94196004,100,-20.08919989511095,-0.7525068,0.21707167548855077,-3.6640744,9.796364,0.07013928302330896,-0.5148637273257014,-0.88960505,-11.60553645460849,100.0,-0.07744761,0.9467749,1.1090351869934238,0.003741891006939113,0.0012298689980525523,40000,82,-8.579743,0.04976387,-1.0680373,0.10700326412916183,10,-8.54092,0.036739644,100,-16.666956,8200,400,-16.720078,-0.014358864797314339,0.15224351,-0.012533708904834424,2.3843550919434984,-0.40156776,-8.553445,0.0025886259973049164
40,-21.53458102007899,0.3995401982676743,-8.074874942992983,-16.703827,1.460584676999133,2,0.7623335,100,2.9888515,59.52657076262403,-9.935784,0.20127492,8400,0.0,1.0034709,-13.341290610810535,0.2842632250103634,-22.333661416614337,0.7284704,0.43486312,2.062135,0.026973033,100,-9.871591,-1.580458,2.262682,1.725318,-4.8156561851501465,-0.13341290610810536,-13.341290610810535,0.029949307,2.0764709,0.96214336,-1.0,0.1416188436330707,0.0,-21.93412121834666,100.0,-9.944083,-0.21934121218346653,-0.94385844,100,-21.93412121834666,-0.7887796,0.21548941316985018,-3.6178064,9.616894,0.0709555339999497,-1.0,-0.90816176,-17.136358474052034,100.0,-0.10375242,0.94129324,1.0978684209985659,0.0036051159841008484,0.0012284420081414282,41000,84,-8.631501,0.7539014,-1.0489051,0.10133174806833267,10,-8.591403,0.03207765,100,-16.516092,8400,410,-16.784327,-0.06662938769289803,0.1417194,-0.018414028523352114,3.0515781269671147,-0.44392595,-0.3903498,0.002663938998011872
41,-23.409580216483995,0.43777248765034393,-5.967926196906045,-16.706251,1.4693772199680097,2,1.4992173,100,2.8182864,61.0004563286202,-9.713415,0.16619588,8600,0.0,1.1213756,-9.239249520927789,0.29158071998972446,-24.285125191784683,0.7047032,0.47829092,1.6914645,-0.0020045007,100,-9.524676,-1.659906,2.1726859,1.7730612,-5.1565775871276855,-0.09239249520927789,-9.239249520927789,0.12230533,1.6986439,0.9926025,-1.0,0.18001013826530718,0.0,-23.847352704134337,100.0,-9.704449,-0.2384735270413433,-0.9664119,100,-23.847352704134337,-0.76552385,0.16397373758300243,-2.628468,9.288765,0.06999420002102852,-1.0,-0.900938,-14.902096131121288,100.0,-0.20008403,0.94341874,1.101030745980097,0.003075160988373682,0.0012346369912847877,42000,86,-8.657676,1.5026398,-1.0342009,0.09593497216701508,10,-8.647138,0.0126446625,100,-16.70219,8600,420,-16.968132,-0.024677306570232017,0.13959336,-0.018350972258782242,2.857498382241543,-0.43152666,-0.2639017,0.0024617559975013137
42,-19.811523442175645,3.1222107771186423,-8.538605571954083,-17.073908,1.4580345579888672,2,1.4900483,100,2.288253,62.46302083056071,-9.763547,0.18967865,8800,0.0,1.081734,-13.257271455849374,0.2891963240108453,-26.05594499641293,0.66749316,0.45046887,2.018847,0.01025088,100,-9.767264,-1.4887542,2.473229,1.6235449,-5.4795684814453125,-0.13257271455849373,-13.257271455849374,0.13296773,2.0074484,0.96329373,-1.0,0.2056989992235368,0.0,-22.933734219294287,100.0,-9.770328,-0.22933734219294272,-0.9702176,100,-22.933734219294287,-0.8229296,0.19375314463285842,-3.2111144,9.262823,0.07331258498015814,-1.0,-0.949196,-17.827688424582597,100.0,-0.28440148,0.95230615,1.087868789996719,0.0038583849964197725,0.0012408159964252263,43000,88,-8.590332,1.4940965,-1.0673726,0.09081199765205383,10,-8.519619,0.017391762,100,-17.0106,8800,430,-17.063839,-0.03975326507603081,0.14533487,-0.011176561156487403,2.576117227863153,-0.4541446,-0.3836873,0.002557658008299768
43,-20.597441322246834,0.8756107022136295,-4.0963271947673405,-15.826827,1.5574477209884208,2,0.028278844,100,2.6744251,64.02477343054488,-9.548812,0.18724926,9000,0.0,1.1775172,-7.8884402593768925,0.3160152370110154,-22.348662726674092,0.64009345,0.47367394,1.8407189,0.03060059,100,-9.658502,-1.5757229,1.8541414,1.8022596,-6.05801248550415,-0.0788844025937689,-7.8884402593768925,0.10275841,1.8601415,0.98039824,-1.0,0.16827617679158283,0.0,-21.473052024460465,100.0,-9.550986,-0.21473052024460465,-0.962497,100,-21.473052024460465,-0.8107254,0.1917283491698049,-4.6962795,8.987183,0.07052720099454746,-1.0,-0.9007751,-11.380367034965712,100.0,-0.46941796,0.95917696,1.162996811006451,0.003923221986042336,0.0012294379994273186,44000,90,-8.615577,0.025904825,-1.029058,0.08599188178777695,10,-8.624162,0.024995258,100,-15.813063,9000,440,-16.156803,-0.01485615968337108,0.115845084,-0.022936902444727916,2.585847564759988,-0.45557547,-8.68191,0.002755811990937218
44,-18.113110055728786,3.7426608602779528,-4.818676377833072,-16.49495,1.5993894330458716,2,0.80117995,100,2.890836,65.62876037653768,-10.087961,0.19130866,9200,0.0,1.278818,-9.346733379721366,0.2972286790027283,-25.59843177628469,0.77603376,0.44667223,2.0791728,0.015174436,100,-10.074121,-1.6562659,2.2831113,1.782902,-5.065977573394775,-0.09346733379721363,-9.346733379721366,0.12510005,2.074311,0.9908839,-1.0,0.19313985063657074,0.0,-21.85577091600674,100.0,-10.080493,-0.21855770916006745,-0.9579772,100,-21.85577091600674,-0.80216277,0.20629400152133237,-6.2813296,9.766611,0.07097083702683449,-1.0,-0.9037548,-13.736820924571916,100.0,-0.019778982,0.9558183,1.2187672530126292,0.0034958920150529593,0.0012447429762687534,45000,92,-8.651169,0.8111405,-1.0901182,0.08139350265264511,10,-8.6491785,0.031444695,100,-16.587635,9200,450,-16.962498,-0.006620633530645276,0.15485726,-0.014379072707842397,2.2917584573215963,-0.42964977,-0.5663066,0.007682029012357816
