trainer/Policy log std Min,replay_buffer/size,evaluation/Actions Max,trainer/QF1 Loss,exploration/path length Min,trainer/Q Targets Std,evaluation/path length Mean,trainer/Log Pis Min,evaluation/path length Std,evaluation/path length Min,trainer/Alpha Loss,trainer/Q2 Predictions Max,evaluation/Average Returns,evaluation/num paths total,trainer/Q1 Predictions Mean,exploration/Rewards Std,time/logging (s),exploration/Returns Std,trainer/Q2 Predictions Min,evaluation/Returns Max,trainer/Log Pis Mean,exploration/Rewards Max,exploration/num steps total,trainer/Policy mu Std,exploration/Returns Max,trainer/Policy log std Std,evaluation/Actions Mean,exploration/num paths total,evaluation/Rewards Mean,evaluation/Num Paths,exploration/Returns Mean,time/evaluation sampling (s),evaluation/Rewards Min,exploration/Actions Max,exploration/Average Returns,time/total (s),trainer/Alpha,trainer/Q Targets Max,exploration/path length Std,exploration/Rewards Min,time/saving (s),exploration/Rewards Mean,evaluation/num steps total,trainer/Q2 Predictions Std,trainer/Policy log std Mean,Epoch,evaluation/Returns Std,trainer/Q1 Predictions Std,evaluation/Actions Min,time/exploration sampling (s),exploration/Actions Std,exploration/Returns Min,time/training (s),trainer/Policy mu Mean,evaluation/Returns Min,trainer/Q Targets Min,trainer/Q1 Predictions Max,exploration/path length Max,trainer/Policy Loss,trainer/Q1 Predictions Min,trainer/Log Pis Max,trainer/Q Targets Mean,trainer/Q2 Predictions Mean,evaluation/path length Max,trainer/Policy mu Min,trainer/QF2 Loss,exploration/Actions Min,trainer/Policy mu Max,evaluation/Actions Std,evaluation/Rewards Std,evaluation/Returns Mean,exploration/Actions Mean,time/data storing (s),time/epoch (s),trainer/Policy log std Max,exploration/path length Mean,evaluation/Rewards Max,trainer/Log Pis Std,exploration/Num Paths
-0.87975866,4400,0.9723551,65.84599,100,16.062286,100.0,-7.647309,0.0,100,-2.1361141204833984,-43.972218,-267.6928104082613,210,-59.021675,0.4997595745141119,0.0033994799887295812,5.571157319160861,-106.94726,-228.67210282874584,0.04815165,-1.4504721196943176,4400,0.8899004,-233.5304626826387,0.11372334,-0.0057842177,44,-2.6769281040826134,10,-239.10162000179957,0.22238978199311532,-9.915175813823105,0.9537169,-239.10162000179957,22.635976357763866,0.3346496522426605,-3.2299082,0.0,-5.353154523931298,0.001983758993446827,-2.3910162000179955,21000,14.061944,-0.6722011,20,24.91858118184351,14.042687,-0.96207535,0.06427269900450483,0.45845178,-244.67277732096042,0.7666717529937159,0.05042105,-305.2446878144364,-103.990326,-44.019108,100,57.51637,-107.36078,3.5849912,-58.242844,-59.033226,100,-2.0362933,66.14748,-0.83232296,2.1727312,0.14626455,0.6334397657088534,-267.6928104082613,0.019946497,0.0012499229924287647,1.0599673959659413,-0.41792443,100.0,-0.7450204434748342,1.5451055,2
-0.8798944,4600,0.9726735,20.777689,100,12.3363905,100.0,-5.368343,0.0,100,-2.5174643993377686,-43.771275,-281.7187894171241,220,-56.14389,0.7358969141111351,0.0033618280140217394,23.421800386410908,-95.26261,-219.4058724365625,-0.19075222,-1.1800858063547037,4600,0.79464483,-232.19441401583632,0.13281229,0.013925736,46,-2.817187894171241,10,-255.61621440224724,0.2150309769785963,-10.102967495267732,0.96286887,-255.61621440224724,23.683121109730564,0.3168264627456665,-2.1384656,0.0,-7.858815244840502,0.0016529519925825298,-2.556162144022472,22000,11.061387,-0.6639923,21,32.90233669837092,11.092654,-0.8880812,0.06108443799894303,0.46771148,-279.03801478865813,0.7606661430036183,-0.05538155,-316.52494616943386,-100.30873,-43.72394,100,54.82077,-95.50332,3.8066227,-57.09881,-56.11933,100,-1.8524625,21.042173,-0.9800223,1.9383225,0.16553605,0.765452403745133,-281.7187894171241,0.0065114186,0.0012822939897887409,1.0430786319775507,-0.40541086,100.0,-1.5108694129345137,1.3874542,2
-0.9555028,4800,0.9752082,0.77496296,100,12.481001,100.0,-3.5067115,0.0,100,-2.469386339187622,-45.89473,-259.66256241342444,230,-58.739357,0.6581979276239989,0.003377977991476655,36.290958082519126,-98.36264,-192.51379796101153,-0.050082836,-0.9386345650685866,4800,0.8433026,-211.74712234165133,0.13462706,-0.0022738287,48,-2.5966256241342442,10,-248.03808042417046,0.22578596300445497,-10.897022323360039,0.9648779,-248.03808042417046,24.751077530760085,0.2997485101222992,-46.352287,0.0,-5.783896862645791,0.0019638999947346747,-2.480380804241706,23000,12.476702,-0.71026045,22,46.21222256825941,12.448598,-0.9723353,0.062364559998968616,0.46964025,-284.3290385066896,0.7691044489911292,-0.09210672,-315.82785412375335,-100.17868,-46.138996,100,57.31729,-98.03496,3.772283,-59.20319,-58.75917,100,-2.1744876,0.74250984,-0.96119565,2.1635814,0.16465023,0.9180537074277512,-259.66256241342444,-0.017816545,0.0013164800184313208,1.0639133299991954,-0.4363243,100.0,-1.9181456512362445,1.364389,2
-0.99974704,5000,0.9689028,0.81671435,100,11.709366,100.0,-4.580678,0.0,100,-2.314979314804077,-47.893772,-261.2132180155102,240,-60.08316,1.1204656091185807,0.00336716600577347,25.819956001213598,-104.87055,-243.20692587130168,0.16222015,-1.4039409969420893,5000,0.83758277,-242.15271816127836,0.12427175,-0.010776375,50,-2.6121321801551023,10,-267.97267416249196,0.22426241901121102,-10.252182717060608,0.9979864,-267.97267416249196,25.817144414730137,0.2836743891239166,-47.42375,0.0,-10.86862364440373,0.0019662189879454672,-2.6797267416249198,24000,11.458118,-0.73839223,23,13.518781045901608,11.536239,-0.97785115,0.06697520898887888,0.48723552,-293.79263016370555,0.7640133110107854,0.05919012,-295.7590583527706,-106.098885,-47.92015,100,59.12422,-105.3644,4.241352,-60.511845,-60.073048,100,-1.9435571,0.7919934,-0.94744545,2.2321095,0.15798855,0.6266840680478912,-261.2132180155102,0.007926116,0.0013994470064062625,1.0619837710110005,-0.4917667,100.0,-1.1628262705423984,1.4319687,2
-0.9512644,5200,0.9630299,40.601612,100,14.274492,100.0,-3.2132673,0.0,100,-2.7484774589538574,-48.70065,-250.73616409121468,250,-60.351208,0.46048236040679263,0.003361167007824406,2.746149938492408,-102.48181,-204.0130413335416,-0.091342814,-0.9799162909422946,5200,0.7941672,-211.38780866973667,0.11917332,-0.005920243,52,-2.507361640912147,10,-214.13395860822908,0.2196896089881193,-10.166250309687433,0.9228541,-214.13395860822908,26.878930655802833,0.2686106264591217,-4.084126,0.0,-4.325279910310821,0.001970837009139359,-2.1413395860822906,25000,13.170162,-0.75219405,24,34.45475961365665,13.215122,-0.98412204,0.06478765400242992,0.44620052,-216.8801085467215,0.766470873990329,-0.024733234,-302.14474687462996,-102.93192,-48.714973,100,59.167095,-102.75547,5.3592477,-60.277443,-60.378525,100,-2.3758497,40.527775,-0.9603767,2.0244794,0.16660689,0.7955800185987228,-250.73616409121468,0.0014578635,0.001433072000509128,1.057713212998351,-0.4642922,100.0,-1.9214446634298872,1.3006272,2
-1.0045725,5400,0.973174,63.219612,100,15.598038,100.0,-3.5255885,0.0,100,-1.966557264328003,-49.645554,-243.88327912369738,260,-62.876537,0.9117344728157696,0.0033616979781072587,14.363957856985962,-108.93194,-227.16961438717914,0.5641869,-1.0571964998195384,5400,0.9760229,-239.60593754992567,0.12774652,-0.0061188536,54,-2.4388327912369734,10,-253.96989540691163,0.2220670329988934,-9.798056496669801,0.9758501,-253.96989540691163,27.944694670732133,0.2541297972202301,-2.303827,0.0,-9.046815953461413,0.0019369439978618175,-2.539698954069117,26000,13.049283,-0.7808868,25,14.858464366392912,13.078147,-0.97116846,0.06340456299949437,0.4564722,-268.3338532638976,0.7696187409746926,-0.01902807,-279.50176622628584,-113.32264,-49.538467,100,61.747093,-109.17491,3.4292178,-62.353584,-62.8689,100,-2.1472259,63.911835,-0.9826308,2.1353514,0.16703643,0.5799398362404588,-243.88327912369738,-0.0045630266,0.0012986029905732721,1.0616875819396228,-0.4908791,100.0,-0.843956870225753,1.3203417,2
-1.013209,5600,0.97331643,1.4108872,100,12.575554,100.0,-5.321044,0.0,100,-2.67536997795105,-50.88147,-238.89197160899843,270,-62.10685,1.0941608042755646,0.002560113003710285,20.12103214015967,-100.518074,-218.69506410303444,0.120819815,-1.3922493855579852,5600,0.8318626,-227.21536833274044,0.12802677,-0.008027915,56,-2.3889197160899847,10,-247.3364004729001,0.22436515399022028,-9.129859301166142,0.9612311,-247.3364004729001,29.008342105778866,0.24075929820537567,-50.942223,0.0,-10.851435901625308,0.001961233007023111,-2.4733640047290013,27000,12.463927,-0.83243555,26,14.542603626392596,12.463364,-0.9592667,0.06384225797955878,0.4370246,-267.4574326130598,0.7656904890027363,-0.020901976,-266.03815491695934,-100.980385,-50.906357,100,60.99228,-101.09691,5.380369,-63.080517,-62.134678,100,-2.1028771,1.346602,-0.9741406,2.1586523,0.15614207,0.5503759508471988,-238.89197160899843,-0.04364547,0.0013161250099074095,1.0597353719931561,-0.5236057,100.0,-1.3119923473374222,1.5887214,2
-1.0240861,5800,0.975031,0.94011045,100,12.97527,100.0,-3.085393,0.0,100,-2.644512414932251,-52.19564,-234.07144149311625,280,-64.463615,0.9587025521211904,0.0033626400108914822,6.654984205337712,-120.76519,-184.46956259437061,0.21048494,-0.9291180293589077,5800,0.8331451,-200.5518016370716,0.1302044,-0.0052090185,58,-2.3407144149311634,10,-207.20678584240932,0.21710446500219405,-9.452597353219495,0.97117656,-207.20678584240932,30.06976921579917,0.22808095812797546,-52.495346,0.0,-8.947253030905083,0.0019590859883464873,-2.072067858424093,28000,12.965659,-0.82448244,27,29.205955231004292,12.976083,-0.9827062,0.06372417398961261,0.44052938,-213.86177004774703,0.7707294870051555,0.04549723,-269.4774059408864,-117.87403,-52.317207,100,63.63777,-121.24131,4.092349,-65.052574,-64.43633,100,-2.2607367,0.8751362,-0.991269,2.288367,0.1805393,0.8239141495604119,-234.07144149311625,-0.023562144,0.001290979009354487,1.0581708310055546,-0.457844,100.0,-1.0783482179888249,1.3382052,2
-1.0329882,6000,0.97973,1.047032,100,12.369974,100.0,-5.240478,0.0,100,-3.0006155967712402,-52.979782,-231.13536011891748,290,-63.73098,0.7238590205010043,0.0033568159851711243,9.662987491703305,-121.037254,-215.76030346205823,0.039251413,-1.3111695179317022,6000,0.82621384,-218.0738036508844,0.1451959,-0.0066941287,60,-2.311353601189175,10,-227.73679114258772,0.22000975400442258,-10.098793793857109,0.9135289,-227.73679114258772,31.112585372728063,0.21640315651893616,-53.16578,0.0,-7.574516180050062,0.0019578759965952486,-2.2773679114258774,29000,12.181105,-0.83624345,28,12.346277235028936,12.224021,-0.9798436,0.0631727270083502,0.4226678,-237.399778634291,0.7489875360042788,0.14840546,-258.3033759248063,-123.24817,-52.914066,100,62.67555,-120.78151,4.3766246,-64.37762,-63.71348,100,-1.851754,1.1050262,-0.9804203,2.257671,0.17157458,0.7997457741290726,-231.13536011891748,-0.020287694,0.001196737022837624,1.0386814460216556,-0.462496,100.0,-2.1148534228106026,1.5000027,2
-1.1277188,6200,0.9171129,79.78314,100,14.764142,100.0,-3.4031634,0.0,100,-2.4738852977752686,-53.310337,-213.6750263899725,300,-64.66265,1.1143943607815894,0.0033469850022811443,57.14141235949691,-102.85884,-173.85739765122466,0.43925992,-1.010995667054011,6200,0.8884333,-176.1878226795768,0.14848107,-0.015287718,62,-2.136750263899725,10,-233.32923503907372,0.2205079990089871,-10.567373944675664,0.9905641,-233.32923503907372,32.144768279686105,0.20487652719020844,-1.8285887,0.0,-9.738871488482543,0.001955845014890656,-2.333292350390737,30000,12.220454,-0.897183,29,35.06201113426577,12.264797,-0.99050987,0.06465492799179628,0.41043755,-290.47064739857063,0.7364704679930583,-0.17527464,-259.4159521557973,-101.73775,-53.348175,100,64.03585,-102.332954,5.8641872,-64.20685,-64.639534,100,-2.4132318,79.43688,-0.8735074,2.233953,0.15547815,0.7278814231218147,-213.6750263899725,-0.0011739612,0.001229957997566089,1.0281661830085795,-0.5257258,100.0,-0.6020736223270488,1.5611681,2
-1.0905107,6400,0.9790501,131.48575,100,16.681671,100.0,-2.2816546,0.0,100,-2.5458061695098877,-54.916946,-205.39539883454853,310,-66.56525,0.6707220402344686,0.0033752710151020437,18.327418172603615,-109.8842,-180.25327062087155,0.44775325,-1.2354359505511285,6400,0.8640661,-201.09707214126624,0.16175754,-0.021684723,64,-2.0539539883454863,10,-219.42449031386985,0.22557045097346418,-10.592394197556679,0.9528893,-219.42449031386985,33.20429211074952,0.1939132809638977,-1.2931617,0.0,-6.435792365492189,0.0019384110055398196,-2.194244903138698,31000,12.335433,-0.8712768,30,20.889542398449954,12.350819,-0.98422635,0.06581875201663934,0.41212085,-237.75190848647347,0.7577481729967985,0.01906436,-245.64494158499264,-109.88896,-54.990425,100,65.8341,-110.26446,3.8505492,-65.479225,-66.59466,100,-2.3901377,130.76448,-0.9779938,2.2589107,0.17453536,0.7482678797199268,-205.39539883454853,-0.021904219,0.0011976889800280333,1.055648746987572,-0.4943177,100.0,-0.40535720642780826,1.3948262,2
-1.2020395,6600,0.97573555,51.97561,100,13.823944,100.0,-3.794342,0.0,100,-2.3186333179473877,-55.580143,-222.87204755802753,320,-67.79462,0.39156529878764856,0.0033789650187827647,3.316696293005421,-114.15763,-205.71817346713468,0.6321511,-1.340554883534722,6600,0.8825092,-217.14048204625786,0.13992172,-0.011431116,66,-2.228720475580275,10,-220.4571783392633,0.22863018000498414,-11.359427045641594,0.903272,-220.4571783392633,34.270297879731515,0.18353375792503357,-2.9828994,0.0,-4.515215543677407,0.0016124570101965219,-2.204571783392633,32000,12.437358,-0.97166353,31,14.176657595107065,12.421532,-0.9838713,0.06504027100163512,0.39355105,-223.7738746322687,0.7621518749801908,0.04640539,-252.11908657793234,-110.81724,-55.629517,100,67.165215,-113.81495,4.5567102,-67.655975,-67.789154,100,-2.4159439,51.71967,-0.91078305,2.2944233,0.17225686,0.7690140422689763,-222.87204755802753,-0.012095671,0.0012794200156349689,1.0620931680314243,-0.55434555,100.0,-0.2513040316974322,1.2826958,2
-1.1611676,6800,0.98639965,83.84678,100,14.863796,100.0,-3.5482988,0.0,100,-3.19905424118042,-57.152615,-189.06083935561188,330,-67.70712,0.5177037675632272,0.0025122020160779357,12.95282757422126,-120.1021,-172.44734135779947,0.16993381,-0.6305750146013053,6800,0.83038646,-171.14077393378548,0.15223092,0.0006349668,68,-1.8906083935561186,10,-184.09360150800674,0.22550495699397288,-9.991155372846212,0.8205125,-184.09360150800674,35.31243256473681,0.17406563460826874,-2.465686,0.0,-5.309062082900371,0.0015579789760522544,-1.8409360150800678,33000,11.945511,-0.9228815,32,12.474531955554658,11.96968,-0.9911714,0.06454231901443563,0.3960301,-197.046429082228,0.7425315380096436,0.061912004,-219.71916305753098,-117.40175,-57.076004,100,66.65935,-120.95551,5.4900274,-67.13498,-67.68336,100,-2.4167068,84.78861,-0.9467237,2.2510145,0.16229455,0.7583592151051908,-189.06083935561188,-0.023071261,0.0013025109947193414,1.0379515060049016,-0.44207746,100.0,-1.2029838778015245,1.343573,2
-1.2771627,7000,0.9907447,0.6620587,100,12.824898,100.0,-7.84244,0.0,100,-2.804915428161621,-58.62299,-227.59643348696096,340,-68.9872,0.9602181699558723,0.0033467299945186824,16.139108067419954,-116.61463,-207.8930290060758,0.44313484,-1.133741438145602,7000,0.8403387,-211.8125199158207,0.16047218,0.012043131,70,-2.27596433486961,10,-227.95162798324066,0.22170359300798737,-10.967886473629477,0.9976103,-227.95162798324066,36.36281660076929,0.16498421132564545,-57.808674,0.0,-9.567961560147582,0.0019483630021568388,-2.279516279832407,34000,12.6203985,-1.0237931,33,14.049224029137287,12.564868,-0.9787623,0.06296751802437939,0.37003878,-244.0907360506606,0.7554326009994838,-0.08072524,-252.35111637939133,-116.782646,-58.616695,100,68.21869,-115.93793,3.7935162,-69.33018,-68.99407,100,-2.605183,0.733269,-0.93613183,2.5138774,0.1886332,0.9005278547488432,-227.59643348696096,0.01944022,0.0012320039968471974,1.0466308090253733,-0.6262597,100.0,-1.9561877142645707,1.5908085,2
-1.2390447,7200,0.97862595,174.28796,100,14.726698,100.0,-3.5514293,0.0,100,-2.9674766063690186,-58.625946,-175.33949902401054,350,-70.46973,1.0603514149294804,0.0033407290175091475,20.074743785616334,-130.27785,-157.36730864286994,0.39985284,-0.9838917764561088,7200,0.8828599,-176.15824754201242,0.18243942,0.0011146512,72,-1.753394990240106,10,-196.23299132762875,0.22128242498729378,-8.282054970525326,0.9957197,-196.23299132762875,37.415258987864945,0.15648838877677917,-1.8662002,0.0,-8.948657259298082,0.00195456700748764,-1.9623299132762875,35000,12.935825,-0.9655964,34,17.812529736769967,12.943411,-0.9793802,0.06222390301991254,0.4090071,-216.3077351132451,0.758109966001939,0.088496074,-211.97996600737085,-123.20805,-58.633442,100,69.777214,-130.28754,4.7055106,-69.73692,-70.52424,100,-2.3917928,174.14992,-0.9887638,2.507332,0.14510933,0.5285647657709531,-175.33949902401054,-0.013843274,0.001208881993079558,1.0481204720272217,-0.5305776,100.0,-1.1837544604493333,1.5358218,2
-1.3081976,7400,0.9881702,2.734352,100,11.640299,100.0,-3.933312,0.0,100,-3.1297473907470703,-58.87581,-192.01100382034122,360,-66.23533,0.40331202475898364,0.003395946987438947,4.033071769352347,-129.36504,-155.12658716710317,0.3584813,-0.4315899975071646,7400,0.83651483,-186.41962168586687,0.17396407,0.004749624,74,-1.9201100382034122,10,-190.45269345521922,0.22342043998651206,-11.090639858072825,0.9030811,-190.45269345521922,38.46170702285599,0.14854343235492706,-59.425858,0.0,-4.472772421059511,0.002096823009196669,-1.9045269345521922,36000,11.51754,-0.9918142,35,22.864715231103926,11.4923935,-0.9900271,0.06322663900209591,0.38258305,-194.48576522457157,0.7484688439872116,0.064181596,-225.7036619875331,-127.448975,-58.881176,100,65.78161,-129.86548,4.13008,-67.67371,-66.25833,100,-2.504562,2.5966167,-0.9888135,2.640906,0.20419891,1.14813207525163,-192.01100382034122,-0.0055896407,0.0013780530134681612,1.0419867459859233,-0.548934,100.0,-0.5168677230916885,1.3553982,2
-1.3338529,7600,0.9875451,94.651054,100,15.282958,100.0,-3.4687376,0.0,100,-2.4364213943481445,-60.4158,-177.65669568432492,370,-72.22781,0.508282028840708,0.003384684008779004,5.3852373268547495,-117.16167,-131.8180290339777,0.75682825,-0.7646048435672295,7600,0.9487413,-158.054429580945,0.22310208,0.017444745,76,-1.776566956843248,10,-163.43966690779973,0.2214385519910138,-9.54140034754316,0.9758836,-163.43966690779973,39.52387885583448,0.14084471762180328,-2.2206883,0.0,-5.201834373779812,0.0019823129987344146,-1.6343966690779967,37000,11.719929,-1.001237,36,25.706417343684652,11.686952,-0.9434409,0.06232371198711917,0.33756432,-168.8249042346545,0.7671256309840828,-0.042317886,-209.91881904223555,-115.101524,-60.42705,100,71.64307,-116.735954,5.771798,-71.62887,-72.27164,100,-2.660124,94.82336,-0.93908817,2.2578208,0.15338609,0.7651328735439491,-177.65669568432492,0.010154196,0.001245794992428273,1.0575006869621575,-0.58294135,100.0,-0.6316577687300636,1.5113528,2
-1.7121168,7800,0.9873995,0.75517476,100,13.575499,100.0,-2.2172136,0.0,100,-2.6428277492523193,-60.807934,-149.11470042922878,380,-71.26443,1.2662797111159367,0.003366048011230305,17.651292412018464,-120.573,-135.75740458444864,0.68588114,-0.3330358104312554,7800,0.9428588,-147.12726608711066,0.22698253,-0.015418053,78,-1.4911470042922876,10,-164.77855849912913,0.21894666299340315,-9.184699804779598,0.9846877,-164.77855849912913,40.58807988691842,0.13380785286426544,-60.90639,0.0,-10.445393524594902,0.001988800009712577,-1.6477855849912908,38000,13.55705,-1.0665848,37,12.248574303800844,13.553862,-0.9777499,0.06293172101140954,0.36828163,-182.42985091114758,0.7714154190034606,-0.05891992,-177.47829507049806,-121.82603,-60.871197,100,70.681755,-120.298096,5.3296094,-71.74221,-71.24879,100,-2.7720225,0.8012201,-0.93080753,2.4597094,0.16665924,0.7091616478056091,-149.11470042922878,0.036342252,0.0011938410170841962,1.0598424920463003,-0.56606126,100.0,-0.9392790940319198,1.2719339,2
-1.5449126,8000,0.9874559,2.3269618,100,15.086005,100.0,-2.4378104,0.0,100,-2.001784324645996,-61.49567,-174.0052929426086,390,-73.54372,0.2852119465566101,0.0033550100051797926,5.380869762807592,-134.35905,-134.11538369692747,1.0290564,-0.9215905799764409,8000,0.95739615,-175.52467334023677,0.25507316,-0.0037696403,80,-1.7400529294260865,10,-180.90554310304435,0.2256587519950699,-10.449751582346684,0.97845674,-180.90554310304435,41.65516429586569,0.12721090018749237,-61.903114,0.0,-3.2919605398805833,0.001956527994479984,-1.8090554310304439,39000,14.787162,-1.1369003,38,27.453831854399866,14.843571,-0.98920035,0.0662133659934625,0.28555652,-186.28641286585196,0.7641300960094668,0.15713182,-220.28307414888903,-134.06755,-61.46445,100,73.35563,-133.79202,6.5905886,-74.669495,-73.55083,100,-2.5896719,2.3298368,-0.7210442,2.5628777,0.15944655,0.7827360619051601,-174.0052929426086,0.008269031,0.0013197009975556284,1.0626334529952146,-0.5412106,100.0,-0.8585916817822928,1.4365119,2
-1.6309614,8200,0.98405373,75.23658,100,15.354168,100.0,-2.6650805,0.0,100,-2.4186904430389404,-62.87972,-160.4633554615421,400,-74.43023,0.8112147580314447,0.00298024999210611,4.569276095441495,-120.2658,-140.60037571459642,0.8537295,-0.8029831264897855,8200,0.93199354,-156.9486515308498,0.2587382,-0.0031978623,82,-1.6046335546154213,10,-161.51792762629128,0.2124374820268713,-11.147804904697141,0.8120931,-161.51792762629128,42.70812821784057,0.12120306491851807,-2.2964401,0.0,-7.689993444790934,0.0019718520052265376,-1.615179276262913,40000,11.535145,-1.1639647,39,15.834912170650124,11.510993,-0.9947073,0.06382518098689616,0.35891104,-166.08720372173278,0.7662817479867954,0.04891314,-187.9239908253955,-122.41749,-62.849117,100,73.98601,-120.27234,4.4686813,-73.38842,-74.41614,100,-2.5985522,74.99157,-0.99564826,2.7463408,0.15580627,0.7517197012640283,-160.4633554615421,-0.02824176,0.001233549992321059,1.0487300629902165,-0.5736756,100.0,-0.8653260366163567,1.2606194,2
-1.7074674,8400,0.9830524,76.5319,100,16.740084,100.0,-3.6179295,0.0,100,-2.105896234512329,-63.15976,-167.25418049770084,410,-72.86544,1.1520537748457509,0.002573056990513578,6.926265309362492,-136.47946,-124.17982955602568,1.0237824,-0.6370514710797213,8400,0.9293513,-143.0236389211319,0.30289322,-0.0045399508,84,-1.6725418049770087,10,-149.94990423049438,0.22528533599688672,-7.754512619513508,0.8422408,-149.94990423049438,43.772356823814334,0.11562572419643402,-2.14368,0.0,-9.146988891841676,0.001566324004670605,-1.4994990423049441,41000,13.448454,-1.1735904,40,45.23654057604075,13.446172,-0.98512715,0.064327640022384,0.3661057,-156.87616953985687,0.7649798709899187,-0.12998906,-229.75172586216092,-135.58833,-63.119106,100,72.79943,-135.98485,5.060418,-72.116936,-72.90978,100,-2.5770216,76.50608,-0.99652714,2.6494408,0.15530458,0.6720965416082421,-167.25418049770084,-0.035983264,0.0014299490139819682,1.0601621770183556,-0.55781287,100.0,-0.4781985695590071,1.4755099,2
-1.7841977,8600,0.99179804,1.1273775,100,13.199554,100.0,-2.7308846,0.0,100,-2.8262932300567627,-63.729866,-212.0462694975031,420,-73.45327,0.46179241562623535,0.0034261560067534447,6.822226952111535,-133.4299,-191.6487629548179,0.71720564,-1.3842659461866924,8600,0.8776076,-205.84085373068825,0.28357524,-0.0079822205,86,-2.1204626949750307,10,-212.66308068279977,0.22852386700105853,-10.639819406676756,0.9978337,-212.66308068279977,44.8431465208123,0.11041873693466187,-63.566994,0.0,-6.025221805697111,0.0019550569995772094,-2.126630806827998,42000,13.183638,-1.2357045,41,14.58867031078811,13.206923,-0.9899115,0.06437770099728368,0.31651124,-219.48530763491132,0.7672262069827411,0.06048729,-241.7573178313901,-136.61664,-63.74332,100,73.12912,-133.2971,5.373591,-74.01998,-73.48252,100,-2.585092,1.2303611,-0.91187036,2.8124347,0.19355424,0.8294675373135444,-212.0462694975031,0.0001732254,0.0012781069963239133,1.066787094983738,-0.46395165,100.0,-1.843887263530311,1.4699353,2
-1.8195844,8800,0.9876656,0.6010409,100,11.74635,100.0,-2.7610993,0.0,100,-2.4412131309509277,-64.65911,-165.27604146275243,430,-75.23428,0.5716178290828186,0.0025282340066041797,18.071972986610476,-115.04367,-149.3391404588811,0.9163333,-0.7636281783231039,8800,0.94576716,-139.4723306655087,0.3113991,0.0003594296,88,-1.6527604146275243,10,-157.5443036521192,0.2223120640264824,-9.450047140151904,0.9866581,-157.5443036521192,45.89809414980118,0.10508600622415543,-64.26729,0.0,-6.352711272871012,0.001972697995370254,-1.5754430365211904,43000,11.6656885,-1.1953462,42,10.493374223820268,11.699785,-0.9911331,0.06200915700173937,0.2924096,-175.61627663872966,0.760664560017176,0.031844076,-189.64465482942248,-115.6181,-64.6558,100,75.30809,-114.87491,5.0106153,-75.574,-75.21592,100,-2.780819,0.568995,-0.7521704,2.7636445,0.18166828,0.7220008490886327,-165.27604146275243,0.0077111144,0.001551326975459233,1.0510380400228314,-0.43187708,100.0,-0.3360771350377439,1.3723037,2
-1.7765051,9000,0.98593557,187.22452,100,17.923801,100.0,-3.1073647,0.0,100,-2.131059408187866,-64.9813,-149.13991702411366,440,-75.96219,1.0754833175622471,0.0034312710049562156,16.754089748200414,-133.86269,-117.76907270504543,1.0726254,-0.8316580536612785,9000,1.0397187,-169.65558736109776,0.2929579,-0.020524403,90,-1.4913991702411364,10,-186.40967710929817,0.2229973050125409,-9.67537625396654,0.99876475,-186.40967710929817,46.95623416878516,0.10044346004724503,-2.9828994,0.0,-9.937437900572775,0.0021014250232838094,-1.864096771092982,44000,12.799707,-1.1779506,43,22.527370349192854,12.857149,-0.9957428,0.06466436298796907,0.29799977,-203.1637668574986,0.760107647976838,-0.07844679,-196.11095261451536,-134.88342,-65.03676,100,75.65964,-134.18137,6.371126,-74.01964,-75.96827,100,-2.9133449,188.3282,-0.7617467,2.8162208,0.18783244,1.0030106992398786,-149.13991702411366,0.025678815,0.0013609570160042495,1.0546629690215923,-0.4180994,100.0,-0.6984502424894038,1.6736102,2
