exploration/Average Returns,time/epoch (s),evaluation/Average Returns,trainer/Policy mu Min,trainer/Policy Loss,trainer/Policy mu Max,exploration/Actions Std,exploration/Rewards Mean,time/evaluation sampling (s),exploration/Rewards Std,evaluation/Actions Min,exploration/Actions Min,Epoch,time/exploration sampling (s),time/logging (s),evaluation/Returns Mean,evaluation/Returns Min,exploration/Num Paths,exploration/num paths total,exploration/path length Mean,trainer/Log Pis Max,exploration/Returns Std,exploration/path length Std,trainer/Alpha,time/saving (s),trainer/Q2 Predictions Max,trainer/Policy mu Mean,evaluation/num steps total,trainer/Q Targets Min,trainer/Q1 Predictions Min,trainer/Log Pis Mean,evaluation/Actions Max,exploration/path length Max,exploration/path length Min,evaluation/Rewards Std,trainer/Q Targets Max,trainer/Q1 Predictions Max,trainer/Q2 Predictions Std,exploration/Rewards Min,time/training (s),trainer/Q2 Predictions Mean,time/data storing (s),evaluation/Actions Mean,trainer/QF1 Loss,evaluation/Actions Std,trainer/QF2 Loss,trainer/Log Pis Min,trainer/Q2 Predictions Min,exploration/Actions Max,evaluation/Returns Std,exploration/Actions Mean,exploration/Returns Min,evaluation/path length Mean,evaluation/Rewards Min,trainer/Alpha Loss,evaluation/num paths total,trainer/Log Pis Std,trainer/Policy log std Min,evaluation/path length Max,exploration/num steps total,time/total (s),trainer/Q1 Predictions Mean,exploration/Returns Mean,trainer/Policy mu Std,trainer/Policy log std Max,trainer/Policy log std Mean,exploration/Returns Max,trainer/Q Targets Mean,trainer/Policy log std Std,exploration/Rewards Max,trainer/Q Targets Std,evaluation/Rewards Mean,replay_buffer/size,evaluation/Num Paths,evaluation/Returns Max,trainer/Q1 Predictions Std,evaluation/path length Std,evaluation/path length Min,evaluation/Rewards Max
-65.56344249089628,1.3050058629887644,-40.982811391939116,-1.6018449,14.215168,2.388506,0.47951075,-0.6556344249089625,0.2584150350012351,0.7349697152219095,-0.95293427,-0.95406765,20,0.06840297198505141,0.003422734997002408,-40.982811391939116,-70.42695881982168,2,44,100.0,3.3055673,8.166035149015876,0.0,0.32812079787254333,0.0023360810009762645,-12.477366,0.1428204,21000,-75.56547,-73.35087,-0.368695,0.9784746,100,100,1.116396220278279,-1.1954209,-12.524031,7.4006505,-6.658851051988499,0.9711366330157034,-15.163448,0.0012924069887958467,0.02401788,1.8132025,0.19437012,1.8207762,-3.2358084,-73.17993,0.9893632,15.622046111125778,0.02543622,-73.72947763991216,100.0,-10.794406952263818,-2.638932704925537,210,1.1001825,-0.8776176,100,4400,27.683409073768416,-15.136954,-65.56344249089628,0.65855956,-0.3788824,-0.69606024,-57.39740734188041,-15.091682,0.096749984,-0.016577014110588022,7.6754436,-0.40982811391939117,4400,10,-19.50267673386816,7.42664,0.0,100,-0.13920749503096655
-82.36253206303164,1.310150615958264,-22.318336490391143,-1.8479254,15.493452,2.2577434,0.50491226,-0.8236253206303161,0.2642857149767224,1.1748833362335218,-0.9500724,-0.98192817,21,0.06824584299465641,0.00342923600692302,-22.318336490391143,-59.24714089348893,2,46,100.0,4.223818,2.901733807966721,0.0,0.3100781738758087,0.0023420700163114816,-12.624614,0.15306114,22000,-52.22212,-52.851696,-0.1515432,0.98030204,100,100,0.6571070297589484,-12.561927,-12.640084,7.8452516,-7.981095067847347,0.9707222049764823,-16.393183,0.0011255469871684909,0.014891109,0.29219362,0.14795382,0.29312503,-3.0658598,-52.820663,0.9970694,12.74334264209187,0.039165482,-85.26426587099836,100.0,-9.226169241786822,-2.518685817718506,220,1.2402729,-0.8404357,100,4600,28.9974883767718,-16.388445,-82.36253206303164,0.72726315,-0.33905146,-0.6772614,-79.46079825506492,-16.57123,0.10034398,-0.03186863628821467,7.7566977,-0.2231833649039114,4600,10,-13.566484143617258,7.846539,0.0,100,-0.0902753102932911
-66.28836484907248,1.3042350509495009,-48.57503400013073,-1.8481815,16.835468,2.2954147,0.4785456,-0.6628836484907249,0.2536588969815057,0.6511536131567022,-0.9134934,-0.9708033,22,0.06592883699340746,0.002629369992064312,-48.57503400013073,-71.16123487026965,2,48,100.0,4.156663,8.398610598892219,0.0,0.29290080070495605,0.0023236199922394007,-12.956665,0.23842686,23000,-76.55219,-76.57239,0.03200408,0.97839373,100,100,1.0488780690190755,-0.72503144,-12.861389,11.724753,-6.273830239422704,0.9785493910021614,-17.931004,0.0011449359881225973,0.040537827,1.9775711,0.1932712,1.9888428,-2.8453922,-76.4852,0.9566789,13.781003810188546,0.0068082227,-74.6869754479647,100.0,-9.261318024372045,-2.415992259979248,230,1.3190353,-0.8638563,100,4800,30.305566267721588,-17.805346,-66.28836484907248,0.75865376,-0.42684716,-0.74246085,-57.88975425018026,-17.977472,0.086756855,-0.07518466617501227,12.09295,-0.48575034000130723,4800,10,-29.973240917099428,11.76557,0.0,100,-0.10606017704711738
-73.8874615742613,1.3332280160393566,-27.958763652048027,-1.9264295,15.786321,2.306844,0.5104595,-0.7388746157426127,0.2531168929999694,1.1739840589196169,-0.93740106,-0.98986,23,0.06714262202149257,0.003913402004400268,-27.958763652048027,-56.699745951089575,2,50,100.0,3.3262017,19.767089362175945,0.0,0.27675339579582214,0.002456110989442095,-13.1088085,0.041649666,24000,-77.17076,-80.87157,-0.19259016,0.98044026,100,100,1.1894564767116242,-0.6243096,-13.091831,9.668689,-9.751221609282542,1.005389712023316,-16.69517,0.0012092760007362813,0.029585864,2.1907816,0.18349014,2.1729527,-4.8983536,-80.56238,0.9956374,20.980572928464692,0.0034175836,-93.65455093643725,100.0,-10.057946608709365,-2.8160455226898193,240,1.2218297,-0.9486498,100,5000,31.642896130797453,-16.701532,-73.8874615742613,0.7409179,-0.48391297,-0.76979184,-54.12037221208536,-16.515442,0.09773116,-0.03935290170706074,9.475597,-0.27958763652048024,5000,10,-3.753744164535975,9.686743,0.0,100,-0.0263939452569865
-55.580370588850904,1.2918688900244888,-24.940134423349743,-2.1495638,16.210712,2.4355574,0.48485407,-0.5558037058885091,0.25394294800935313,0.5286005528355057,-0.96631664,-0.97933817,24,0.06767559598665684,0.0034122430079150945,-24.940134423349743,-52.128558519823855,2,52,100.0,3.5446777,1.79928381147338,0.0,0.2618504464626312,0.0020090739999432117,-13.258691,0.029230017,25000,-76.5965,-77.461494,-0.09097294,0.9832182,100,100,1.0851953012355147,-13.2841625,-13.204156,11.167083,-4.4381067506632865,0.9636845120112412,-17.276447,0.0011445170093793422,0.028618645,0.3460763,0.18476929,0.36564913,-3.8522956,-77.45397,0.92683357,17.17196805304931,-0.009459789,-57.379654400324284,100.0,-9.519679689196906,-2.8012728691101074,250,1.1486963,-0.97164327,100,5200,32.93916927691316,-17.24174,-55.580370588850904,0.70219564,-0.4129277,-0.79133695,-53.781086777377524,-17.426765,0.10722324,-0.005034942477712328,11.124531,-0.2494013442334974,5200,10,-2.192420886023196,11.2066,0.0,100,-0.011211613541117995
-91.42899226117198,1.304697888030205,-29.32003699608124,-1.9748524,16.42392,2.4836364,0.47768757,-0.91428992261172,0.2589405210164841,1.6456669067559642,-0.94431686,-0.971078,25,0.06857947900425643,0.003708920005010441,-29.32003699608124,-63.518884793108676,2,54,100.0,4.1383824,1.7212638052439218,0.0,0.24748030304908752,0.0023122270067688078,-13.45835,0.20785557,26000,-66.95225,-64.96803,0.0142668625,0.98551,100,100,0.8582567726803704,-13.379896,-13.618,8.944808,-9.897212481927609,0.9699748909915797,-17.034744,0.0011818500061053783,0.026489593,0.25275272,0.16866092,0.30362445,-4.266583,-64.9581,0.9957519,15.473548394198458,0.019189976,-93.1502560664159,100.0,-9.680189256112193,-2.7723748683929443,260,1.4282413,-0.9959129,100,5400,34.24797857890371,-17.1277,-91.42899226117198,0.75951,-0.54143834,-0.80862373,-89.70772845592806,-17.268635,0.10052473,-0.031992181847956075,9.065739,-0.29320036996081245,5400,10,-15.04517931833306,8.9103365,0.0,100,-0.11984421114174948
-54.18469369002973,1.302974608988734,-45.87418711595164,-1.9272726,17.137724,2.4390461,0.46329528,-0.5418469369002971,0.24999394800397567,0.29174728039049436,-0.66760015,-0.93066365,26,0.0693782540038228,0.0036262859939597547,-45.87418711595164,-69.2525038122794,2,56,100.0,5.2746644,2.231293131883511,0.0,0.23421898484230042,0.00273657901561819,-13.477804,0.3315368,27000,-67.817116,-66.38982,0.17821711,0.98672974,100,100,0.916172694971382,-13.660821,-13.473592,9.166037,-2.0234887127025307,0.9759569159941748,-18.01562,0.0012826259771827608,0.03522796,0.39923096,0.17648219,0.46443933,-3.2159443,-65.89291,0.98726296,13.235434836068361,0.017666183,-56.41598682191324,100.0,-8.943600914068812,-2.643803119659424,270,1.5422925,-1.0346745,100,5600,35.55506142790546,-18.056543,-54.18469369002973,0.8252355,-0.4361508,-0.80744094,-51.95340055814622,-18.366812,0.1309296,-0.06790609492295324,9.138633,-0.4587418711595164,5600,10,-27.829525438983534,9.195219,0.0,100,-0.15728969169261298
-51.79266313936674,1.302444090048084,-26.92877513071607,-2.0679586,17.619812,2.5253186,0.47675154,-0.5179266313936676,0.2580060620093718,0.5416115107946072,-0.9568166,-0.92704767,27,0.06806142901768908,0.003414080012589693,-26.92877513071607,-45.25555706210376,2,58,100.0,3.734537,6.8784891344944015,0.0,0.22171853482723236,0.0023049759911373258,-13.360949,0.20606484,28000,-77.20933,-81.307556,-0.016392231,0.97474957,100,100,0.6799779392439478,-13.852443,-13.333463,13.756719,-5.47029341805476,0.9694786210020538,-18.95981,0.0011789220152422786,0.019054934,0.88378394,0.16270767,0.88764626,-4.206814,-81.37774,0.956488,9.402636856150716,0.0028158051,-58.67115227386114,100.0,-7.855497400875253,-3.036837100982666,280,1.4906397,-1.0086763,100,5800,36.86161011992954,-18.946012,-51.79266313936674,0.8168759,-0.35698032,-0.78950965,-44.914174004872336,-19.46605,0.13756758,-0.028874826351529315,13.693952,-0.26928775130716076,5800,10,-15.569680547937875,13.792581,0.0,100,-0.09087019448381833
-80.95451083039231,1.312656733993208,-24.843605006478967,-2.1208873,16.79681,2.3018503,0.46937963,-0.8095451083039231,0.25865763099864125,1.498716409559185,-0.94581944,-0.8619867,28,0.07206348300678656,0.0034958859905600548,-24.843605006478967,-54.11324115408737,2,60,100.0,5.3883824,17.624346369292514,0.0,0.2098391056060791,0.0023384629748761654,-14.056203,0.05629418,29000,-52.398937,-52.527493,0.13934295,0.9888561,100,100,1.0436703172501887,-0.5128835,-14.045132,7.7263894,-10.383040835812674,0.9748868030146696,-17.496815,0.0012144680076744407,0.024287166,3.9494588,0.18903723,4.036917,-3.6560035,-52.862804,0.9938898,16.79642359902928,0.061064616,-98.57885719968482,100.0,-10.080723978419655,-2.9047460556030273,290,1.6292949,-1.1323025,100,6000,38.17832288390491,-17.455446,-80.95451083039231,0.81101525,-0.51298296,-0.86596036,-63.33016446109979,-17.277721,0.1394513,-0.007833392831710195,8.104488,-0.24843605006478964,6000,10,-4.509516122589213,7.6683702,0.0,100,-0.02356283365255434
-54.589876108626896,1.307254214945715,-22.55538154660181,-2.1451347,16.756773,2.4974413,0.46192852,-0.545898761086269,0.2560365039971657,0.7945049911759213,-0.9804039,-0.9763785,29,0.06759684899589047,0.0034465069766156375,-22.55538154660181,-39.66404691263006,2,62,100.0,5.910189,12.005799401933459,0.0,0.19871671497821808,0.002311129996087402,-14.074015,0.043505333,30000,-56.477833,-54.31103,0.121279046,0.9811746,100,100,0.7193828602151201,-14.002763,-14.009395,8.590289,-7.465435413977472,0.9766831139859278,-17.17795,0.0011801109940279275,0.016974049,0.49992177,0.16674279,0.38334882,-4.1040516,-54.60894,0.9914285,10.236115169890025,0.0082852,-66.59567551056035,100.0,-7.80947765071731,-3.035278558731079,300,1.4583999,-1.1296034,100,6200,39.48978897885536,-17.158684,-54.589876108626896,0.7856994,-0.41594815,-0.9082789,-42.58407670669344,-17.507828,0.12913047,-0.0901167201426845,8.899804,-0.22555381546601816,6200,10,-10.110764659023538,8.542133,0.0,100,-0.047372806324716174
-74.40108548604202,1.3066105239850003,-64.27325164855645,-1.806171,15.4784975,2.244468,0.46214348,-0.7440108548604201,0.26101188600296155,1.435018546585051,-0.98118854,-0.9283723,30,0.06825678699533455,0.003586917999200523,-64.27325164855645,-505.2057096354744,2,64,100.0,3.8153775,21.64339978764541,0.0,0.18810512125492096,0.0018803139973897487,-14.413976,0.13145718,31000,-45.760994,-48.025803,-0.06784651,0.98431236,100,100,1.6179068890555617,-0.43675864,-14.3398075,4.2280993,-10.838173161498029,0.9707393579883501,-16.023531,0.0011352610017638654,-0.012804466,2.1531906,0.2865174,2.1605945,-4.8063555,-47.943092,0.9917602,147.26621911093213,0.05821417,-96.04448527368743,100.0,-8.066381159577883,-3.454291582107544,310,1.428157,-1.1991502,100,6400,40.80049373183283,-15.988788,-74.40108548604202,0.70314556,-0.57588863,-0.94521004,-52.75768569839661,-15.8398,0.13025208,-0.06813533447341216,4.297969,-0.6427325164855631,6400,10,-2.7545476476024384,4.247996,0.0,100,-0.01731461598433952
-46.22492774604857,1.31363520398736,-26.277437508671618,-1.7214286,16.277027,2.293219,0.45871383,-0.4622492774604857,0.259955508983694,0.4027094962016537,-0.9666919,-0.919192,31,0.067924873001175,0.003563981008483097,-26.277437508671618,-60.86660837174771,2,66,100.0,4.880134,4.29925193343054,0.0,0.1781473159790039,0.0023068489972501993,-14.375706,0.10967979,32000,-47.86506,-48.38908,0.21954426,0.9877177,100,100,1.05192363899871,-14.351243,-14.296108,5.2092366,-4.1851816664111015,0.9785945670155343,-16.463943,0.0012894249812234193,0.017841116,0.23290789,0.18237674,0.23536098,-4.9292693,-48.778507,0.98772615,17.58027795248137,0.023768535,-50.52417967947911,100.0,-10.557361770395103,-3.071057081222534,320,1.2803093,-1.1427461,100,6600,42.11816127685597,-16.401606,-46.22492774604857,0.7161327,-0.3886231,-0.8979301,-41.92567581261803,-16.610216,0.1576426,-0.009705027807897238,5.0913696,-0.2627743750867162,6600,10,-5.457241060378827,5.193584,0.0,100,-0.02796832568458527
-56.973478337678245,1.3077540550439153,-24.353902629163596,-2.3546383,17.771582,2.5862966,0.46013165,-0.5697347833767823,0.2582299230271019,0.7630374447769213,-0.9819181,-0.9222803,32,0.06706031897920184,0.003409875003853813,-24.353902629163596,-35.991222793754,2,68,100.0,5.2593503,7.8825436087019405,0.0,0.16854864358901978,0.002412188012385741,-14.782961,0.0051033045,33000,-60.678703,-59.971634,0.18503366,0.9784297,100,100,0.537821437830337,-0.9526599,-14.6777725,8.073974,-6.894918840282805,0.9754661660117563,-18.314775,0.0011755840096157044,0.005317948,5.705909,0.15621723,5.790107,-6.7575216,-60.05904,0.9963065,6.566030193430475,0.040680967,-64.85602194638018,100.0,-6.1475830614708,-3.231109857559204,330,1.6965814,-1.1782477,100,6800,43.42999271789449,-18.187647,-56.973478337678245,0.8361827,-0.48393413,-0.9034808,-49.0909347289763,-17.903002,0.14303623,-0.025282012121483056,8.447336,-0.24353902629163598,6800,10,-15.908744382215485,8.056301,0.0,100,-0.046295886244934026
-46.71485907182522,1.3049310110218357,-30.53756672992403,-2.0511913,17.849094,2.6406925,0.42453775,-0.46714859071825215,0.25444622701616026,0.4229222514211405,-0.9746259,-0.83111745,33,0.06760568299796432,0.0034836500126402825,-30.53756672992403,-42.29494919338876,2,70,100.0,4.851859,0.3373801421013276,0.0,0.15961283445358276,0.002331586991203949,-14.58248,0.23977189,34000,-77.50633,-77.62738,0.43847412,0.98502564,100,100,0.7319623323951625,-14.488096,-14.534596,9.912882,-3.5373817226461055,0.9758799000119325,-18.422321,0.0011839639919344336,0.021709507,0.45163193,0.17136116,0.5018816,-3.1697874,-77.69805,0.99514544,8.990022269698635,0.023835419,-47.05223921392655,100.0,-7.6054059350820635,-2.8649895191192627,340,1.4752676,-1.2070031,100,7000,44.73929787988891,-18.349836,-46.71485907182522,0.81197435,-0.4651108,-0.95127916,-46.37747892972389,-18.663595,0.16304256,-0.07976899536963965,9.79549,-0.3053756672992402,7000,10,-17.4525551758752,9.906926,0.0,100,-0.08079890401053826
-52.91423339832083,1.2996592510025948,-33.440429635098965,-2.3300624,19.312073,2.595045,0.41893628,-0.5291423339832083,0.2561952719988767,0.8448323564652436,-0.95255554,-0.9214533,34,0.06692258900147863,0.003452151984674856,-33.440429635098965,-59.28979068721275,2,72,100.0,4.7497797,14.244601733519204,0.0,0.15130528807640076,0.00234973500482738,-14.728656,0.13555914,35000,-79.31088,-81.8514,0.3576685,0.98969007,100,100,1.2860760641552296,-0.35593423,-14.825651,12.3071,-7.229512579508065,0.9694363870075904,-19.893082,0.001303116005146876,0.038768258,2.4818192,0.21062398,2.481973,-3.3895314,-81.68798,0.9908496,16.773231801220195,0.025898723,-67.15883513184004,100.0,-9.994141312434733,-3.101041793823242,350,1.4604743,-1.214304,100,7200,46.04317677489598,-19.986458,-52.91423339832083,0.8550863,-0.50266707,-0.9716173,-38.66963166480163,-19.783962,0.17060798,-0.04891627711151646,12.3654,-0.33440429635098967,7200,10,-7.844797733686694,12.337384,0.0,100,-0.028211893158597717
-37.585834009165474,1.291658936010208,-72.59521903633716,-2.3033288,16.871174,2.359493,0.37410298,-0.37585834009165464,0.25914337299764156,0.3131582342337878,-0.9783308,-0.95310795,35,0.06633683000109158,0.0026627090119291097,-72.59521903633716,-465.79082262727405,2,74,100.0,6.668293,5.180673556216718,0.0,0.14357854425907135,0.0023160580021794885,-14.780141,0.08886341,36000,-50.406902,-48.467873,0.567661,0.9898953,100,100,1.5994691551969864,-0.44923872,-14.759203,5.6284914,-3.44971540199741,0.9600469800061546,-16.92794,0.001152985991211608,-0.005487896,4.4210367,0.29163978,4.429221,-3.960789,-48.718742,0.9899213,131.89953161198588,0.011068049,-42.76650756538219,100.0,-9.617075483053284,-2.779604911804199,360,1.3706928,-1.3164221,100,7400,47.33876119193155,-16.929983,-37.585834009165474,0.761692,-0.51055324,-1.0654895,-32.405160452948756,-16.751423,0.1685059,-0.053430756932003935,6.1713715,-0.7259521903633711,7400,10,-10.842784166310096,5.6012273,0.0,100,-0.033373936176008805
-56.22985163293559,1.3227412569976877,-35.31117592660372,-2.1071594,18.3354,2.6292677,0.4153935,-0.5622985163293563,0.2538849489938002,1.061440908267606,-0.9805119,-0.8244526,36,0.06627322701388039,0.003548031992977485,-35.31117592660372,-65.43921376592482,2,76,100.0,6.363262,18.679405725726905,0.0,0.13635137677192688,0.002521459013223648,-14.730791,0.1710307,37000,-69.359566,-67.43096,0.5455502,0.99271154,100,100,1.327011185993611,-0.3454017,-14.720858,10.064716,-8.579214675886757,0.9952331329986919,-18.978968,0.0012804569851141423,0.03735286,2.5062258,0.21775474,2.5455081,-3.0942502,-67.12817,0.9912453,21.211230188940213,0.027860563,-74.9092573586625,100.0,-11.23905826681674,-2.8976426124572754,370,1.54337,-1.3438722,100,7600,48.664841815887485,-18.95454,-56.22985163293559,0.8890699,-0.52136046,-1.0336871,-37.55044590720869,-19.042667,0.20814557,-0.03587448444092791,10.296641,-0.3531117592660371,7600,10,-9.62594808955786,10.084445,0.0,100,-0.05032188279685222
-44.68925869498034,1.3050717169826385,-23.966461810733236,-2.500719,17.827623,2.6780121,0.43117785,-0.44689258694980344,0.2549810009950306,0.530456723424198,-0.9774087,-0.8372263,37,0.06754769498365931,0.0034256640064995736,-23.966461810733236,-57.078986085550035,2,78,100.0,6.2307787,5.336111388988961,0.0,0.1294734925031662,0.002378459001192823,-14.797268,0.052242737,38000,-78.13291,-79.860535,0.6560483,0.9905229,100,100,1.0182637168992188,-0.4890067,-14.8132925,8.746257,-5.125972101034311,0.975386673992034,-17.858356,0.0013522240042220801,0.032611348,2.2981594,0.1787975,2.307577,-3.8687723,-80.06461,0.9921005,17.952852194544256,0.024572654,-50.0253700839693,100.0,-9.735030741408961,-2.7470834255218506,380,1.521655,-1.3103461,100,7800,49.97982192088966,-17.82981,-44.68925869498034,0.8528909,-0.5369667,-1.0746577,-39.35314730599138,-17.904072,0.1746387,-0.015565486644309467,8.731168,-0.23966461810733244,7800,10,-4.967253366121652,8.693266,0.0,100,-0.03163094216186084
-44.20109680375317,1.304847653984325,-34.68843489397433,-2.6446943,18.173319,2.9237971,0.40083545,-0.4420109680375316,0.25901696700020693,0.5899553020551807,-0.98012,-0.9828927,38,0.070774937979877,0.003396521002287045,-34.68843489397433,-64.48213063406926,2,80,100.0,5.239208,7.207178434489322,0.0,0.12317362427711487,0.00236508299713023,-14.782693,0.04174833,39000,-71.98561,-70.545006,0.47402823,0.9936524,100,100,1.0580049373148408,-14.783975,-14.7067795,9.816231,-5.916400656783961,0.9680142670113128,-18.282745,0.001279877993511036,0.02948439,0.29725435,0.1892655,0.29230982,-2.5494485,-70.23192,0.9947811,17.261424221779247,0.00512109,-51.40827523824249,100.0,-9.876301071525399,-3.195239305496216,390,1.352124,-1.3975738,100,8000,51.28925870088278,-18.208332,-44.20109680375317,0.813587,-0.49694198,-1.1063569,-36.993918369263845,-18.516172,0.20247908,-0.018947867003530076,9.947672,-0.3468843489397433,8000,10,-15.440282467659365,9.846301,0.0,100,-0.09327565992182889
-52.8567935795365,1.3341547070012894,-32.91635172773544,-2.4180083,17.659077,2.6061058,0.40049183,-0.5285679357953651,0.25606228300603107,0.9498841364800621,-0.9804995,-0.99062645,39,0.06866597098996863,0.0035162470012437552,-32.91635172773544,-54.298229501450514,2,82,100.0,5.620023,9.471569056156717,0.0,0.11712566018104553,0.0027164689963683486,-14.6021805,0.033334155,40000,-56.104458,-56.51358,0.7607885,0.98965627,100,100,0.97459454343836,-0.9526599,-14.705666,7.4394155,-7.969366980094031,1.0019106800027657,-17.573742,0.001283057004911825,0.031447705,2.421417,0.18831162,2.4684873,-3.5720692,-56.095226,0.99282235,14.257214418125232,0.019744255,-62.32836263569322,100.0,-8.719280028341872,-2.6572072505950928,400,1.3911309,-1.4321725,100,8200,52.62904743492254,-17.685328,-52.8567935795365,0.8336923,-0.5288032,-1.1581426,-43.38522452337978,-17.796024,0.20683073,-0.01499021643710314,7.5340567,-0.32916351727735427,8200,10,-13.577798359717644,7.4697723,0.0,100,-0.13227151799985223
-79.03567501713425,1.3673188019893132,-13.675908020927324,-2.1941364,17.732786,2.8545315,0.40720767,-0.7903567501713428,0.2758178130025044,1.7170366664130357,-0.9767103,-0.9233151,40,0.06809594098012894,0.0031168409914243966,-13.675908020927324,-26.503884604555843,2,84,100.0,6.3921905,2.3835307146143876,0.0,0.11151968687772751,0.0023153260117396712,-14.779216,0.10899359,41000,-80.60014,-80.21846,0.77560663,0.98964745,100,100,0.6878420406704108,-14.910343,-14.822034,8.50691,-10.070211867972914,1.016838885989273,-17.775646,0.001133995014242828,0.024907432,0.15388975,0.18045576,0.13869958,-2.8870628,-80.25992,0.9987641,7.730057026587487,0.029249806,-81.41920573174863,100.0,-7.317855355374496,-2.685476303100586,410,1.5616037,-1.4976523,100,8400,54.000731169915525,-17.791006,-79.03567501713425,0.84967643,-0.5301733,-1.2205032,-76.65214430251986,-17.944832,0.20143786,-0.02336879447956544,8.574117,-0.13675908020927327,8400,10,-2.3690365437981216,8.503442,0.0,100,-0.011703086792380657
-44.27792825424042,1.336519698961638,-22.62937325510712,-2.3937066,16.911802,2.34849,0.38208762,-0.44277928254240406,0.2600988179910928,0.6388511615624467,-0.984177,-0.99607533,41,0.07189398500486277,0.004852590995142236,-22.62937325510712,-58.63007513048019,2,86,100.0,4.9063473,1.7275388247001295,0.0,0.10627170652151108,0.002333349984837696,-14.763219,0.08976868,42000,-47.279526,-47.502182,0.7325467,0.9930324,100,100,0.8658885820431862,-1.266153,-14.732559,4.6100554,-5.427755460292089,0.9961550350126345,-16.851692,0.0011859199730679393,0.01990617,2.2779098,0.18542035,2.2596152,-3.0712898,-47.306988,0.9846004,14.276191378719771,0.002686019,-46.00546707894055,100.0,-10.055284464300128,-2.841020107269287,420,1.4117979,-1.493413,100,8600,55.34116383691435,-16.810766,-44.27792825424042,0.8551838,-0.5951407,-1.2138401,-42.55038942954029,-16.893267,0.22365592,-0.017276810910179734,4.801038,-0.2262937325510712,8600,10,-8.464227956993982,4.6235304,0.0,100,-0.061348293079240494
-60.21114465755248,1.3240412150043994,-19.860611665631296,-2.533743,18.500774,2.9020634,0.3721871,-0.6021114465755248,0.2684365900058765,1.3202717086589546,-0.9792845,-0.9676618,42,0.06817070400575176,0.0033935770043171942,-19.860611665631296,-38.480601097028526,2,88,100.0,5.891637,9.083348155699472,0.0,0.1011207178235054,0.002338966995012015,-15.109911,0.03650431,43000,-78.98405,-81.85482,0.8087548,0.9897838,100,100,0.7864477629343841,-0.8179009,-15.027725,9.824298,-9.542991173005758,0.9805388419772498,-18.280993,0.0011625350161921233,0.02477287,2.3496454,0.18158986,2.3520687,-2.6953044,-81.595245,0.9978947,10.666978909229606,0.026163317,-69.29449281325195,100.0,-8.418898310307565,-2.729379892349243,430,1.3854712,-1.5498105,100,8800,56.66935001692036,-18.216167,-60.21114465755248,0.8429414,-0.5571836,-1.2428064,-51.127796501853005,-18.005243,0.21690153,-0.03152487795493726,9.804962,-0.19860611665631298,8800,10,-5.708787191510789,9.870543,0.0,100,-0.025660689132101032
-39.492814250349355,1.3112001130066346,-93.15750965569109,-2.282275,18.313063,2.7925713,0.35717085,-0.39492814250349356,0.2579425380099565,0.5717264099275318,-0.9904264,-0.8348042,43,0.06784849998075515,0.0034325649903621525,-93.15750965569109,-398.387865885649,2,90,100.0,7.0033774,0.8458431532375066,0.0,0.09620554745197296,0.002351736999116838,-14.738006,0.16975294,44000,-65.7,-64.20654,0.8164041,0.9945213,100,100,1.682643694728507,-1.2208838,-14.73739,8.690613,-4.4076609217992555,0.9784947680018377,-18.363325,0.001130005024606362,-0.054804,2.4767911,0.3561899,2.4938548,-4.949849,-64.61933,0.9931353,143.60525589284336,0.03164514,-40.338657403586865,100.0,-10.440008502387132,-2.770815134048462,440,1.5569137,-1.5269616,100,9000,57.98482212188537,-18.310213,-39.492814250349355,0.8986022,-0.57147706,-1.2233634,-38.64697109711185,-18.409443,0.239832,-0.019649878156777715,8.780162,-0.931575096556911,9000,10,-6.716853514222317,8.604744,0.0,100,-0.013107658918344497
